ObservedAt:	2006-08-21T03:35:53
Star Data Extractor Tool: (Note: This program mocks format of AIP_4_WIN) 
	Image m23_20.0-0001.fit
	Total no of stars: 3745
	Radius of star diaphragm: 3, 4, 5
	Sky annulus inner radius: 
	Sky annulus outer radius: 
	Threshold factor: 
               X               Y           XFWHM           YFWHM        Avg FWHM         Sky ADU      Star ADU 3      Star ADU 4      Star ADU 5
          317.33          242.91          0.0000          3.1171          1.5586          455.04          405.25          482.54          417.03
          487.03          344.90          1.8913          0.0000          0.9456          450.99          799.42          766.64          677.46
          949.66          858.98          4.8586          4.9172          4.8879          469.15         1277.43         1445.32         1603.78
          643.34          482.05          0.0000          0.0000          0.0000          446.36         -334.05         -352.13         -416.79
          895.46          378.97          3.1818          2.5125          2.8472          460.84          102.69          121.17          253.94
          742.50          923.51          4.0156          2.7370          3.3763          455.64         1134.93         1281.86         1346.06
          115.46          477.18          0.0000          3.9238          1.9619          444.69          806.48          760.76          601.49
          694.52          265.05          7.6492          9.6401          8.6446          454.28          -39.26          -48.90           42.30
          359.03          579.96          6.5725          0.0000          3.2863          450.49           62.11           -2.80           24.88
          725.63          629.73          6.6176          5.5201          6.0689          446.09          129.79          166.96          332.70
          945.99          779.00          5.9528          0.0000          2.9764          464.28           57.28          138.57          -10.55
          376.03          575.00          0.0000          0.0000          0.0000          450.30           21.69          -75.73         -138.05
          201.11          102.03          7.3817         49.8603         28.6210          491.97           72.98          192.11          266.27
          126.38          597.96          0.0000         12.1024          6.0512          446.49           45.06           92.55          115.95
          102.57          444.44          0.0000          0.0000          0.0000          449.18         -100.99         -201.12          -11.61
          321.51          490.55          7.6858          0.0000          3.8429          451.24          104.74          125.86          115.00
          224.50          428.97          2.6272          2.7201          2.6737          455.03          852.80          814.91          635.74
          613.24          874.81          0.0000         15.3760          7.6880          447.81            2.51           32.70          127.11
          102.57          444.44          0.0000          0.0000          0.0000          449.18         -100.99         -201.12          -11.61
          385.28          474.81          0.0000          4.3982          2.1991          447.77          422.95          371.98          392.10
          566.22           26.08          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          430.55          348.50          2.3852          2.7427          2.5639          451.19          633.13          673.30          597.97
          266.97          825.51          6.4701          0.0000          3.2350          450.46          113.84          216.14          203.32
          430.55          348.50          2.3852          2.7427          2.5639          451.19          633.13          673.30          597.97
          539.69          952.91         13.2153          0.0000          6.6076          455.41           33.36          140.44          156.04
          232.24          383.97          3.1509          0.0000          1.5755          455.47         1158.01         1265.51         1324.77
          141.91          335.31          2.4014          6.5876          4.4945          458.19          568.78          689.97          801.05
          430.55          348.50          2.3852          2.7427          2.5639          451.19          633.13          673.30          597.97
          266.96          825.53          6.4748          0.0000          3.2374          450.46          113.84          216.14          203.32
          126.16          597.99          0.0000         12.0929          6.0464          446.49           45.08           92.58          115.99
          615.51          900.53          3.7998          4.3785          4.0891          451.75         1149.76         1287.47         1436.83
          563.27          804.24          4.6808          0.0000          2.3404          446.10          531.33          611.44          610.30
          615.51          900.54          3.7998          4.3775          4.0886          451.75         1149.76         1287.47         1436.83
          622.81          169.40          8.4595          0.0000          4.2298          456.29          243.47          149.79          248.15
          513.72          244.01          0.0000          0.0000          0.0000          451.10          -19.54          -36.25           27.77
          476.06          902.89          8.4760          7.4028          7.9394          449.75          302.42          437.87          468.93
          394.12          790.53          0.0000          0.0000          0.0000          445.18           10.46          -74.60         -229.83
         1000.04          872.61          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          144.09          987.30          0.0000         10.2977          5.1489          465.73           -3.98          599.05         2492.75
           24.73          999.94          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          215.78          412.04          0.0000          9.7863          4.8931          455.73         -117.18         -148.96         -227.21
          931.27          372.03          8.4275          4.1435          6.2855          468.61          102.79          146.39          256.17
          554.06          654.41          0.0000          0.0000          0.0000          442.27          -36.54          -92.93         -102.22
          700.60          244.39          5.0779          0.0000          2.5390          454.03          125.55           75.75          130.38
           28.40          558.94          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
           84.22          870.43          6.3655          6.8494          6.6075          456.28          172.35          321.91          532.34
          557.49          526.11          0.9314          2.3466          1.6390          440.70          954.55          932.36          822.06
           28.31          558.98          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          234.32          159.88          0.0000          0.0000          0.0000          472.59          -87.36         -245.34         -442.12
           25.25          913.28          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          660.77          423.49          0.0000          0.0000          0.0000          447.97         -106.28          -85.24         -182.22
          703.01         1005.31          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          318.33          646.66          2.4460          2.1676          2.3068          447.92          472.77          482.02          648.50
          111.12           71.73          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          475.02          658.27          3.0275         10.0781          6.5528          445.62          146.98          153.27          415.93
          563.67          804.07          4.3093          4.9244          4.6168          446.10          574.98          604.66          641.56
          414.10          415.70          0.0000          0.0000          0.0000          449.66          103.99           82.91           87.57
          475.02          658.27          3.0275         10.0781          6.5528          445.62          146.98          153.27          415.93
           31.92          116.22          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          563.77          804.14          4.3811          4.9443          4.6627          446.10          574.97          604.66          641.55
          394.15          790.63          0.0000          0.0000          0.0000          445.18           10.46          -74.60         -229.84
          994.23          391.74          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          318.49          646.81          2.6665          1.9907          2.3286          447.92          472.77          482.01          648.49
           25.53          913.10          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          613.91          504.33          6.5444          2.9266          4.7355          439.56          838.28         1057.73         1182.58
          591.27          457.73          0.0000          0.0000          0.0000          442.79          172.44          239.88          280.48
          613.96          504.48          6.4998          3.0486          4.7742          439.56          838.29         1057.73         1182.59
          851.99          900.43          3.8859          2.9132          3.3996          466.44         1202.44         1302.46            0.00
          734.59          301.41         14.5495         11.2465         12.8980          451.39            5.52           12.20          153.38
          254.93          925.23          7.1135          0.0000          3.5567          458.34          190.87            0.00            0.00
          668.80          311.57          0.0000          2.8191          1.4095          451.32         1228.88         1214.48         1251.84
          450.68          864.49          4.5371          0.0000          2.2685          447.32          819.54          735.41          800.80
          464.98          137.04          9.6965          6.6383          8.1674          463.01           90.47           90.55          262.76
          345.04          196.32          0.0000          0.0000          0.0000          455.39          147.40          102.54          -42.85
          326.90          993.74          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          574.14          921.03          4.5416          4.7196          4.6306          451.58         1446.01         1652.60         2006.35
          734.46          301.47         13.5433         28.5415         21.0424          451.39          -12.43          -17.65           46.47
          326.90          993.74          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          171.54          434.08          2.3353          2.2954          2.3154          455.24         1108.13         1235.78         1490.69
          881.09          883.61          4.1954          4.8287          4.5121          460.79          901.15         1144.84         1311.46
          510.77          604.99         45.7091          0.0000         22.8545          443.18          -26.48           20.65           16.64
          357.05          306.38          0.0000          0.0000          0.0000          456.76           26.40          -63.26         -268.89
          510.77          604.99         45.7091          0.0000         22.8545          443.18          -26.48           20.65           16.64
          456.53          551.50         13.9469          0.0000          6.9735          443.89           90.22           69.87           32.49
          559.08          940.88          5.0646          2.4966          3.7806          455.37          758.82          845.00          907.50
           59.68          280.85          0.0000          7.2232          3.6116          457.03          831.01            0.00            0.00
          428.11          530.84          4.4941          7.3589          5.9265          443.87          155.09          169.84          105.22
          364.35          748.99          0.0000          0.0000          0.0000          451.05           50.73           28.89          -85.52
          277.19          155.14          4.9925          0.0000          2.4962          465.52          783.05          924.69         1087.40
          821.30          348.77          4.2331          5.2597          4.7464          457.62         1101.08         1237.15         1287.97
          628.51          411.01          7.3660          8.7379          8.0519          446.47           91.30           79.19          279.92
          293.07          673.90          3.1686          2.4709          2.8198          448.07         1187.32         1180.73         1195.10
          220.03          695.02          0.0000          4.3958          2.1979          449.54           33.86           70.64          135.33
          232.14          983.15          2.1509          8.4786          5.3148          466.04          938.72          914.55         1347.65
          255.50          156.82          2.6477          4.2761          3.4619          471.57          953.84         1008.15          950.36
          319.34          628.90          7.9185          0.0000          3.9592          449.58          111.65          117.39           74.88
          317.12          306.01          0.0000          0.0000          0.0000          456.79         -104.03         -210.25         -178.06
          340.31           62.05          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          951.70          713.20          7.0310          3.4189          5.2250          464.62          988.67            0.00            0.00
          197.12          277.06         11.3550          0.0000          5.6775          459.50           64.45          146.90          109.81
          770.95          982.90          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          908.03          761.27          0.0000          7.7044          3.8522          465.68          -24.51           14.25          -20.64
          668.65          311.91          0.0000          3.0086          1.5043          451.32         1228.90         1214.53         1251.92
          628.72          410.99          7.5296          8.5936          8.0616          446.47           91.32           79.22          278.37
          736.51          653.89          4.7768          3.2178          3.9973          450.35         1039.05         1151.63         1272.93
          634.65          818.93          0.0000          2.3658          1.1829          445.93          327.32          312.63          369.51
          185.95           64.99          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          661.97          199.99          0.0000          4.9472          2.4736          455.84          114.37           71.82           73.58
          660.59          423.80          0.0000          0.0000          0.0000          447.97         -128.67         -156.00         -251.29
          495.08          657.24          1.7172          3.2964          2.5068          445.62         1313.89         1395.34         1577.26
          574.23          920.95          4.5856          4.6545          4.6200          451.58         1446.01         1652.59         2006.33
          845.26          918.81          2.7183          4.6591          3.6887          466.44          829.73          894.09          852.17
          542.95          358.51          0.4264          3.3548          1.8906          445.95          942.17         1020.67         1174.62
           16.39          902.76          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          660.50          423.61          0.0000          0.0000          0.0000          447.97         -128.68         -156.01         -251.30
           81.07          892.66          0.0000          7.5561          3.7781          456.32          481.21          757.96            0.00
          272.04          225.38          8.0162          7.8715          7.9439          455.20          126.97           58.37           21.18
          861.66          108.83          8.2864          2.9546          5.6205          489.37          268.53          278.77          415.72
          690.54          428.12          0.0000         12.0649          6.0324          447.94            1.18           96.84          167.18
          255.83          156.66          2.8430          2.7232          2.7831          471.57          872.96          947.85          909.86
          710.70          506.78          4.8516          4.2294          4.5405          446.29          853.31         1039.12         1199.90
          749.94          716.93          0.0000          0.0000          0.0000          449.47          128.95          156.62          295.32
          481.53          758.34         21.7620          2.3676         12.0648          447.12          -24.71           72.13           58.14
          469.54           23.81          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          481.46          758.10         17.9534          0.0000          8.9767          447.12          -50.33           32.94           84.38
          559.48          940.43          1.7051          2.2317          1.9684          455.37          776.18          847.20          876.18
          803.87          191.48          2.5213          4.9067          3.7140          469.63          768.95          928.31          894.61
          337.81          747.86          0.0000          0.0000          0.0000          451.05          255.56          227.87           90.52
          216.20          528.82          6.1446          5.2292          5.6869          453.32          142.43          231.75          207.45
          255.90          156.54          2.9319          2.4986          2.7153          471.57          872.97          947.86          909.89
          251.60          686.71          0.0000          0.0000          0.0000          449.53           38.54           71.86          219.14
          460.05          572.72         26.6290          0.0000         13.3145          443.89          -29.95           27.18           24.62
          251.61          686.46          9.5718          0.0000          4.7859          449.53           36.68          103.63          219.69
          658.51          712.86          0.0000          0.0000          0.0000          449.72          -95.57         -190.68          -95.61
          681.98          401.37          9.0429          7.0042          8.0236          447.48          130.44          169.37          268.33
          460.05          572.94         26.6290          0.0000         13.3145          443.89          -29.95           27.18           24.62
          826.70          539.13          2.8243          3.0878          2.9561          452.60          762.72          856.84          800.50
          586.97          999.94          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
           16.30          902.58          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          655.72          563.96          0.0000          0.0000          0.0000          446.13         -173.04         -329.33         -466.99
          114.80          224.29          0.0000          0.0000          0.0000          458.05          315.81          339.69          303.39
           37.03          288.97          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          288.47          361.87          2.6853          3.8907          3.2880          453.71          867.48          896.43          966.10
          542.95          358.41          3.2606          3.8234          3.5420          445.95          862.05          978.72         1144.15
          172.50          318.45          1.2885          5.4674          3.3780          457.91          368.14          349.11          471.01
          481.30          758.34         18.6766          0.0000          9.3383          447.12          -50.33           32.93           84.36
          980.10          146.65          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          596.30          530.11          0.0000          3.6693          1.8346          440.83          831.26          856.57          962.76
          911.33          475.11          3.9229          0.0000          1.9615          462.48          819.00          842.44          842.02
          447.55          471.10         20.7230         12.5747         16.6489          446.05           15.90           79.82           92.90
          725.18          629.77          4.9343          7.6433          6.2888          446.09          263.17          218.91          320.43
          347.06          436.46          1.8655          0.0000          0.9327          452.20          530.62          546.79          512.52
          711.52          714.97          0.0000          2.2698          1.1349          449.51          367.73          326.02          257.08
          544.76          594.92          8.7108         13.3008         11.0058          442.00           71.31           43.99          105.12
          103.28          491.63          4.9278          0.0000          2.4639          443.79          317.99          259.44          163.89
          407.34          758.98          0.0000          0.0000          0.0000          447.25          939.22          949.12          812.38
          155.01          849.97          0.0000          1.7721          0.8861          453.53          211.89          278.50          273.43
          151.19          596.53          0.0000          0.0000          0.0000          453.69         -144.87           18.62           50.80
          374.01          148.61          0.0000          0.0000          0.0000          465.70          114.58          162.13          165.87
          553.56          470.34          2.0838          3.1719          2.6279          442.65          947.31          847.32          693.23
          980.19          146.81          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          880.94          386.04          0.0000         12.0211          6.0106          453.90          110.41          133.94          175.03
          949.65          134.95          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          715.35          797.06          0.0000          4.4137          2.2068          446.66          618.68          677.53          576.46
          574.47          113.50          2.6395          5.0749          3.8572          475.89          518.27          603.54          669.58
          902.73          226.30          6.1484          0.0000          3.0742          474.05          343.15          297.22          221.40
          141.01          156.34          0.0000          0.0000          0.0000          475.42           35.78           63.37           -4.42
          491.06          598.97          0.0000          0.0000          0.0000          443.50         -157.79         -305.72         -402.21
          837.83          477.60          0.0000          2.3663          1.1832          451.67          -34.48           80.72           56.62
          720.56          269.43          1.8832          1.1882          1.5357          454.37         1316.14         1399.59         1252.63
          747.14          747.89          0.0000          0.0000          0.0000          446.80          135.69          236.62          208.81
          698.18           65.84          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
           31.22          737.45          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          196.27          586.12          0.0000          0.0000          0.0000          453.79           -5.84          -32.39         -192.56
          415.81          519.22          0.5272          8.9098          4.7185          443.97           92.23           86.49          169.46
         1002.93          896.38          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          832.55          397.18          7.0683          7.5403          7.3043          453.64          212.49          429.18          488.11
          403.83          489.22          0.0000          6.2983          3.1491          445.27          195.21          267.08          444.06
          554.46          585.53          0.0000          0.0000          0.0000          442.02           -3.65          -74.66          -60.29
          158.05          728.64          0.0000          0.0000          0.0000          451.10          -34.08          -48.02          254.83
          639.00          138.11          0.0000          0.0000          0.0000          465.20          -82.61            0.00            0.00
          415.03          105.55          0.0000          6.9788          3.4894          474.97          481.00          600.03          795.01
          167.12          497.64          0.0000          0.0000          0.0000          451.70         -121.64          -70.34           34.00
          894.97          303.07          4.7613          6.9878          5.8746          461.68          334.94          395.11          593.58
          789.00          694.05          3.8393          0.0000          1.9197          454.86         1044.72         1131.32         1229.39
          190.87          508.72          0.0000          4.1729          2.0864          451.76          772.30          715.47          830.43
          407.16          867.26          0.0000          0.0000          0.0000          448.27          -29.78          -96.29         -149.95
          789.00          694.04          3.8393          0.0000          1.9197          454.86         1044.72         1131.32         1229.39
          591.99          517.94          0.0000          4.4237          2.2119          440.82          998.07         1024.03         1156.96
          529.58          952.42          1.1874          0.0000          0.5937          455.43          173.56          135.33          271.77
          652.02          820.95          0.0000          9.5826          4.7913          447.21          -61.81         -152.43          -80.97
          834.49          738.52          2.8441          0.0000          1.4220          456.30           -6.17           51.48          119.79
          838.81          872.22          0.0000          9.6217          4.8109          460.96          101.72          251.91          685.24
          303.11          644.06          0.0000          0.0000          0.0000          447.89            3.89         -100.96         -158.50
          960.18          442.93          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          245.87          645.76          0.0000          0.0000          0.0000          452.31          473.76          411.57          383.79
          302.33          959.11          7.3136          6.7538          7.0337            0.00            0.00            0.00            0.00
          865.91          325.48         10.7379          5.7883          8.2631          457.62          124.52          326.52          406.97
          326.52          916.90          6.6642          0.0000          3.3321          456.58          113.11          133.80          141.28
          448.73          151.07          0.0000          0.0000          0.0000          463.03          638.13          686.47          439.08
          318.11           74.37          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          163.96          603.43          0.0000          7.6119          3.8059          453.71           34.69          100.40          204.77
          448.73          151.07          0.0000          0.0000          0.0000          463.03          638.13          686.47          439.08
          709.74          447.03          0.0000          0.0000          0.0000          448.53           44.56            3.95          -70.53
          574.99          938.04          0.0000          9.4403          4.7201          455.34           57.33          -17.95          -17.41
          278.55          608.13          6.2144          5.2063          5.7104          449.92          318.08          348.05          387.87
          832.47          397.13          7.8518          6.9475          7.3997          453.64          270.69          377.67          527.54
          135.17          785.63          3.4261          0.0000          1.7130          452.94          720.14          863.03         1061.95
          194.53          198.56          3.8618          3.5426          3.7022          462.33         1000.78         1120.07         1249.68
          554.04          514.67          4.4483          3.0168          3.7325          440.64          895.39          927.63          997.11
          245.76          645.78          0.0000          0.0000          0.0000          452.31          473.77          411.59          383.83
          784.96          879.94          3.2071          1.2441          2.2256          460.77          859.27          933.64          919.49
           89.99          797.02          0.0000          0.0000          0.0000          453.52           73.34           70.50           57.89
          135.03          785.68          3.2495          0.0000          1.6248          452.94          720.14          863.03         1061.95
          946.84          104.52          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          853.24          859.09         12.0464         10.8791         11.4627          460.33          -28.44           27.71          344.29
          162.37          292.15          7.1168          5.9889          6.5528          457.83          198.23          301.30          455.55
          135.03          785.67          3.2495          0.0000          1.6248          452.94          720.14          863.03         1061.95
          633.87          562.19          0.0000          0.0000          0.0000          442.87          299.66          349.63          335.00
          709.93          447.03          0.0000          0.0000          0.0000          448.53           44.55            3.93          -70.55
          553.45          470.47          3.9587          1.2598          2.6092          442.65          966.12          884.10          710.26
          280.95          316.79          7.7222          6.7995          7.2609          456.65          -21.91          185.68          330.89
         1001.86          461.44          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          865.95          325.18         10.6153          5.6904          8.1528          457.62          124.51          326.52          406.96
          373.99          148.95          0.0000          0.0000          0.0000          465.70          114.59          162.14          165.88
           49.37          367.57          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          414.03          161.04          5.6869          0.0000          2.8434          458.06          406.29          419.86          437.50
          264.06          749.43          0.0000          0.0000          0.0000          451.13           73.97           53.37          132.74
          660.59          189.13          3.6062          3.4949          3.5505          461.12          710.76          763.62          643.08
          739.31          300.07          0.0000          0.0000          0.0000          451.37          242.49          233.85          319.93
          519.06          930.91         15.9166          0.0000          7.9583          455.31          -45.86         -136.70          -89.64
          271.88          892.32         12.1652          5.2003          8.6827          454.26           50.80           93.84          236.06
          769.88           77.46          2.7338          5.7822          4.2580          508.22          860.14         1018.13         1210.70
          147.63          561.26          0.0000          0.0000          0.0000          452.67         -103.69         -188.04         -191.28
         1001.81          461.16          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
         1001.83          461.15          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          638.02          418.96          2.4795          3.4412          2.9603          445.54          591.25          566.67          615.50
          177.79          221.08          4.6126          2.5118          3.5622          462.27         1141.77         1303.80         1439.03
          647.10          596.07          8.4154          0.0000          4.2077          444.07          -32.17         -138.73         -250.05
          100.26           94.69          7.4397          6.8555          7.1476            0.00            0.00            0.00            0.00
          271.87          892.18         12.1940          9.1134         10.6537          454.26           50.80           93.85          236.07
          720.22          102.21          5.2014          0.0000          2.6007          480.83          195.84          356.13          508.40
          317.76          121.86          7.2744          0.0000          3.6372          479.31          -15.54         -140.95         -254.13
          446.29           33.80          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          100.27           94.69          7.4415          6.8555          7.1485            0.00            0.00            0.00            0.00
          203.63          101.80          9.6412          0.0000          4.8206          491.97         -109.65          -56.00           17.19
          588.66          639.06          0.0000          6.4326          3.2163          442.80         -150.13         -251.64         -371.47
          606.23          942.27          0.0000          0.0000          0.0000          455.29          -60.73          -27.17          -19.39
          147.82          561.22          0.0000          0.0000          0.0000          452.67         -103.70         -188.05         -191.30
          403.06          928.95          6.6615          8.8203          7.7409          451.87          153.87          205.88          307.14
          300.80          479.86          0.0000          0.4944          0.2472          452.43         1171.46         1228.30         1350.89
          147.80          561.39          0.0000          0.0000          0.0000          452.67         -103.69         -188.05         -191.30
          261.81          947.24         21.6470          4.5245         13.0857          459.87           58.76          152.88          223.28
          108.22          681.19          0.0000          0.0000          0.0000          446.31          496.20          536.27          506.54
          796.68          451.92          0.0000          0.0000          0.0000          451.67          -36.87          -15.57           24.19
          789.32          362.07          6.6093          7.4882          7.0488          455.81           45.20          -12.94           81.63
          269.47          867.90          0.0000          0.0000          0.0000          454.25         -111.36         -132.10         -270.12
          819.91          994.05          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          706.72          366.93         70.3976          0.0000         35.1988          447.54          -95.55          -33.59          -20.16
          462.72          876.90          0.0000          0.0000          0.0000          448.33         -117.10         -118.30         -120.59
          393.52          639.07          5.5864          2.5617          4.0741          445.21          860.84         1008.81         1047.62
          107.99          935.94          1.6447          0.0000          0.8224          464.69         1130.01         1131.08         1116.92
          439.88          921.72          0.0000         23.7470         11.8735          449.82          -64.26          -68.87          -10.85
          160.55          812.93          5.7578          0.0000          2.8789          451.61          146.74          273.04          313.85
          375.94           32.80          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          241.13          989.21          7.3810          6.2237          6.8024            0.00            0.00            0.00            0.00
          393.41          639.10          3.9487          1.1853          2.5670          445.21          890.43          873.68          990.44
          338.65          249.89          7.6305          0.0000          3.8153          455.03          254.82          318.46          389.61
          969.97          747.65          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          160.43          813.01          4.0440          0.0000          2.0220          451.61          175.61          264.89          320.29
          308.86          717.80          7.9180          5.6461          6.7820          450.78          207.19          206.27          254.53
          125.98          551.99          5.1391          0.0000          2.5696          443.53           52.13          -13.49         -104.62
          363.36          821.60          4.6316          6.1047          5.3681          450.13          297.49          349.18          436.44
          581.51          847.30          5.0452          4.9545          4.9998          446.05          134.46          290.92          370.79
          579.56          299.12          0.0000          0.0000          0.0000          448.80          -24.43          -25.74          -83.18
          171.70          550.72          4.4392          6.3455          5.3924          452.71          672.29          905.75         1064.22
          631.19          514.36          0.0000          0.0000          0.0000          440.85           45.33           66.36          150.78
          497.68          493.95          0.0000          8.5971          4.2986          445.29           88.09          -28.86         -233.11
          563.90          625.24          0.0000          0.0000          0.0000          443.13          912.01          862.25          790.98
          468.01          841.98          0.0000          0.0000          0.0000          445.59          420.43          418.15          500.04
          188.99          128.57          0.0000          9.6360          4.8180          481.65          -97.47         -121.01         -129.04
          989.76           34.93          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          956.01           95.63          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          888.01           69.06          7.4236          6.5097          6.9666            0.00            0.00            0.00            0.00
          956.01           95.63          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          969.89          747.93          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          470.67          296.12          5.3103          8.7840          7.0471          454.07          125.15           75.35          312.76
          605.81          791.52          0.0000          0.0000          0.0000          442.87         -116.22         -122.73         -208.73
          812.47          157.94          0.0000          0.0000          0.0000          478.38          796.90          637.24          674.75
          656.09          602.66          0.0000          0.0000          0.0000          444.12          362.60          287.47          147.17
          551.56          462.95          0.1100          0.0000          0.0550          442.63          273.88           75.68            9.88
          413.04          353.98          0.0000          4.6459          2.3229          451.89          735.16          659.80          595.86
          378.02          441.65          0.0000          4.3267          2.1633          451.92          463.99          465.55          470.15
          360.52          921.93          0.0000          4.6810          2.3405          456.72          138.72          105.65          134.70
          574.82          649.14          0.0000          0.0000          0.0000          442.28          816.19          780.81          664.02
          390.36          537.02          0.0000          8.8983          4.4491          444.24           96.27           44.56          101.53
         1002.20          948.25          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          654.26          259.14          0.0000          0.0000          0.0000          454.29         -119.20         -166.78         -372.02
          790.16          846.54          0.0000          4.0002          2.0001          460.25          699.48          664.02          680.25
          538.07          885.91          0.0000          4.7789          2.3895          447.63          991.05         1043.00         1154.80
           89.90          902.80          8.3820          7.5675          7.9747          458.73          170.41          301.69          474.09
          605.63          791.52          0.0000          0.0000          0.0000          442.87         -116.24         -122.76         -208.77
          605.63          791.52          0.0000          0.0000          0.0000          442.87         -116.24         -122.76         -208.77
          519.59          423.45          0.0000          1.3807          0.6904          444.94          788.97          828.50          788.41
          759.56           94.12          7.4335          6.5443          6.9889            0.00            0.00            0.00            0.00
          134.11          669.95          0.0000          0.0000          0.0000          452.18         -215.69         -303.98         -520.68
          303.00          516.12          0.0000          6.5797          3.2898          450.07           92.80          199.66          153.78
          845.99         1009.25          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          952.72          218.29          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
