ObservedAt:	2006-08-23T03:04:41
Star Data Extractor Tool: (Note: This program mocks format of AIP_4_WIN) 
	Image m23_10.0-0001.fit
	Total no of stars: 3745
	Radius of star diaphragm: 3, 4, 5
	Sky annulus inner radius: 
	Sky annulus outer radius: 
	Threshold factor: 
               X               Y           XFWHM           YFWHM        Avg FWHM         Sky ADU      Star ADU 3      Star ADU 4      Star ADU 5
          106.08          130.92          4.6753          0.0000          2.3377          720.12         3004.37         3333.92         3369.12
          430.50          674.92          2.7358          2.7164          2.7261          620.99         6239.76         6521.06         6523.79
          835.50          170.54          3.7059          2.8286          3.2673          627.14         4759.85         5121.76         5091.08
          686.97          393.92          2.5651          2.0045          2.2848          617.71         5647.03         5718.27         5707.80
          358.08           40.08          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          417.07          555.30          2.3775          3.7645          3.0710          624.45         5191.20         5404.63         5534.75
          113.32          924.90          5.9235          7.2958          6.6097            0.00            0.00            0.00            0.00
          708.67          437.13          3.0074          2.6429          2.8252          618.19         5772.09         6077.95         6178.42
          870.95          181.09          3.4604          2.6917          3.0761          626.94         5716.99         6086.80         6199.45
          273.03          811.93          5.5405          0.0000          2.7702          622.61          833.58          932.81         1073.17
          682.13          375.41          2.9356          2.1953          2.5654          619.27         5069.39         5549.92         6280.79
          275.13          933.18          0.0000          0.0000          0.0000          620.31           29.13           91.66           -8.89
          505.45          333.18          2.3008          2.8939          2.5973          632.33         5941.73         6129.38         6171.39
          694.74          726.90          3.4424          3.2669          3.3547          606.54         5067.14         5678.34         5989.16
         1010.35          640.96          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          869.47          700.71          3.4378          3.2493          3.3436          600.56         1850.67         1931.94         1781.31
          261.08          277.54          3.9232          8.4852          6.2042          636.27         1987.61         2418.66         3111.24
          719.19          183.33          3.0866          2.9168          3.0017          630.23         5429.02         5854.66         5824.99
          417.06          555.10          2.3718          3.8059          3.0888          624.45         5191.20         5404.63         5534.75
          367.08          969.17          0.0000          0.0000          0.0000          618.46          892.21          801.75          792.52
          598.01          901.48          2.4165          3.9500          3.1833          600.89         5486.86         5783.64         5866.25
          761.68          368.70          3.0845          2.8594          2.9719          618.80         4004.16         4248.57         5264.45
          222.00          221.47          4.6271          3.5186          4.0729          654.85         2208.71         2861.49         3068.01
          816.85          604.46          3.0232          2.7499          2.8865          603.29         4783.44         4976.26         4941.21
          414.54          183.63          5.5983          0.0000          2.7991          638.12          244.61          444.35          387.46
          366.98          969.08          0.0000          0.0000          0.0000          618.46          892.20          801.74          792.50
          545.91          789.61          3.1708          3.4969          3.3339          608.75         5147.34         5591.73         5989.46
          301.44           40.13          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          367.04          968.96          0.0000          0.0000          0.0000          618.46          892.20          801.75          792.51
          719.95          600.42          5.5412          7.8578          6.6995          611.35          423.85          620.27          734.66
          545.84          789.73          3.1566          3.5968          3.3767          608.75         5147.34         5591.72         5989.45
          433.25          514.03          3.3282          2.3968          2.8625          627.09         4652.22         4810.72         4846.54
          439.97          221.05          2.1138          2.7645          2.4392          633.44         5258.23         5518.51         5597.14
          667.31           43.05          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          760.75          525.94          7.8377          3.1089          5.4733          611.88          306.69          317.19          189.86
          981.54          843.64          0.0000          0.0000          0.0000          575.86         -432.98         -755.58        -1020.13
          649.98          750.21          8.2214          4.1885          6.2050          602.72         1298.47         1823.93         2565.86
          965.89          131.06          1.9681          3.2690          2.6185          629.55         5102.98         5398.75         5502.75
          145.33          165.13          3.8653          3.4265          3.6459          662.64         6890.47         7573.60         7969.78
          481.31          821.91          0.0000          3.2097          1.6049          618.25          580.73          521.87          377.31
          369.91          281.36          2.9173          2.3046          2.6109          636.13         6505.88         6850.78         6980.46
          898.33          586.06          3.1656          2.6464          2.9060          601.94         4724.15         5032.55         4970.20
          265.37           70.06          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          649.79          750.00          8.5250          4.2100          6.3675          602.72         1298.50         1823.97         2565.94
          591.41          598.98          5.8765          0.0000          2.9382          612.21         1605.68         1887.91         1944.02
          236.60          286.64         10.3556          0.0000          5.1778          640.02          146.23          238.18          208.82
          649.67          750.00          8.7231          4.2101          6.4666          602.72         1298.52         1824.00         2565.98
          565.87          105.50          4.2952          5.6429          4.9690          655.92          766.85          853.54          972.01
          935.96           43.08          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          590.84          982.38          7.0807          5.9809          6.5308            0.00            0.00            0.00            0.00
          118.33          814.81          4.4420          1.8187          3.1303          635.09         1354.00         1329.29         1590.72
          199.61          163.58         11.5102          8.8834         10.1968          662.80          154.73          428.13          935.50
          233.00          476.94          3.3237          3.2226          3.2731          632.30         5000.86         5420.18         6013.65
          521.92          394.09          2.7227          3.0656          2.8942          622.41         6198.44         6441.45         6631.82
          921.92          133.99          2.9772          2.9898          2.9835          629.90         4866.13         5108.41         5287.92
          270.10          767.65          2.2725          3.7540          3.0133          624.35         1037.42         1044.20          939.41
          706.53           93.58          0.0000          0.0000          0.0000          666.30           74.30           46.41         -120.64
          622.54          847.48          2.9275          3.7885          3.3580          604.49         4992.81         5184.16         5175.49
          199.28          163.80         11.3253          4.6092          7.9673          662.80          169.74          482.22          952.88
          450.03          420.02          2.5197          1.2433          1.8815          632.57         5475.82         5603.61         5684.32
          818.34          739.04          3.4051          2.2622          2.8336          595.33         3988.26         4224.70         4394.85
          481.28          822.13          0.0000          3.5502          1.7751          618.25          580.73          521.86          377.30
          302.43          469.55          3.3271          2.4136          2.8704          637.93         5011.29         5088.77         5280.28
          481.11          822.26          0.0000          3.7704          1.8852          618.25          580.71          521.82          377.24
          616.48          933.13          5.5766          0.0000          2.7883          600.96          780.79         1052.80         1308.66
           59.01          264.53          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          481.09          822.39          0.0000          4.0022          2.0011          618.25          580.70          521.82          377.23
          297.50          319.59          0.0000          4.6943          2.3471          635.13         1508.86         1548.76         1588.03
          761.46          368.51          2.5006          2.1326          2.3166          618.81         3928.60         4188.49         4685.42
          964.69          913.73          4.3164          3.6882          4.0023          551.22         3017.49         3463.81         3680.99
          507.52          426.19          2.5312          2.5864          2.5588          632.61         5200.99         5286.75         5299.52
          341.01          291.07          2.7791          2.3615          2.5703          634.52         4852.89         5112.37         5032.47
          302.39          469.52          3.2765          2.4136          2.8450          637.93         5011.28         5088.77         5280.28
          285.71           12.63          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          885.97          740.82          2.7530          3.4245          3.0888          595.54         4618.93         5172.30         5212.41
          189.48          698.94          4.1215          2.2247          3.1731          624.77         1739.16         1909.92         1972.89
           52.09          797.17          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          613.71          687.98          3.8696          3.4031          3.6363          613.43         4070.81         4268.02         4446.80
           52.09          797.17          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          733.97          546.50          2.9514          0.0000          1.4757          612.09         1073.50         1101.69         1180.70
          990.94           98.13          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          669.21          653.21          3.3220          2.9310          3.1265          609.81         4953.28         5275.20         5553.32
          227.11          455.08          5.1233          0.0000          2.5616          632.29          566.93          747.44         1567.66
          399.15          984.43          3.3135          6.4914          4.9025          611.71         1759.43         2287.57         2918.90
          733.91          546.56          4.5453          2.0269          3.2861          612.09         1040.81         1160.58         1202.31
          759.49          333.48          2.8628          2.2483          2.5556          619.41         4181.89         4501.55         4549.73
          776.67          694.95          3.0623          4.0102          3.5363          600.53         5018.95         5487.50         5742.11
          656.32          461.99          2.2684          2.5036          2.3860          621.56         4561.94         4743.38         4645.43
          506.58          824.32          7.2554          0.0000          3.6277          618.10          222.43          454.18          495.65
          226.80          455.09          4.9747          0.0000          2.4874          632.29          566.95          747.47         1567.71
          304.79          474.51          0.0000          0.0000          0.0000          637.93          242.45           86.84          188.02
          188.59          539.49          2.8712          2.4703          2.6708          629.74         4952.04         5328.16         5452.51
          424.49          574.50          2.3328          2.3899          2.3614          624.02         4450.83         4633.15         4583.58
          848.70          416.18          2.3844          0.0000          1.1922          607.63         4562.40         4726.65         4634.23
          690.93          280.15          3.3309          1.2892          2.3101          620.92         4574.67         4728.95         4685.88
          783.09          597.02          2.7256          2.3399          2.5327          603.45         4722.17         4958.85         5302.02
          219.06          517.46          3.4709          2.8541          3.1625          629.61         2582.08         2837.06         3279.15
          198.25          715.15          1.5682          2.5210          2.0446          626.90         2649.57         2712.23         2763.18
          702.45          348.51          9.8404         10.0357          9.9381          619.24          263.57          636.62         1257.59
          506.68          824.09          7.1510          0.0000          3.5755          618.10          222.45          454.22          495.70
           40.19          612.42          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
           91.27          763.28          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          319.68          957.91          2.9435          3.1644          3.0540          620.24         4073.31         4361.48         4568.85
          559.98           99.05          5.4820          3.6566          4.5693          655.94          397.28          453.29          602.61
          237.64          658.01          0.0000          0.0000          0.0000          628.57          140.49          157.17          258.54
          260.44          219.96          2.3221          1.1189          1.7205          641.70         2558.60         2677.64         2692.16
          273.89         1009.99          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          971.66          731.99          3.8692          4.3346          4.1019          599.18          872.90          821.54          787.83
          508.06          764.60          2.9332          3.9789          3.4560          621.18         4300.85         4532.79         4638.49
          909.50          797.33         12.5568          0.0000          6.2784          590.76           45.62          218.28          454.34
          641.66          215.07          3.5275          3.0962          3.3118          625.53          484.88          561.11          598.08
          471.77          616.62          2.5591          2.8429          2.7010          621.19         4715.92         5022.14         5080.18
          220.73          587.96          4.7883          4.5575          4.6729          629.84          572.59          679.19          945.93
          960.55          316.51          4.2551          3.1522          3.7037          614.86         3965.84         4124.56         4546.80
          158.32          782.83          3.0526          3.4250          3.2388          625.65         4259.20         4520.20         4579.63
          111.68          584.92          3.2384          2.5290          2.8837          633.34         3840.64         4161.88         4233.88
          750.29          542.05          3.3762          2.7588          3.0675          611.89         4865.06         5153.06         5283.22
          304.92          474.76          0.0000          0.0000          0.0000          637.93          242.45           86.85          188.04
          589.53          399.56          0.0000          3.7437          1.8718          622.32         1183.23         1159.99         1214.25
          948.31          935.98          6.8254          6.5257          6.6755          534.57          417.68          568.45         1080.02
          609.07          135.60          0.0000          4.1708          2.0854          639.83          621.98          697.00          501.60
          682.90          241.91          2.6491          2.4336          2.5414          620.85         4320.12         4863.75         4955.24
          921.90           20.49          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          137.36          420.17          2.8433          0.3744          1.6089          634.12         4333.95         4465.40         4332.60
          185.10          764.52          5.1296          0.0000          2.5648          624.41         1120.39         1162.80         1214.41
           48.56          521.09          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          372.92           69.46          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          350.29          546.82          0.0000          5.6395          2.8198          631.19          191.90           94.56           73.76
          463.65          779.00          4.6449          5.0065          4.8257          620.45          740.24          863.98          992.66
          233.79          969.29          2.4232          3.1197          2.7714          626.37         3659.39         3954.13         4193.96
          516.70           57.11          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          695.99          557.07          3.1050          2.9361          3.0206          612.16         4511.38         4847.39         4876.39
          567.95          230.40          3.6292          3.1324          3.3808          625.54         4133.35         4387.05         4462.17
          572.53          329.08          1.1567          0.0000          0.5783          623.42          566.08          583.40          487.78
          233.84          969.24          2.5067          3.0971          2.8019          626.37         3659.39         3954.13         4193.94
          350.22          546.64          0.0000          5.7226          2.8613          631.19          191.91           94.57           73.77
          230.20          391.96          3.3327          2.5985          2.9656          635.19         5373.95         5771.18         5972.44
          350.68          546.61          1.6623          0.0000          0.8311          631.19          151.83          122.58           38.24
          214.53          790.45          1.6114          3.5430          2.5772          625.37         1272.98         1305.59         1485.43
          713.30          531.68          3.0231          3.0564          3.0397          611.79         4440.96         4748.45         4890.46
          704.87          883.40          3.3101          6.4162          4.8631          595.82         3316.36         3898.71         6071.94
          488.90          661.39          3.3042          3.6491          3.4766          620.86         4499.21         4714.48         4846.97
          342.52          863.98          3.3743          3.2645          3.3194          621.62         3748.00         4257.23         4505.13
          704.77          883.40          3.3586          6.4162          4.8874          595.82         3316.37         3898.72         6071.95
          896.52          109.53          3.5318          3.9030          3.7174          640.75         3464.71         4019.90         4811.95
           26.05          327.76          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          206.65          465.01          3.8402          0.0000          1.9201          632.24          864.85          859.86          970.74
          839.46          558.90          0.0000          0.0000          0.0000          602.40           69.64          -69.45         -183.25
          341.59          442.47          0.0000          0.0000          0.0000          635.91         1282.26         1449.16         1450.47
          158.68          637.49          6.0564          0.0000          3.0282          631.33          709.93          890.95         1008.34
          636.05          295.00          1.2180          3.5032          2.3606          622.80         3133.06         3143.61         3222.24
          589.65          126.95          3.7993          1.1189          2.4591          652.59         2675.93         2836.22         3063.53
          317.39          843.23          0.0000          0.0000          0.0000          622.07          285.96          368.81          425.12
          770.59          286.90          2.8661          2.5887          2.7274          613.06         4343.73         4675.62         4735.40
          317.41          843.12          0.0000          0.0000          0.0000          622.07          285.96          368.81          425.12
          202.85          469.16          5.1979          5.7086          5.4533          632.23          301.57          373.99          784.27
          932.65          914.44          3.6253          3.4413          3.5333          552.12         3519.55         4027.85         4378.94
          191.67          357.97          2.7193          2.1459          2.4326          635.52         4226.50         4518.76         4690.37
          486.01          115.75          0.0000          0.0000          0.0000          660.49          -81.40         -173.78         -585.17
          932.46          914.44          2.7550          3.6683          3.2117          552.13         3461.61         3928.35         4244.63
          747.71          639.90          4.0865          3.6196          3.8531          610.36         3195.27         3525.37         3553.37
          495.54          348.51          1.3751          1.4996          1.4373          632.43         4215.82         4355.15         4130.25
          113.60          754.95          2.5477          2.3529          2.4503          635.98         1742.06         1882.67         1839.35
          134.21          904.34          4.2140          2.3272          3.2706          627.23         3131.06         3523.98         3572.72
          894.98          869.40          3.3943          3.6085          3.5014          587.11         3770.57         4169.85         4401.04
          776.55          125.07          2.0895          3.0358          2.5626          645.45         3582.66         3881.59         3860.96
          804.93          470.66          0.0000          0.0000          0.0000          603.41          363.20          292.70          145.92
           17.05          701.69          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          161.03          552.39          2.2451          3.8757          3.0604          629.80         3091.98         3167.84         3140.06
          829.52          489.87          2.8500          2.0439          2.4469          603.31         3954.46         4219.30         4239.49
           17.05          701.69          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          178.04          966.48          0.0000          3.1600          1.5800          626.27         2668.48         2950.60         2983.72
          973.03          884.22          3.2058          2.0036          2.6047          565.15         2781.10         2869.82         2614.61
          315.18          751.34          4.7447          5.4552          5.1000          625.09         1069.34         1282.89         1387.38
          741.00           83.67          5.9195          4.0024          4.9609          667.11         1035.31         1208.56         1506.62
          315.09          751.48          4.7721          5.7226          5.2474          625.09         1069.34         1282.90         1387.39
          249.58          304.56          7.0359          7.8645          7.4502          636.51          432.53          819.28         1073.88
          786.16          347.49          2.3033          2.6702          2.4868          611.62         4005.81         4362.27         4515.91
          314.92          751.76          3.8549          3.2383          3.5466          625.09          984.56         1170.90         1236.57
          866.69          766.92          4.2016          2.9236          3.5626          595.34         3037.39         3205.73         3211.92
          154.23          749.38          0.0000          0.0000          0.0000          624.54          273.36          257.00          152.07
          866.52          766.79          4.3817          2.8105          3.5961          595.33         3037.41         3205.76         3211.97
          639.54          631.51          4.2534          6.8147          5.5340          613.43          327.61          469.25          483.66
          470.92         1008.40          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          872.23          905.09          0.2296          5.5519          2.8908          593.70         2750.45         3383.68         4033.68
          139.56          176.54          3.2054          6.1400          4.6727          662.61         1155.51         1337.74         1539.21
           21.12          497.58          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          463.44          536.38          1.1434          3.0830          2.1132          626.88          878.83          921.07          945.29
          292.08          875.92          2.5459          3.0153          2.7806          620.74         5078.49         5411.10         5499.04
          522.99          361.99          2.5905          0.0000          1.2952          622.53          664.50          777.38          943.31
          194.92          726.71          3.2753          2.2758          2.7756          626.88         3835.57         4184.39         4384.44
          872.35          905.08          0.0000          5.5483          2.7741          593.70         2750.48         3383.73         4033.75
          182.55          141.51          3.4795          5.6661          4.5728          676.03         1852.63         2321.51         2549.02
          433.28          488.10          1.2255          1.1440          1.1847          629.36         3295.07         3167.67         3053.87
          553.70          131.08          2.3951          3.5172          2.9561          639.87         3750.61         4104.36         4304.17
          731.78          632.81          5.5897          6.0139          5.8018          610.72         1239.29         1715.24         1841.61
          271.05          415.97          3.7658          3.1288          3.4473          636.35         1660.53         1757.77         1898.98
          756.55          511.07          0.0000          0.0000          0.0000          612.74         -177.70         -336.02         -672.71
          134.03          797.93          3.9688          3.0003          3.4845          625.91         2157.96         2361.25         2356.39
          264.81          404.41          2.9821          3.2300          3.1061          636.64         3586.98         3819.52         3962.46
          134.03          797.93          3.9688          3.0003          3.4845          625.91         2157.96         2361.25         2356.39
          134.12          903.88          4.1016          1.5980          2.8498          627.23         3131.03         3523.92         3572.62
           96.48          410.27          5.9315          7.4872          6.7094            0.00            0.00            0.00            0.00
          829.33          442.65          4.9871          3.2194          4.1032          607.94         2274.45         2655.73         2801.71
          540.92          755.34          2.8156          3.6499          3.2328          609.78         3970.58         4249.98         4273.50
          601.50          778.95          0.0000          7.9776          3.9888          608.49           22.89           69.07           36.70
          539.02          674.49          6.0957          4.8313          5.4635          613.41         1080.10         1473.80         1786.06
          829.56          442.46          4.1749          1.8554          3.0151          607.94         2224.26         2473.12         2714.17
          501.47          830.48          1.7605          5.3799          3.5702          617.48         1172.75         1281.40         1280.86
          415.54          133.01          7.2051          0.0000          3.6026          646.65          340.55          465.88          748.68
          876.54          673.42          2.7108          0.7271          1.7190          601.05         3420.25         3541.07         3264.67
          175.52          787.50          0.0000          0.0000          0.0000          625.49          555.62          352.75           85.89
          382.27         1010.02          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          383.70          702.94          2.4623          4.2548          3.3586          623.81          978.25         1050.36         1100.20
          930.25          839.97          5.4965          5.1615          5.3290          576.51         1469.61         1861.11         2217.24
          379.46          636.50          0.0000          0.0000          0.0000          628.75          -72.38         -181.32         -298.74
           96.31          410.27          6.1752          7.4874          6.8313            0.00            0.00            0.00            0.00
          732.49          938.40          3.5356          3.3686          3.4521          595.30         3093.82         3448.48         3560.88
          184.05          821.49          1.0830          0.9903          1.0366          623.70         1532.59         1562.53         1317.02
          550.97          232.13          2.8581          3.2418          3.0499          625.57         3425.40         3482.46         3581.14
          718.42          508.09          5.7389          2.1636          3.9512          613.28          754.98          870.60          882.40
          275.07          828.46          0.0000          2.6241          1.3120          622.62         3821.16         3875.85         3828.08
          728.06          381.03          2.3234          3.4705          2.8970          619.16         3446.32         3618.69         3737.94
          786.17           25.52          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          592.54          428.62          1.7859          1.5587          1.6723          621.93         2700.75         2817.53         2703.00
          999.98          922.44          0.0000          0.0000          0.0000          550.20         1315.26          800.44         -144.62
          549.38          921.74          4.0821          4.7819          4.4320          600.96         2480.23         3013.83         3294.02
          993.01         1001.64          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          592.49          428.74          1.5431          2.3992          1.9712          621.93         2729.79         2793.61         2715.09
          540.47          509.92          3.1485          1.8285          2.4885          615.48         3699.98         3885.71         3985.45
          879.94          184.98          2.9520          1.9739          2.4629          626.85         3619.13         3940.32         3957.21
          450.70          549.56          3.5078          2.2738          2.8908          624.39         2911.46         3188.36         3246.70
          386.44          395.16          3.2594          2.4364          2.8479          634.42         4164.09         4163.08         4173.84
          229.49          323.04          2.8772          2.3848          2.6310          639.09         3702.88         3772.19         3994.26
          295.28          529.13          6.1098          4.4669          5.2884          631.04          540.46          691.74          882.45
          113.04          848.39          0.0000          3.2451          1.6226          636.91         3080.13         3555.12            0.00
          185.21          207.27          4.0592          7.0817          5.5705          655.31          423.16          594.16          755.15
          295.27          529.13          6.0975          4.4670          5.2822          631.04          540.46          691.74          882.45
          338.46          757.55          3.1756          0.0000          1.5878          625.14          978.72         1037.75          884.49
          627.36          759.89          0.0000          5.5472          2.7736          609.91          221.73          260.52          214.75
          863.96          511.60          2.3725          1.2194          1.7960          603.31         3170.70         3214.98         3043.66
           67.17          696.23          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          592.30          428.72          1.3204          2.3804          1.8504          621.93         2729.77         2793.57         2715.02
         1002.92          720.60          6.2691          7.1849          6.7270            0.00            0.00            0.00            0.00
          796.47          555.32          2.2892          0.0000          1.1446          602.29         2186.02         2250.83         2412.94
          233.91          604.44          3.2071          3.6720          3.4395          629.88         2585.14         3061.89         3351.90
          358.34          847.97          3.9670          4.6724          4.3197          622.15         1421.34         1570.61         1720.42
          450.50          549.46          2.7866          1.7612          2.2739          624.39         2940.07         3198.69         3224.66
          787.01          486.98          5.8053          8.5842          7.1947          603.25          284.23          286.77          477.71
          518.95          404.96          2.1675          2.8030          2.4853          622.41         3784.92         3926.93         4078.10
           72.58           59.06          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          282.03           60.61          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          592.18          428.63          1.2412          2.3190          1.7801          621.93         2729.76         2793.54         2714.98
          429.47          617.96          6.1917          4.0570          5.1244          621.09          373.05          413.50          355.55
          639.57          391.16          1.3335          4.2642          2.7988          620.36          726.60          834.92          883.84
          796.29          555.09          2.2716          0.0000          1.1358          602.29         2186.07         2250.90         2413.05
          596.57          872.56          3.7154          3.8570          3.7862          601.14         1348.45         1501.15         1605.03
          700.03           19.02          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          740.75          381.13          0.0000          2.0180          1.0090          619.04         1167.72         1246.70         1128.42
          142.43          781.93          1.7842          3.1284          2.4563          625.86         3360.74         3470.57         3404.23
          396.06          267.09          1.0766          4.7190          2.8978          629.26         1261.36         1284.12         1465.15
          258.67          434.47          0.0000          3.6869          1.8434          635.80          440.26          402.06          566.24
          112.99          848.45          0.0000          3.2560          1.6280          636.91         3080.19         3555.22            0.00
          797.96          817.21          4.4417          4.2579          4.3498          594.57         1939.34         2122.21         2119.18
          596.78          872.77          3.5753          3.9850          3.7801          601.14         1348.46         1501.17         1605.08
          550.82          897.21          5.6028          5.4447          5.5238          601.01         1395.54         1782.52         2094.66
          867.32          424.08          0.0000          4.1694          2.0847          607.70          133.72          118.69           24.30
          539.01          842.71          3.2165          4.5550          3.8858          604.52         1300.80         1638.82         2467.32
          942.02           82.38          1.2828          3.0866          2.1847          667.44         2162.87         2203.11         2169.01
           24.47           22.57          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          942.02           82.38          1.2828          3.0866          2.1847          667.44         2162.87         2203.11         2169.01
          549.25          921.00          3.5771          3.7344          3.6558          600.96         2802.86         3078.62         3269.33
          142.73          781.92          2.3109          3.1411          2.7260          625.85         3119.27         3229.97         3360.76
          538.93          842.82          3.1193          4.5584          3.8388          604.52         1300.79         1638.79         2467.28
          871.96          135.98          3.3479          3.6162          3.4821          634.92         3723.02         3988.82         4058.01
          587.93          718.81          4.8187          1.0627          2.9407          612.73          838.82          939.13          917.01
          870.98          592.03          2.2757          2.3928          2.3342          603.34         2658.99         2781.36         2656.54
          550.99          897.44          5.4790          5.5471          5.5131          601.01         1395.55         1782.53         2094.67
          582.34          691.98          0.0000          3.2967          1.6483          613.61         3275.05         3433.95         3412.02
          924.72          522.81          3.2780          2.6941          2.9860          601.19         2865.34         3145.71         3130.71
          541.08          528.51          5.9270          5.7788          5.8529          612.41          510.73          577.95          609.60
          215.44          194.88          0.0000          4.6720          2.3360          655.49         1107.17         1271.25         1276.15
           79.44          612.85          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          362.34           20.03          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
           94.77          305.29          0.0000          5.0303          2.5152          644.06         3038.83         3893.16            0.00
          897.28          541.12          2.2656          1.6663          1.9659          601.45         2959.23         3075.59         2951.76
          490.98          612.23          2.1862          0.0000          1.0931          621.19          398.39          533.70          457.34
          573.10          788.32          1.8519          2.8059          2.3289          608.67         2601.98         2965.35         3448.01
          482.16          679.72          0.0000          0.0000          0.0000          620.78          781.39          728.08          635.15
          199.97          506.50          7.9229         10.5237          9.2233          630.28          247.63          645.72         1139.80
           43.12          823.23          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          643.34          202.87          0.0000          5.5889          2.7945          624.65          592.59          604.47          700.65
          182.88          995.84          7.5872          5.9270          6.7571            0.00            0.00            0.00            0.00
          207.22          899.13          3.3378          2.0497          2.6937          626.95         2473.86         2633.60         2781.06
          307.98          233.39          3.3445          2.1831          2.7638          638.16         3262.60         3461.81         3666.98
           16.09          856.35          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          992.09           76.27          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          146.64           79.10          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          217.05          924.61          2.9370          3.9716          3.4543          627.02         3211.27         3532.51         3866.47
          643.10          202.99          0.0000          5.5386          2.7693          624.65          592.59          604.46          700.66
           99.93          469.59          0.0000         10.9195          5.4598          632.71          244.38            0.00            0.00
          765.58          372.96          3.0872          2.1207          2.6040          618.41         2805.32         3084.93         3539.84
          596.47          768.36          9.0524          0.0000          4.5262          608.99          189.96          204.74          146.97
          512.46          700.46          0.0000          0.0000          0.0000          615.94          281.04          322.79          240.07
          760.98          824.48          2.6316          3.0382          2.8349          596.53         3495.36         3678.35         3723.03
          381.06          130.34          0.0000          0.0000          0.0000          654.36          166.62          149.08           41.95
          497.00          854.59          2.4966          2.7654          2.6310          614.98         2138.40         2167.46         1960.54
          746.01          124.72          0.0000          2.0676          1.0338          647.86         2207.98         2201.83         1886.83
          633.88          971.72          2.2449          4.3149          3.2799          602.92         1897.30         2094.46         2009.76
