ObservedAt:	2006-08-21T03:26:44
Star Data Extractor Tool: (Note: This program mocks format of AIP_4_WIN) 
	Image m23_10.0-0001.fit
	Total no of stars: 3745
	Radius of star diaphragm: 3, 4, 5
	Sky annulus inner radius: 
	Sky annulus outer radius: 
	Threshold factor: 
               X               Y           XFWHM           YFWHM        Avg FWHM         Sky ADU      Star ADU 3      Star ADU 4      Star ADU 5
          267.03          479.96          2.6665          2.1835          2.4250          456.22        42188.03        43290.22        43650.87
          472.49          242.87          2.4677          2.7839          2.6258          453.99        36962.53        38017.79        38432.15
          676.53          569.25          2.3562          2.1690          2.2626          447.79        36453.77        37778.54        39045.40
          574.00           78.96          2.7915          2.9506          2.8711          487.44        37641.93        39561.31        40081.42
          489.00          571.54          2.6967          2.0879          2.3923          447.66        11591.71        11909.06        12221.34
          521.11          626.21          2.2407          2.1323          2.1865          449.26        37949.78        38614.48        38944.07
          652.31          157.52          2.7622          2.9530          2.8576          464.03        37216.24        38684.03        39035.46
          646.16          704.28          5.9191          9.2653          7.5922          453.39           11.74           50.60           61.04
          309.26          390.09          2.5663          2.4340          2.5001          455.17        21368.35        21881.42        22129.90
          486.16          514.71          2.0895          2.0536          2.0715          448.55        35551.74        36120.39        36309.34
          161.08          542.01          2.6829          2.3744          2.5287          453.92        35771.69        37006.77        37603.07
          689.99          769.70          2.6437          2.5722          2.6079          449.70        34162.61        35266.74        35641.82
          403.03          363.47          2.5820          2.4612          2.5216          453.18        31281.03        32340.24        32632.31
          492.32          551.24          2.2779          1.9912          2.1346          447.67        33449.33        33995.24        34032.00
          305.22          445.90          2.5106          2.2453          2.3779          454.79        35039.64        35759.84        36067.47
          895.94          613.82          2.9514          2.5874          2.7694          461.45        33100.71        34416.15        34780.35
          581.27          705.44          2.3843          2.4273          2.4058          448.28        33979.21        34838.97        35050.49
          935.41          683.63          3.1653          2.6533          2.9093          463.88        27880.69        30508.57        31625.00
          714.08          630.78          2.5920          2.3227          2.4573          452.42        31524.70        32545.95        33015.94
          961.52          591.96          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          720.61          486.41          2.5044          2.2755          2.3900          447.96        20711.54        21240.36        21524.60
          723.64          435.38          2.4286          2.3503          2.3894          449.30        32830.12        33832.70        34070.36
          397.48          653.35          2.4128          2.3217          2.3672          450.80        33614.17        34177.99        34492.45
          310.51           44.40          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          992.99          724.03          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          943.52          577.81          3.0421          2.7751          2.9086          462.63        30818.96        32494.52        32897.12
          407.04          450.67          2.3063          2.1288          2.2175          449.27        30732.17        31314.12        31439.80
           72.90          119.25          3.6398          3.0263          3.3331          502.46        30044.48        33410.77        34661.16
          105.02          862.40          2.9250          2.9675          2.9463          458.58        33456.83        35288.18        35989.72
          495.54          672.52          2.5074          2.4169          2.4621          450.83        29190.26        30450.96        30653.49
          456.36          301.74          2.6922          5.0291          3.8606          454.38        28003.35        29659.80        32932.64
           18.93          839.16          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          217.28          645.50          2.8065          2.4424          2.6245          456.50        29754.07        30730.70        31131.53
          432.18          809.71          2.5323          2.4711          2.5017          450.93        28908.62        29788.62        30060.05
          796.65          135.85          2.7664          3.0817          2.9240          471.73        27658.19        29328.83        29664.91
          913.39          550.18          2.7172          2.4820          2.5996          459.25        16625.21        17390.05        17587.70
           46.61          647.05          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          528.37          629.87          2.2737          2.0627          2.1682          449.27        30295.20        30990.33        31362.77
          671.90          444.94          2.4535          2.6911          2.5723          449.27        25697.08        27169.12        29289.73
          674.90          392.56          2.4353          2.3089          2.3721          448.26        28840.56        29688.80        29993.08
          219.84           53.11          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          185.31          624.60          2.9412          2.6265          2.7838          458.28        20596.49        22203.33        24790.40
          234.57          492.82          2.6027          2.1784          2.3905          454.09        28109.28        29192.61        29615.11
          185.32          624.60          2.9501          2.6265          2.7883          458.28        20596.49        22203.33        24790.40
          177.19          328.40          3.3296          3.1812          3.2554          458.24        22586.95        24971.07        26580.24
          354.49          684.65          2.4684          2.1325          2.3004          453.76        27209.80        28066.71        28230.35
          303.37          880.73          2.6247          2.6308          2.6277          458.76        25298.66        26377.76        26601.24
          196.33          574.39          2.6204          2.4309          2.5256          454.88        21748.14        22342.07        22559.11
          438.30          825.25          2.3396          2.4578          2.3987          450.94        25675.84        26418.86        26719.00
          260.05          284.84          2.6331          2.7417          2.6874          456.83        23191.96        24013.70        24103.56
          255.56          670.36          2.2735          2.3522          2.3128          455.08        15868.91        16476.55        16771.70
          644.27          342.93          2.3855          2.3111          2.3483          449.67        25454.13        26154.63        26367.78
          816.30          895.27          2.7584          2.8921          2.8253          463.31        25215.61        26926.15        27586.10
          260.35          284.98          2.8891          2.6663          2.7777          456.83        23191.95        24013.68        24103.52
           53.34          821.88          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          716.73          744.67          2.6839          2.4598          2.5719          449.90        21662.95        22429.31        22543.16
          755.28          324.88          2.6592          2.5045          2.5818          449.71        24592.25        25410.02        25638.08
          429.35          702.13          2.3450          2.0737          2.2094          451.17        25907.41        26539.72        26875.13
          790.15          593.25          2.6456          2.5134          2.5795          456.16        23215.66        23982.31        24269.40
          457.27          253.12          2.6574          2.7329          2.6952          453.95        23739.69        24475.44        24901.65
          671.31          469.67          2.1910          2.4783          2.3347          452.60        12815.77        13341.07        17502.42
           41.04          719.92          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          537.81          238.26          2.3843          2.7985          2.5914          451.24        21127.89        21933.90        22181.12
          773.83          918.42          2.6910          2.9788          2.8349          464.87        22621.96        23673.88        23964.82
          445.35          649.78          2.3306          2.1879          2.2593          450.65        22261.47        22671.32        22717.59
          412.52          771.70          2.8417          2.5856          2.7137          450.26        21246.27        22220.93        22456.28
          822.70          625.70          2.7071          3.0135          2.8603          459.63        17712.01        18486.37        18844.24
          214.04           88.88          3.2926          3.0383          3.1654          501.44        10625.37        11313.77        11422.48
          215.12          552.15          2.5437          2.2564          2.4000          454.60        13569.10        13961.92        14063.55
          980.52          892.95          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          585.92          360.01          2.4361          2.2919          2.3640          447.19        22304.65        22812.21        22932.91
          351.66          972.53          2.7398          3.1590          2.9494          462.62         5181.03         5374.95         5378.96
          220.13          717.02          2.7806          2.4251          2.6028          454.53        23338.53        24077.44        24324.70
          432.18          891.21          2.0686          2.6479          2.3582          453.73         8435.43         8830.11         9421.60
          540.61          565.77          2.3018          2.0869          2.1943          446.63        19328.05        19670.48        19917.53
          961.56           32.59          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          298.67          733.50          2.5025          2.3423          2.4224          454.48        20632.04        21468.40        21778.77
          678.50          191.61          2.5913          2.7574          2.6743          458.86        15512.00        16494.29        16683.25
          275.18          615.32          2.4197          2.2463          2.3330          453.89        19410.57        19836.10        19975.53
          707.20          889.46          2.6623          2.8131          2.7377          454.52        21624.92        22857.92        23350.24
          356.97           49.40          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          485.04          730.35          2.2410          2.2287          2.2349          451.72        19121.12        19538.10        19668.90
          594.05          366.58          2.3313          2.8400          2.5856          447.18        16748.36        18288.75        18777.99
          366.23          999.16          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          924.28           66.16          3.7650          3.6021          3.6836          513.18        15883.43        17513.42        18428.52
          651.12          720.46          2.0536          2.5312          2.2924          451.77        10806.08        11030.68        11087.48
          392.29          493.13          2.2775          2.5567          2.4171          448.52        16152.87        17039.96        18013.33
          231.22          634.27          2.4806          2.5871          2.5338          458.11        17156.31        17666.68        18492.28
          532.33          525.94          2.1345          2.3077          2.2211          443.50        18742.20        18975.85        19123.01
          112.10          324.03          3.2731          2.6601          2.9666          452.24        17910.48        18953.95        19338.74
          595.88          749.30          2.2622          2.3557          2.3090          448.91        18815.41        19192.25        19274.99
          457.01          404.52          2.3759          2.1728          2.2743          451.97        19013.95        19315.43        19394.00
          868.22          102.12          3.1052          3.2701          3.1876          480.33        10025.98        10747.81        11055.62
          880.93          565.81          2.9772          2.4989          2.7381          453.60        17813.62        18627.98        19351.86
          100.32          737.04          3.3431          2.5676          2.9553          453.03        11558.85        12146.80        12511.87
          581.93          446.44          2.3624          2.1999          2.2812          446.54        17370.69        17633.65        17606.71
          100.13          736.98          3.0840          2.5508          2.8174          452.92        11562.02        12151.24        12517.60
          804.79          117.47          2.8854          2.9855          2.9355          480.21        11829.45        12881.07        12976.49
          234.49           23.63          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          804.78          117.62          2.7387          2.8925          2.8156          480.21        12248.68        12912.06        12983.00
          161.09           60.05          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          704.54          736.02          2.5233          2.6849          2.6041          450.66         9410.07         9541.59         9653.88
          224.25          945.05          2.7709          3.1171          2.9440          460.61         8129.00         8573.88         8685.03
          478.44          590.31          1.5143          1.7626          1.6384          447.41         4244.59         4228.71         4142.75
          702.92          270.44          2.4045          2.7129          2.5587          452.79        15879.32        16595.76        16744.08
          519.54          715.39          2.1632          2.6023          2.3828          448.32        15918.26        16317.82        16624.65
          987.27          831.79          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          879.34          431.57          2.7886          2.4012          2.5949          452.97        16473.63        17432.30        17686.83
          817.13          269.72          2.6273          2.7622          2.6948          458.47        16200.98        16875.28        17049.64
          849.48          852.36          2.9230          3.3096          3.1163          460.55        15552.66        16713.29        17244.64
           79.09          377.48          4.0206          2.5488          3.2847          449.57         1671.86         1873.72         1921.44
          687.04          850.51          2.6845          2.5895          2.6370          452.81        14906.03        15556.86        15767.30
          517.31          230.14          3.4408          3.7777          3.6093          451.20         1709.26         1841.90         1905.53
          273.46          457.53          2.8903          2.8779          2.8841          457.01        14538.45        15582.10        16045.55
          664.75          237.75          2.5720          2.6922          2.6321          453.95        14476.97        15039.41        15068.48
          583.64          470.09          2.1593          1.8177          1.9885          446.40        14267.09        14427.23        14410.87
          426.87          431.43          2.1592          2.2218          2.1905          450.67        15869.87        16240.59        16342.42
          771.51          330.39          2.7325          4.2026          3.4675          455.97        13150.96        14767.43        16170.15
          897.84          360.59          2.8269          2.8643          2.8456          461.69        14299.75        14831.87        14968.16
          322.53          690.77          2.4566          2.3827          2.4196          453.81        14912.64        15420.80        15473.69
          667.84          344.71          2.4560          2.4810          2.4685          449.65        13079.98        13378.50        13401.99
          277.23          101.23          3.6038          3.2894          3.4466          473.91        14284.83        15486.71        15923.55
          579.39          239.59          2.2842          2.6248          2.4545          451.24        12014.58        12322.00        12472.73
          661.31          104.76          2.3644          3.1388          2.7516          473.44        11507.34        11977.20        12239.82
          334.63          902.35          1.5738          3.3820          2.4779          460.55         1863.48         1946.31         1987.09
          825.48          105.64          3.0651          4.6193          3.8422          480.18          514.49          621.32          635.01
          334.65          902.33          1.5930          3.3692          2.4811          460.55         1863.49         1946.32         1987.10
          874.44          490.06          2.6428          2.4992          2.5710          451.68        13623.02        14235.73        14509.51
          344.58          611.34          2.1802          2.3561          2.2681          453.95        15231.28        15528.81        15625.23
          769.84          832.05          2.4312          2.8050          2.6181          458.13        12526.37        13145.71        13381.23
          444.28          301.12          2.3595          2.7243          2.5419          454.38        14248.39        14690.93        15390.02
          354.49          605.52          2.9347          2.3070          2.6209          452.91        12244.57        13254.51        13671.19
          359.47          487.98          2.3636          2.7515          2.5576          455.01         7950.17         8210.72         8350.33
          556.81          271.56          2.4302          2.7269          2.5786          450.61        12335.10        12782.11        13126.32
          507.51          233.16          2.5225          2.5891          2.5558          453.82        13288.79            0.00            0.00
          466.99          488.60          2.4353          1.9975          2.2164          448.48        13406.77        13516.85        13670.37
          463.53          428.28          2.0093          2.0183          2.0138          450.67        13728.02        14059.60        14201.34
          730.32          741.84          0.0000          7.5914          3.7957          449.90          150.36          127.89          226.47
          729.95          663.25          3.8631          3.7051          3.7841          454.97         1099.83         1321.89         1487.59
          324.72          509.09          2.0906          2.2388          2.1647          455.03         8858.71         9086.39         9139.58
          684.91          671.27          2.4684          3.2480          2.8582          455.43         1500.40         1501.76         1453.07
          284.05          806.50          2.5943          2.7535          2.6739          454.10         3189.76         3337.62         3364.23
          341.55          728.32          2.3246          2.1056          2.2151          454.37        13344.70        13694.16        13795.27
          359.40          715.63          2.1029          2.1856          2.1442          454.20        12753.35        12992.73        13130.70
          359.39          716.23          2.0992          2.3171          2.2081          454.20        12753.35        12992.72        13130.69
          941.60          514.96          2.7046          2.9305          2.8175          458.78        10817.69        11320.81        11490.12
          359.49          716.04          2.1476          2.1793          2.1634          454.20        12753.38        12992.78        13130.78
          807.32          632.47          0.0000          0.0000          0.0000          459.70          140.74          132.75           19.56
          233.35           93.10          0.0000          0.0000          0.0000          500.73          670.38          692.91          550.66
          820.04          511.83          2.6809          2.3829          2.5319          451.94         9930.04        10248.72        10373.78
          246.48          847.50          3.9762          2.0121          2.9941          457.89         2091.68         2164.06         2326.80
          276.50          734.49          2.3102          2.6592          2.4847          454.32        11929.17        12366.35        12521.15
          837.86          847.24          2.7428          3.0189          2.8809          460.52        12101.25        12750.60        12896.87
          165.42          837.30          3.0728          2.7521          2.9125          457.85         7441.73         7708.52         7812.93
          606.05          468.01          2.3439          1.8693          2.1066          446.41        12449.67        12578.53        12454.76
          239.45          785.52          3.2615          2.4825          2.8720          454.63        12042.22        12536.75        12591.85
          989.95          296.07          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          429.21          544.68          2.3379          4.1560          3.2470          447.97         8996.69         9483.74        10299.46
          388.23          935.22          3.7060          3.1994          3.4527          455.74         3229.53         3459.01         3669.81
          480.97          712.41          2.0259          2.0881          2.0570          451.75        11849.11        12058.16        11996.77
          306.37          735.51          2.0798          2.7280          2.4039          454.32         6647.98         6846.46         6977.70
          363.87          185.19          3.2379          3.7034          3.4706          459.73         2174.77         2640.01         2818.25
          762.00          724.86          2.4350          2.4169          2.4260          451.99        10737.71        10972.85        11043.42
          306.61          735.71          2.4895          2.7218          2.6057          454.32         6533.25         6776.01         6937.37
           69.99          480.58          3.6130          2.5929          3.1030          446.84         9776.55        10603.25        10958.27
          334.67          940.79          2.3540          3.0629          2.7085          460.89         5973.81         6219.66         6303.72
          334.68          940.73          2.3615          3.0201          2.6908          460.89         5973.81         6219.66         6303.72
          347.42           34.01          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          431.67          133.55          2.7384          3.3396          3.0390          461.56         9255.97        10356.28        10967.58
          316.08          742.52          2.4952          2.6817          2.5884          454.02        11550.03        11906.24        12044.30
           22.02          177.65          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          438.35          545.38          2.2514          2.0076          2.1295          447.77        10852.79        11013.57        11147.24
          399.13          186.63          3.2983          5.6344          4.4664          457.20         6486.65         7358.72        12042.76
          203.93          408.87          5.1696          4.6615          4.9156          456.56          294.00          372.49          467.87
          885.48          645.04          2.8310          2.4052          2.6181          456.99        10209.11        10912.83        11197.62
          112.41          812.53          3.8817          2.5162          3.1989          454.26         9970.42        10620.17        10841.46
          942.83          343.39          6.3327          6.7087          6.5207            0.00            0.00            0.00            0.00
          685.04          468.69          7.4993          0.0000          3.7496          452.62          203.51          365.63          518.44
          896.03          850.80          3.3962          3.1370          3.2666          466.15         9534.53        10319.57        10607.41
          911.05          154.38          3.0658          3.0570          3.0614          480.46         8857.36         9541.51         9579.31
          621.28          138.50          2.7756          2.8745          2.8250          460.64         9062.84         9553.72         9644.60
          571.93           94.18          2.1851          2.8415          2.5133          484.05         9818.05        10322.71        10553.10
          223.91          598.36          2.4231          2.3869          2.4050          455.82        10303.18        10632.68        10838.57
          860.41          827.07          2.8139          2.6364          2.7252          458.19         8772.23         9402.37         9763.88
          530.29          719.72          2.3359          2.5510          2.4434          448.31         8507.32         8688.94         8689.34
          995.04           17.77          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          297.05          393.03          0.0000          0.0000          0.0000          455.17           32.10          -37.29          -32.32
           18.18          480.73          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          170.55          222.46          4.5627          3.2537          3.9082          462.11         8133.04         9528.85        10226.40
          855.60          564.51          2.6657          2.3820          2.5238          453.69         6986.95         7173.47         7297.06
          533.86          539.52          2.3381          2.7680          2.5531          443.50         7917.67         8160.89         8195.38
          399.13          187.13          3.2983          5.8065          4.5524          457.20         6486.65         7358.72        12046.07
          806.97          648.90          2.6813          2.2603          2.4708          457.15         9192.77         9388.93         9152.51
          414.52          663.32          2.5553          2.3724          2.4638          450.72         8023.82         8369.60         8552.96
           34.84          397.54          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          471.87          677.44          2.0909          2.3001          2.1955          450.99         8747.57         8784.83         8802.68
          595.26          441.00          6.9798          0.0000          3.4899          446.59          651.91          768.93         1035.97
          813.57          988.34          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          531.01          320.67          2.2195          2.7530          2.4862          449.45         6845.83         7029.97         7141.73
          392.88          736.68          3.4340          2.4592          2.9466          451.50         7701.74         8034.39         8147.85
          700.52          620.50          2.8462          2.4546          2.6504          452.39         8021.55         8213.31         8326.42
