ObservedAt:	2006-08-21T03:19:01
Star Data Extractor Tool: (Note: This program mocks format of AIP_4_WIN) 
	Image m23_10.0-0001.fit
	Total no of stars: 3745
	Radius of star diaphragm: 3, 4, 5
	Sky annulus inner radius: 
	Sky annulus outer radius: 
	Threshold factor: 
               X               Y           XFWHM           YFWHM        Avg FWHM         Sky ADU      Star ADU 3      Star ADU 4      Star ADU 5
          879.31          431.45          2.6625          3.1033          2.8829          453.36        13893.44        14721.96        14984.54
          817.13          269.60          3.0556          3.1050          3.0803          457.04        14625.37        15611.09        15939.84
          849.37          852.45          3.1946          3.1867          3.1907          461.51        14568.36        15508.73        15855.41
           78.91          377.78          3.4904          2.9733          3.2319          450.79        33767.46        36761.88        37914.66
          686.93          850.60          2.5765          2.7136          2.6450          452.21        16045.31        16637.39        16707.64
          517.36          230.24          2.9650          3.3221          3.1435          451.53        33464.37        35728.07        36507.39
          273.52          457.49          3.4381          3.3738          3.4060          461.11        14879.36        16786.57        17279.36
          664.76          237.64          2.9490          3.1161          3.0325          455.32        15445.81        16688.67        17006.82
          583.68          470.19          2.5599          3.0724          2.8162          452.29        14621.45        15840.50        16306.87
          426.89          431.40          2.5675          2.6054          2.5864          454.49        14325.95        14774.27        14810.17
          771.49          330.31          2.6662          2.9872          2.8267          455.71        13820.46        14813.26        15855.28
          897.82          360.49          3.0856          3.1567          3.1212          460.67        13750.18        14782.75        15239.73
          322.55          690.86          2.5697          2.7070          2.6383          457.34        13932.75        14590.25        15006.66
          667.83          344.63          2.9628          2.9224          2.9426          452.15        14675.06        15749.89        16188.54
          277.35          101.20          3.5854          3.3157          3.4506          477.07        14982.53        16281.97        16731.81
          579.32          239.59          3.0608          3.1792          3.1200          451.84        14879.73        16572.62        17539.06
          661.26          104.64          2.7887          3.2918          3.0403          470.05        16496.57        17623.24        18090.52
          334.58          902.52          2.9381          3.3309          3.1345          464.90        30754.75        32856.01        33617.06
          825.60          105.59          3.0898          3.4986          3.2942          478.23        30279.93        33474.37        34652.87
          334.60          902.50          2.9361          2.9887          2.9624          464.90        30889.93        32625.80        33178.32
          874.39          490.00          2.8412          2.6746          2.7579          449.53        14318.11        15109.83        15324.44
          344.62          611.43          2.8174          2.7366          2.7770          458.27        14875.69        15604.02        15799.01
          769.74          832.17          2.7218          2.9797          2.8508          458.43        15595.69        16549.26        16939.41
          444.30          301.04          2.6851          3.1983          2.9417          456.83        13139.13        14055.06        15261.77
          354.51          605.61          3.1894          2.9568          3.0731          457.86        13867.69        15527.75        16018.56
          359.49          487.99          3.0414          2.9092          2.9753          458.30        20772.91        21640.08        22039.66
          556.70          271.37          4.2523          2.9939          3.6231          451.02        13528.37        15413.43        17227.36
          507.52          233.13          2.7686          2.9962          2.8824          456.18        14440.37        15336.49        15540.79
          466.99          488.59          2.7226          2.4737          2.5981          453.42        13568.88        14296.00        14602.29
          463.54          428.22          2.6584          2.6040          2.6312          454.50        13064.93        13756.35        14063.97
          730.59          741.76          2.9418          2.8280          2.8849          452.37        28088.73        29545.18        29979.63
          729.99          663.37          3.1574          2.8540          3.0057          456.24        29424.31        31141.30        31988.96
          324.67          509.11          2.5925          2.7963          2.6944          458.13        18147.05        18962.11        19083.49
          684.91          671.42          2.7875          2.7372          2.7624          456.86        28778.67        30048.88        30369.54
          284.01          806.78          2.8266          2.8794          2.8530          455.43        25394.37        26813.85        27143.72
          341.56          728.43          2.5710          2.8335          2.7022          457.51        13194.91        13888.06        14042.17
          359.41          715.69          2.5000          2.6943          2.5972          457.37        12550.22        13158.83        13684.41
          359.40          716.29          2.4986          2.5509          2.5248          457.37        12550.22        13158.83        13684.40
          941.53          514.91          3.1373          3.0539          3.0956          454.31        14293.52        15189.69        15476.27
          359.50          716.10          2.6462          3.1614          2.9038          457.37        12268.37        13104.36        13839.12
          807.56          632.70          3.1854          3.0134          3.0994          458.93        31219.79        33372.75        34179.46
          233.26           93.24          3.8869          3.5375          3.7122          507.27        28630.63        31544.22        32836.36
          820.02          511.77          2.8369          2.8445          2.8407          449.87        15003.05        15698.28        15962.18
          246.24          847.82          2.9303          2.8803          2.9053          459.93        27429.03        29050.15        29758.21
          276.51          734.59          2.8432          2.8943          2.8687          457.56        12980.58        13819.73        14099.41
          837.77          847.33          2.6085          2.8491          2.7288          461.51        13207.63        13860.65        14029.22
          165.26          837.42          3.7343          2.6764          3.2053          460.00        17455.78        18809.28        19456.53
          606.04          467.97          2.2677          2.5533          2.4105          452.13        12065.95        12278.23        12006.87
          239.47          785.60          3.9360          2.3708          3.1534          456.83        12190.54        13060.97        13628.52
          989.95          296.07          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          429.14          544.68          3.4286          4.2738          3.8512          453.55        12851.31        14052.72        15319.70
          388.30          935.43          3.0893          3.4907          3.2900          460.52        21698.04        23879.23        24916.17
          480.93          712.49          2.3281          2.7412          2.5347          455.05        11915.44        12311.08        12483.15
          306.47          735.52          2.9390          2.8850          2.9120          457.62        20302.13        21401.65        21782.30
          363.77          185.20          3.2835          3.6740          3.4787          465.03        20699.27        23511.46        25277.76
          761.94          724.94          2.8932          2.7395          2.8163          452.81        12372.26        12801.24        12870.94
          306.51          735.72          2.8685          2.5012          2.6848          457.62        20165.35        21206.35        21654.06
           72.44          480.53          5.3394          7.0980          6.2187            0.00            0.00            0.00            0.00
          334.60          940.82          2.7623          3.1141          2.9382          465.44        17441.77        18455.47        18749.82
          334.61          940.76          2.7639          3.1135          2.9387          465.44        17441.77        18455.47        18749.82
          347.42           34.01          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          431.69          133.48          3.3896          3.7837          3.5866          464.10        11478.74        13211.16        14097.92
          316.09          742.60          2.6497          3.2842          2.9670          457.59        12451.64        13040.50        13297.30
           22.02          177.65          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          438.35          545.41          2.2720          2.4572          2.3646          453.02        11599.21        12034.65        12112.43
          399.00          186.83          3.2921          5.3421          4.3171          460.40         8345.15         9954.81        14350.18
          203.76          408.95          3.0888          2.9457          3.0172          455.61        24910.89        26558.60        27272.11
          885.42          645.09          2.9474          2.5820          2.7647          455.79        10466.36        11051.11        11192.98
          112.47          812.62          3.9036          3.0116          3.4576          460.56        10358.75        11066.99        11971.57
          941.49          343.29          5.3255          6.4187          5.8721            0.00            0.00            0.00            0.00
          685.05          468.62          4.0702          3.0670          3.5686          458.80        21422.32        23817.56        25326.30
          895.93          850.87          3.3387          3.1668          3.2528          464.84        10305.81        11182.13        12002.53
          911.05          154.28          3.0326          3.3549          3.1937          475.88        10311.30        11151.79        11326.90
          621.27          138.45          2.7817          3.1433          2.9625          462.66        11244.09        11859.76        11929.90
          571.97           94.11          2.9858          3.2467          3.1163          480.99        10478.03        11300.71        11537.07
          223.95          598.44          2.6490          2.8191          2.7341          460.20        10787.72        11349.86        11600.13
          860.34          827.11          3.2025          3.0668          3.1347          458.38        10770.59        11610.39        11997.00
          530.29          719.75          2.4635          2.4324          2.4479          450.69        12010.95        12352.44        12376.20
          995.04           17.77          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          296.98          393.13          2.9610          3.0016          2.9813          457.03        13496.44        14268.36        14510.23
           18.18          480.73          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          170.61          222.42          4.6808          4.0306          4.3557          465.53         9807.95        11557.71        12728.26
          855.53          564.52          2.9167          2.9934          2.9551          452.88        12069.66        12909.90        13254.79
          533.85          539.57          2.6471          3.5755          3.1113          449.81         9990.11        10846.78        11184.00
          399.00          187.33          3.2921          5.5242          4.4081          460.40         8345.15         9954.81        14354.34
          806.91          648.94          2.8807          1.9757          2.4282          455.69         9649.82         9819.24         9774.19
          414.51          663.39          3.2974          3.0765          3.1870          453.60         9967.49        10693.52        11206.79
           34.84          397.54          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          471.85          677.50          2.6890          2.5109          2.5999          453.81         9934.39        10271.82        10341.33
          595.28          441.03          3.4299          2.7947          3.1123          449.29        19283.70        20246.89        20948.19
          813.57          988.34          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          531.00          320.57          2.2974          3.3203          2.8088          451.29        11447.90        11944.04        12077.02
          392.85          736.72          4.0210          2.7983          3.4097          454.72         8783.22         9554.85        10785.12
          700.51          620.59          3.8947          2.4117          3.1532          455.41         9143.81         9730.58         9866.18
