star	20b	20v	20r	20i	22v	22r	22i	20r-20i	22r-22i	mean r-i
990	16.95204111750453	15.94194431365446	14.979669813748192	14.43427827798742	16.005489162116696	15.161122416093233	14.709216174131784	0.5453915357607713	0.45190624196144924	0.49864888886111025
991	16.9786324807786	15.763631810532308	14.936047264001612	13.982181934217877	15.879953523476733	15.205455803971518	14.142116953787514	0.953865329783735	1.063338850184003	1.008602089983869
992	18.21405278267244	17.862405283625392	15.36575740545685	13.41866897451545	17.301610434717496	15.576023231221823	13.697206797114942	1.9470884309414007	1.8788164341068807	1.9129524325241407
993	19.135893543356353		15.726881944052865	13.344782028170293		15.960347302202264	13.551630886666844	2.3820999158825718	2.4087164155354195	2.3954081657089956
994	16.27382046557236	15.337321780908324	14.765668486722006	14.216117638203421	15.547078775386376	15.006960326909514	14.450509083103288	0.5495508485185852	0.5564512438062259	0.5530010461624055
995	17.083416695951836	15.951047306902446	15.041242534366242	13.933798203329331	15.794386589112388	15.267252149273752	14.097903914595246	1.1074443310369109	1.1693482346785053	1.138396282857708
996	16.27382046557236	15.328542272016605	14.765668486722006	14.208002035276186	15.547078775386376	15.006960326909514	14.450509083103288	0.5576664514458205	0.5564512438062259	0.5570588476260232
997	18.61274403990944	16.800048004290055	15.221240296085703	13.638108976827338	17.061331128297667	15.327739057598945	13.759557707130933	1.5831313192583654	1.5681813504680129	1.5756563348631891
998		18.52438889608056	16.421244247862287	13.53508154996301	18.427352370253715	16.313030142816263	13.799024288734056	2.8861626978992767	2.514005854082207	2.7000842759907417
999	17.446448649405276	16.68441685704784	15.040122952522568	13.552596668774301	16.68853490284156	15.295544527562425	13.849217582773823	1.4875262837482666	1.446326944788602	1.4669266142684343
1000			15.995688344242648	13.42570631615729	17.168749828525684	16.018686849388523	13.627390221371119	2.5699820280853576	2.391296628017404	2.4806393280513808
1001							14.122465557065466			
1002	17.105674919580892				17.6078696466651		13.558647818473126			
1003										
1004		17.49903625172814	15.447129210910637	13.253933036476527	17.223349935333005	15.425100132532078	13.408751642960855	2.19319617443411	2.0163484895712234	2.104772332002667
1005	18.637707656303423	16.769941909860297	15.082247940063466	13.594243077982853	17.60029094900324	15.145321771246428	13.832344403752812	1.4880048620806132	1.312977367493616	1.4004911147871146
1006		17.89356994193361	16.10736887395386	13.505694173606162	17.893823407941397	16.381846472064442	13.755427266833463	2.601674700347697	2.626419205230979	2.614046952789338
1007	19.35403653571308		16.93235319428671	13.4844278675203		17.414154035435015	13.74865247465302	3.447925326766409	3.665501560781994	3.5567134437742016
1008										
1009	17.78094566050556	16.233710489679634								
1010	16.62469740649524	15.331580218095645	14.659184191708686	14.029372177983925	15.351222411010744	14.718545872608278	14.189071946925349	0.6298120137247611	0.5294739256829288	0.579642969703845
1011										
1012			15.641249452870401	13.523250784361924	18.791452567274874	15.892215543736768	13.646361816604612	2.117998668508477	2.2458537271321557	2.1819261978203164
1013										
1014		17.988895353472927	15.377453127879104	13.705957818775111	17.045992174577457	15.404648896971665	13.838370252893156	1.6714953091039924	1.5662786440785084	1.6188869765912504
1015										
1016	17.342002160701806	15.891476866508729	15.09662049968931	13.972602772436868	16.032722123588044	15.18004138789996	14.195848948709859	1.1240177272524416	0.9841924391901014	1.0541050832212715
1017										
1018	18.587773096621184	17.1250215821311	15.331112132135177	13.857991390012621	16.984270838338617	15.31935386834631	14.01478650113292	1.4731207421225552	1.3045673672133908	1.388844054667973
1019	17.09554025519877	15.957765843851345	15.036730520254677	13.947486284477792	15.73947158658553	15.243603428413762	14.132594220726842	1.089244235776885	1.1110092076869194	1.1001267217319022
1020	19.255837802570152	17.605645495811395	15.737195345240677	13.504007951288427	17.72818223877828	15.936274035859164	13.634305289825685	2.2331873939522495	2.301968746033479	2.2675780699928643
1021	18.587773096621184	17.1250215821311	15.331112132135177	13.857991390012621	16.984270838338617	15.31935386834631	14.01478650113292	1.4731207421225552	1.3045673672133908	1.388844054667973
1022										
1023	17.09554025519877	15.957755247535987	15.036730520254677	13.947490056221039	15.739477260556498	15.243607966518635	14.132598059268421	1.0892404640336384	1.1110099072502138	1.100125185641926
1024			16.10172173403694	13.496121697542867	17.168749828525684	16.15363263136711	13.665370244471495	2.6056000364940726	2.488262386895615	2.5469312116948437
1025										
1026	17.342024717356175	15.89149680875581	14.964390006275746	13.841905826897586	16.03274439207728	15.078883450441497	14.123078007012754	1.1224841793781604	0.9558054434287424	1.0391448114034514
1027										
1028	16.48752661249394	15.574848698020677	14.907395100786754	14.20400973089369	15.92058838724554	15.041321634595795	14.615930551734104	0.7033853698930645	0.42539108286169025	0.5643882263773774
1029	18.100746274832883	17.02005440779858	15.132158179277086	13.659910644675167	16.745323428343095	15.35095271708979	13.891843506911218	1.4722475346019195	1.4591092101785712	1.4656783723902453
1030	16.48752661249394	15.574841241109944	14.907395100786754	14.20401927585184	15.92059508532684	15.041321634595795	14.615924566320624	0.7033758249349145	0.42539706827517065	0.5643864466050426
1031	16.261234582573806	15.46954064769399	14.801901581575907	14.330428915665204	15.394915080200647	15.085708608645179	14.359336023564072	0.4714726659107029	0.7263725850811067	0.5989226254959048
1032	21.339384360598526	17.65666780588419	15.634323656120529	13.518441215039156	17.136344119257217	16.051884182058956	13.734365318144933	2.1158824410813732	2.3175188639140227	2.216700652497698
1033		16.72219778419189	15.347326064437782	13.654601551698597	16.566592586002255	15.757085605448152	13.851951587888331	1.6927245127391846	1.9051340175598206	1.7989292651495026
1034	16.337276543080417	15.264953404279254	14.51481885423347	13.83394779140374	15.234198386660546	14.624364350175801	14.0579234621999	0.6808710628297305	0.5664408879759009	0.6236559754028157
1035	16.88269533022659	15.549537795701577	14.714361411279071	13.903335422452102	15.647520478569383	14.770688135943729	14.149783909807752	0.8110259888269695	0.620904226135977	0.7159651074814732
1036	19.159999233279592	16.863971042116205	15.42425233905593	13.771101400898907	16.924592558961557	15.559214627001962	13.883916445414368	1.6531509381570224	1.6752981815875945	1.6642245598723084
1037	19.024797033056927	16.48657398921315	14.996198078622676	13.634038674914676	16.27945541905536	15.204579769717075	13.806894857522162	1.3621594037080005	1.3976849121949133	1.379922157951457
1038										
1039	16.002362300348217	15.258246132618947	14.599077478897746	14.047224919881582	15.26873589805241	14.768159765598307	14.261893522084875	0.5518525590161634	0.5062662435134317	0.5290594012647976
1040		19.171631909838258	15.981147259771006	13.518441215039156	17.551376356331332	16.509853134381643	13.734362656152603	2.462706044731851	2.77549047822904	2.6190982614804454
1041										
1042	16.318372982779167	15.391607440343497	14.707431884380755	14.179046679266975	15.46775016335159	14.74745327685932	14.41461043979662	0.5283852051137803	0.33284283706269946	0.4306140210882399
1043	16.40148072572294	15.452272300388437	14.628462934155095	14.123789276621261	15.79050914947022	15.363687230707395	14.627018001277074	0.504673657533834	0.736669229430321	0.6206714434820775
1044	20.76717944735938	18.414728388852257	16.027083791549387	13.397217447311652		16.60777440294796	13.694244606455573	2.629866344237735	2.913529796492387	2.771698070365061
1045		18.289864549384433	15.664896393645444	13.376302761855166	17.89263975022365	15.818999223442002	13.58522564492937	2.2885936317902775	2.2337735785126327	2.261183605151455
1046	20.76717944735938	18.414728388852257	16.027083791549387	13.397217447311652		16.60777440294796	13.694244606455573	2.629866344237735	2.913529796492387	2.771698070365061
1047	19.441889766028996	19.81852721255695	16.07492478402994	13.522032359988856	18.030326638367917	15.672259762717752	13.725441735612407	2.552892424041083	1.946818027105346	2.2498552255732145
1048	16.731665081854835	15.536487342741479	14.771661479214586	14.06049832221645	15.503866844769613	14.895820222484048	14.301023882329387	0.7111631569981363	0.5947963401546605	0.6529797485763984
1049										
1050	18.476159141201727	17.8389925457705	15.957020358789704	13.775093349529635		16.09837864367709	13.990398424462132	2.181927009260068	2.1079802192149586	2.1449536142375134
1051	20.402097536131283	16.782133055080237	15.261622575462896	13.682485524675405	16.967730666191287	15.264172444919947	13.933675854925438	1.579137050787491	1.3304965899945085	1.4548168203909997
1052	16.633678712020675	15.835382828491957	14.904581271722762	14.055855887157138	15.627597459736247	15.084166863438558	14.160892064205557	0.8487253845656237	0.9232747992330008	0.8860000918993123
1053	16.31716829633781	15.439361617662493	14.758142345132901	14.23872757236914	15.314788185655756	14.848762596099892	14.33128118064819	0.5194147727637617	0.5174814154517016	0.5184480941077316
1054	19.30574939387338	19.024998326342224	16.659254573351838	13.511167835879306		17.359093069050864	13.772686242697466	3.148086737472532	3.5864068263533984	3.3672467819129652
1055	16.367919040619874	15.551784117633309	14.876558438409914	14.345756599130974	15.488236558953714	15.028056512638521	14.486303621361563	0.53080183927894	0.5417528912769587	0.5362773652779493
1056	19.42997314651782		16.570925381674407	13.368174320950205	18.413590803326116	16.42553128312283	13.547648163089292	3.202751060724202	2.8778831200335375	3.0403170903788697
1057	16.645667331772568	13.937843216638269			15.40886205419549		14.232993013940492			
1058	16.53972415622612	15.612184034123317	14.794411194646312	14.137711439804294	15.688697598935878	15.01473761857577	14.392916181503304	0.6566997548420179	0.621821437072466	0.6392605959572419
1059	18.877745849032557	16.099554943077084	14.97487974475382	13.609186805437563	16.20556083194607	15.083430107303434	13.822107468688346	1.3656929393162578	1.2613226386150878	1.3135077889656728
1060		16.473143757017052	15.638555554885148	13.64276476995283	17.243418821689833	15.57079586417948	13.775679404141162	1.9957907849323178	1.7951164600383187	1.8954536224853182
1061										
1062		15.45566938939596		13.933258259750968	15.540439161374316	14.95960091290891	14.461910116435444		0.49769079647346537	0.49769079647346537
1063	18.63392637843947		16.018897723572966	13.451077749273471	16.393973297658427	16.13612266751118	13.537331481110085	2.5678199742994945	2.5987911864010957	2.583305580350295
1064										
1065	21.17050938843347		16.13863316319828	13.199819634942864	18.68627148092874	15.869626996290814	13.45355594644423	2.938813528255414	2.4160710498465843	2.6774422890509992
1066	16.33723178144602	15.264947792988915	14.514823881917428	13.83393419687642	15.234187672305616	14.624361779733947	14.057955718061233	0.6808896850410076	0.5664060616727138	0.6236478733568607
1067	19.30533757722478	19.024114685697505	16.659254573351838	13.487418722849677		17.359124709252377	13.748455598189796	3.171835850502161	3.610669111062581	3.391252480782371
1068	16.395051250937513	15.218712485730105	14.670850985703172	14.04173757258171	15.487312937089118	14.863872444259432	14.354514762198361	0.6291134131214626	0.5093576820610703	0.5692355475912665
1069	17.812749911464195	16.161901922050184	14.916948452619545	13.941614446588176	16.192585119814964	15.327469455039505	14.379834435466647	0.9753340060313693	0.9476350195728589	0.9614845128021141
1070										
1071	19.411961051317075	16.525868729822935	15.047287735466249	13.387723987207696	16.42025851571253	15.042422754094586	13.532080280115494	1.6595637482585524	1.510342473979092	1.5849531111188222
1072		19.5370640061029	15.377436496246444	13.705951774509975	17.045748044272212	15.495271107355778	13.899035633224337	1.6714847217364692	1.5962354741314417	1.6338600979339555
1073	16.18634017892591	15.321918013319769	14.704173436270473	14.078672602165645	15.4432896919555		14.362138573067616	0.6255008341048285		0.6255008341048285
1074	16.002368879483306	15.258246132618947	14.599080194631854	14.047224919881582	15.268732211774923	14.768156832456432	14.261902167954288	0.5518552747502721	0.5062546645021442	0.5290549696262081
1075	16.67026745363143	15.397776447650925	14.726792708127244	14.202369240311269	15.67497862473863	15.148914502975629	14.435219103084448	0.5244234678159749	0.713695399891181	0.619059433853578
1076	16.52630480380779	15.795528740097778	14.983804542349848	14.10518921887392	15.680748747804774	15.1566719012192	14.183824610686738	0.8786153234759286	0.9728472905324619	0.9257313070041953
1077										
1078		19.5370640061029	15.377425408632229	13.705948752389972	16.81514102935336	15.53464714524472	13.899029439293525	1.6714766562422572	1.635617705951196	1.6535471810967266
1079	16.84985727952903									
1080	19.637417244377794	17.218039798775326	15.533144624579235	13.214865367182636	17.346234562930896	15.42094274020707	13.339642279745679	2.3182792573965987	2.0813004604613905	2.1997898589289946
1081	17.937386652496787	17.368673794150638	15.494862426056997	13.48365863619477	16.78684177095128	15.835562991413694	13.614441310009962	2.0112037898622273	2.221121681403732	2.1161627356329795
1082	19.086980775743573	16.43306426571757	15.136047916171496	13.58227683194609	17.00838975404339	15.215797900700599	13.860598571551684	1.5537710842254064	1.355199329148915	1.4544852066871607
1083	16.606782270084356	15.631821755116611	14.798785748171534	14.137697967341502	15.795001334366273	14.9802615501449	14.392833290251973	0.661087780830032	0.5874282598929277	0.6242580203614798
1084	16.506826538618775	15.66574502936022	14.878065535860454	14.164143613784553	15.587303856438117	15.087221088450779	14.37133528034254	0.713921922075901	0.7158858081082382	0.7149038650920696
1085	18.56426489550752	17.8408996558666	16.200584652525407	13.561814332619486		17.50539707449203	13.95136815007822	2.6387703199059214	3.55402892441381	3.0963996221598657
1086	19.407278140036397		16.39241145192753	13.379290753244327	20.01618313516278	17.00035558093052	13.610543023350525	3.0131206986832026	3.3898125575799956	3.201466628131599
1087										
1088	20.259456893332324		16.22036026897798	13.379290753244327	19.98467326932057	16.7732015751587	13.610543023350525	2.841069515733654	3.1626585518081765	3.0018640337709153
1089	16.728838012461644	15.535343300211881	14.7986879101969	14.099736886806731	15.549173880273434	14.940420246510612	14.330134494964751	0.698951023390169	0.6102857515458613	0.6546183874680152
1090	16.629430570876412	15.53913258869511	14.919732462482328	14.477503111202633	15.807448009841412	15.172834854288832	14.662054617283586	0.4422293512796944	0.5107802370052461	0.47650479414247027
1091	18.156591996894146	16.460045012808003	15.160545266068718	13.842128380718961	16.54962016659638	15.370487985720125	14.091520150231045	1.318416885349757	1.2789678354890803	1.2986923604194187
1092	18.138234715805545	16.712433131057534	15.061125196725204	13.558066188336117	16.473984437882184	15.023923900496879	13.673659046571943	1.5030590083890871	1.3502648539249353	1.4266619311570112
1093	16.606770799294253	15.631821755116611	14.798785748171534	14.137693476557574	15.79500730446415	14.980257986542336	14.392813787345869	0.6610922716139598	0.587444199196467	0.6242682354052134
1094	19.411355670134718	17.925910037317717	15.746751293232874	13.411402260154187	17.812554228683673	16.054546358836504	13.538115795150437	2.3353490330786872	2.5164305636860664	2.425889798382377
1095	20.468436011919724		16.34320761693241	13.64527164076468		16.43490500160451	13.805799891609208	2.697935976167731	2.629105109995301	2.663520543081516
1096	19.01330040959804	17.888884798375436	15.572441569650248	13.411404566700345	17.465584273686577	15.952194051277143	13.570103106702712	2.1610370029499038	2.382090944574431	2.2715639737621673
1097			16.60814829534663	13.53168416137007	18.569362922882032	16.717795500718815	13.732966008687484	3.076464133976561	2.9848294920313307	3.030646813003946
1098	18.479172110615742	19.470147461451674	15.41933871192919	13.26209643543607	18.338766225844534	15.407055873010451	13.478225096744168	2.1572422764931183	1.9288307762662829	2.0430365263797006
1099	20.468436011919724		16.34320761693241	13.64527164076468		16.43490500160451	13.805799891609208	2.697935976167731	2.629105109995301	2.663520543081516
1100	16.716536256258223	15.693034903970881	14.930954838041451	14.189295774157673	15.71020958267331	15.153830576527454	14.495121918734771	0.7416590638837786	0.6587086577926833	0.7001838608382309
1101										
1102										
1103			17.78185149738471	13.766635052760671		16.959849733371144	14.035354608033769	4.0152164446240395	2.9244951253373745	3.469855784980707
1104	17.722492758202975	16.708395482406907	15.285161344975984	13.942327459863773	16.373020444155408	15.432399124508953	14.006413931403692	1.3428338851122117	1.4259851931052605	1.384409539108736
1105										
1106	16.667425597014432	15.706094795625827	14.949875565101493	14.304034915969176	15.598994546804423	15.024257792048894	14.402628793659607	0.6458406491323174	0.6216289983892871	0.6337348237608023
1107	16.571936164988024	15.79173697559303	14.983804542349848	14.105184860038513	15.636741177957632	15.1566719012192	14.183828634293697	0.878619682311335	0.9728432669255032	0.9257314746184191
1108	17.69275213421691	16.63990700221934	15.111332655737035	13.687843345660703	17.07518982676713	15.109477612011363	13.919392384780519	1.4234893100763326	1.1900852272308438	1.3067872686535882
1109	20.259787017693572		16.220324247947957	13.379286274076437	19.985783097560386	16.773238532378173	13.610547774656784	2.8410379738715204	3.162690757721389	3.0018643657964548
1110							14.18506861384559			
1111	16.716878919646195	15.726814097246478	15.009782290259189	14.147645416045892	15.742647945303066	15.15519800666603	14.491314830070507	0.8621368742132969	0.6638831765955224	0.7630100254044097
1112	16.734964042942003	15.658844763633603	14.787233256591616	14.23067236115918	15.641969622644428	15.077608480092255	14.512355314074231	0.5565608954324368	0.5652531660180244	0.5609070307252306
1113	19.297133831748955	21.171400695581493	16.45604892862878	13.554102128095055	18.96441421108181	16.62700905218012	13.782032579224532	2.9019468005337234	2.8449764729555884	2.873461636744656
1114	18.200207185278682	16.564394068341556	14.954225824923439	13.520902001910416	16.978464700270344	15.20240587013601	13.801504629288619	1.4333238230130227	1.400901240847391	1.417112531930207
1115	17.20492070252162	16.486677280690614	15.280586251780049	14.090537795836912	16.08321884931431	15.41671071520243	14.24981770980735	1.1900484559431366	1.16689300539508	1.1784707306691082
1116	17.767151832956905	16.071309217348883	14.975949634950062	13.920070204338915	15.772682090858485	15.15562908196761	14.130768610637979	1.0558794306111476	1.0248604713296317	1.0403699509703896
1117	19.944938856646708	17.35522127510644	15.595413071841826	13.831133942910377	18.14962621144313	15.76844332053018	13.989378318622572	1.7642791289314488	1.7790650019076075	1.7716720654195282
1118	18.015519232207943	16.171825371890346	15.37478975689293	14.128681917268514		15.207455800140636		1.2461078396244165		1.2461078396244165
1119	16.605326447148745	15.436678172345728	14.769474933786112	13.93982646045925	15.437470077247047	14.894133046913847	14.279715096171067	0.8296484733268628	0.61441795074278	0.7220332120348214
1120	17.938440222429975	16.61853915544392	15.184587676355804	13.664896415294129	17.105705674219756	15.296044411699052	13.93151990786684	1.5196912610616753	1.3645245038322127	1.442107882446944
1121	20.87968855006742	20.020741288310038	15.89391650784605	13.512267898425268	17.74815343798369	16.300015290662976	13.751426012552814	2.3816486094207825	2.5485892781101622	2.4651189437654724
1122	18.526671642898627	16.256844899544546	15.024247417588658	13.692030480301852	16.808593823440205	15.193410974394212	13.907716927479532	1.3322169372868053	1.2856940469146796	1.3089554921007425
1123	16.728684019886437	15.616490807489628	14.865449370421379	14.028153065799975	15.607272277586674	14.996312105551556	14.230516379805124	0.8372963046214039	0.7657957257464325	0.8015460151839182
1124							14.185141123908837			
1125	18.7343462919501	17.029192485122955	15.865580656318327	13.633851964579119	20.32905155797072	16.38259502380731	13.919973145152234	2.2317286917392085	2.4626218786550744	2.3471752851971415
1126					17.718992898415884	15.6096703921105	13.975688059153844		1.6339823329566556	1.6339823329566556
1127	16.971823120331027	15.659110591595855	14.894647195125449	14.054706684224998	15.885348880276492	15.256017512184464	14.454810484110414	0.8399405109004512	0.8012070280740495	0.8205737694872504
1128	17.09755604177927	15.668236284810334	14.674412744861607	13.619941847237914	15.662947056828767	14.735293113204513	13.802345891116648	1.054470897623693	0.932947222087865	0.993709059855779
1129	17.867708719134345	16.95568245573564	15.246399343345674	13.718101687127602	17.327431129751055	15.41239438841159	13.99720334579835	1.5282976562180721	1.4151910426132392	1.4717443494156557
1130	19.548056595341738	17.002447046556693	15.418020249597303	13.814127997221076	16.53221532273558	15.340377116406527	13.924830193889553	1.6038922523762267	1.415546922516974	1.5097195874466003
1131		18.47333637038875	16.516944045188794	13.669773530450476	18.81550898957815	17.20388858735036	13.840604457947224	2.847170514738318	3.3632841294031355	3.1052273220707267
1132	19.2849431207825		16.530565916517034	13.616086182769157	18.680630993991176	17.43641123120045	13.841685089179503	2.9144797337478767	3.5947261420209458	3.2546029378844112
1133	16.18303356444391	15.270077329758859	14.772979335759613	14.281344808358867	15.510195049615833	14.952192262862445	14.536695149334914	0.49163452740074653	0.4154971135275307	0.4535658204641386
1134	18.115623663371963	17.434923439409744	15.808891470103156	13.878133576697387		16.34677007371396	14.191079150881167	1.9307578934057688	2.1556909228327914	2.04322440811928
1135						15.04850268058258				
1136										
1137		19.08514892533784	16.19349747270885	13.498969877353764	17.53394014822768	16.232317708558746	13.632022840718488	2.694527595355085	2.600294867840258	2.6474112315976717
1138	19.209875738669346	17.985007734429985	15.929683985120615	13.642140377156913	22.90535329695932	15.853470192194283	13.894137968996022	2.287543607963702	1.9593322231982615	2.1234379155809817
1139							15.110835646986473			
1140	17.468243575976942	18.05182950156531	15.54342418194463	13.585240545376879	17.23695654354366	15.905465277455185	13.802754009904005	1.9581836365677514	2.1027112675511805	2.030447452059466
1141	17.983963794905772	17.428081606098633	15.753687858780562	13.858603064657835	17.42933904307474	15.776333035848591	14.042970589193146	1.8950847941227273	1.7333624466554447	1.814223620389086
1142		18.884837983019622	15.794722796072431	13.356895818422709	16.837997942827243	15.859843462531762	13.514478671914445	2.4378269776497223	2.3453647906173174	2.39159588413352
1143			17.8362566633876	14.009057904286323		20.382527766012963	14.250275252714495	3.827198759101279	6.132252513298468	4.979725636199873
1144		17.42327302462188	16.084805185827566	13.514846644906905	17.85558263435815	16.461116939303384	13.687160943783175	2.569958540920661	2.7739559955202093	2.671957268220435
1145	17.10389769117052	15.82049276106952	15.085276123630303	14.144482169213237	15.894551246706948	15.171258257299746	14.172297918623883	0.9407939544170656	0.9989603386758628	0.9698771465464642
1146			17.387883250786235	13.55752802191269		17.272837805365953	13.79329900088152	3.830355228873545	3.4795388044844326	3.654947016678989
1147	17.55817362556191	17.267477113796737	15.833203389847625	13.64978882842941	17.89492658913378	16.139071419605493	13.810863019477097	2.183414561418216	2.3282084001283962	2.255811480773306
1148	16.414397207816318	15.542153272105299	14.867604483662785	14.307729092776649	15.439093341712823	14.936308690194805	14.384213037289364	0.5598753908861358	0.5520956529054413	0.5559855218957885
1149	16.91258259970318	15.64212387134674	14.898103300981687	14.270273334154325	15.595219601156792	15.008908597091592	14.403022454108335	0.6278299668273615	0.6058861429832572	0.6168580549053093
1150		16.82707320257345	15.32641467027048	13.828547137698822	16.52132557518587	15.308390267056861	13.965421957417758	1.497867532571659	1.3429683096391027	1.420417921105381
1151	16.414397207816318	15.542153272105299	14.867604483662785	14.307729092776649	15.439093341712823	14.936308690194805	14.384213037289364	0.5598753908861358	0.5520956529054413	0.5559855218957885
1152	16.522731455872425	15.61182140343157	14.964010455664313	14.53325310693522	16.028166649302875	15.167608130690132	14.895260247133022	0.43075734872909344	0.27234788355711004	0.35155261614310174
1153	18.7231210445474	16.68095463929179	15.327462687663727	13.637915889530126	17.240115587040144	15.515503245476967	13.906135333132083	1.6895467981336019	1.6093679123448847	1.6494573552392433
1154			16.95432260904378	13.640690542984872	17.724154564583817	16.81478531047057	13.80502128782129	3.313632066058906	3.0097640226492786	3.1616980443540923
1155	19.773987108688218	17.44015541616732	15.418210148094007	13.759898206560793	16.926156492305005	15.722317884254544	14.07409548689916	1.6583119415332135	1.648222397355383	1.6532671694442982
1156	18.047543067595782	16.679844115472093	15.636732841410641	13.970501289978081	16.112776563048154	15.521454779699303	14.013970432864593	1.6662315514325599	1.50748434683471	1.586857949133635
1157		16.565966736297497	15.181938376162645	13.789752412966767	16.45212993807614	15.169883254883194	14.023609397580051	1.3921859631958782	1.146273857303143	1.2692299102495106
1158					16.12469502178142	15.513257251903342	13.978856192702876		1.5344010592004658	1.5344010592004658
1159	17.51379702209561	15.755293042369786	14.77262265703698	13.905293072347234	15.705166911237498	14.904278901464531	14.10893165889173	0.8673295846897453	0.7953472425728005	0.8313384136312729
1160		15.436835839294416	14.736791476643097	14.118706642008677	15.460567849462704	14.938473981721845	14.433689200998911	0.6180848346344199	0.5047847807229342	0.561434807678677
1161	17.765485628910863	17.023429953156224	15.560088793558474	13.783611300224067	17.189736066191017	15.906573950584779	13.974837695630718	1.7764774933344079	1.9317362549540604	1.8541068741442341
1162	18.73548334322695	18.817617992418853	15.514567716201821	13.429477755571964	17.08528674861201	15.51884588630341	13.617643195454393	2.0850899606298565	1.9012026908490167	1.9931463257394366
1163	16.9575705037701	15.846319456492187	14.848899464314005	14.116506660637507	15.587358149542796	14.997173173167024	14.289204120835874	0.7323928036764986	0.7079690523311495	0.720180928003824
1164						15.801751407091501				
1165	19.047728268292797	16.7217704810389	15.359429893012615	13.561314011239425	18.43873010014027	15.432323571505835	13.88480864800474	1.7981158817731906	1.5475149235010957	1.6728154026371431
1166	16.9575705037701	15.846319456492187	14.848899464314005	14.116506660637507	15.587358149542796	14.997173173167024	14.289204120835874	0.7323928036764986	0.7079690523311495	0.720180928003824
1167	22.56551477295075	17.173137360901922	15.602197586522612	13.95062132980842	17.183071864328237	15.658850137286729	14.227957373427369	1.6515762567141916	1.4308927638593598	1.5412345102867757
1168		17.388932729550284	15.37907870715474	14.033213156656577	17.000524925349616	15.56926496460456	14.250228206718695	1.3458655504981625	1.3190367578858648	1.3324511541920137
1169	17.696058409212764	16.797365955169713	15.276914665467613	13.804935569861119	16.572893488225606	15.387631350015948	14.068573098008343	1.4719790956064944	1.3190582520076042	1.3955186738070493
1170	17.607256454653847	17.803492759198367	15.5548186382708	13.585240545376879	17.414655225571778	15.850162849261576	13.802754009904005	1.9695780928939222	2.047408839357571	2.0084934661257465
1171	16.708709854516222	15.937993344322553	15.01302829646451	14.357615241331274	15.783917627439877	15.049189607313616	14.645477179784411	0.655413055133236	0.40371242752920544	0.5295627413312207
1172	16.425263231277576	15.495741910074852	14.865230973467089	14.251493736034183	15.42421303338419	14.883823108321062	14.389430453717853	0.6137372374329058	0.49439265460320847	0.5540649460180571
1173	16.630227299158975	15.478957784690653	14.78823410128577	14.123935603740163	15.499586348669421	14.970809223896298	14.162587446749178	0.664298497545607	0.8082217771471196	0.7362601373463633
1174	17.51374418840225	15.75531064197489	14.772625841152427	13.905300329441028	15.70518340657882	14.904298842789908	14.1089128792836	0.8673255117113996	0.7953859635063072	0.8313557376088534
1175	16.623205767829837	15.99988460410734	15.021771851344306	14.351806421973949	15.662571546493043	15.121204522057734	14.58782404372038	0.6699654293703574	0.5333804783373548	0.6016729538538561
1176	19.432130112515857	16.763197934861633	15.192616524161648	13.600869823773744				1.5917467003879047		1.5917467003879047
1177	16.708709854516222	15.93795172172953	15.013016388686532	14.357571285055672	15.783982636797544	15.049193403692339	14.645471029601413	0.6554451036308606	0.4037223740909255	0.529583738860893
1178					17.25972106773532	16.096182847115685	13.96601464704821		2.130168200067475	2.130168200067475
1179	20.447438812637316	17.9381018492151	16.27683865714602	13.72593170162726	18.933810459866294	16.621448841490018	13.997905177363544	2.5509069555187587	2.6235436641264744	2.5872253098226166
1180	17.85288512699926	16.75684833534645	15.138458789741952	13.628147281876887	16.784563092907398	15.317074625120771	13.873647846622472	1.5103115078650653	1.4434267784982993	1.4768691431816823
1181	16.708709854516222	15.93795172172953	15.013016388686532	14.357571285055672	15.783982636797544	15.049193403692339	14.645471029601413	0.6554451036308606	0.4037223740909255	0.529583738860893
1182	17.691133856506767	15.762656841297932	14.80948657969881	13.805107671806747		14.810353105508517	14.112076176151218	1.0043789078920629	0.6982769293572986	0.8513279186246807
1183	22.571033894321697	17.173169683175807	15.602197586522612	13.950625112414773	17.183050569987202	15.6588634249364	14.2279615635983	1.651572474107839	1.4309018613381	1.5412371677229695
1184	16.682484244172777	15.57490089782452	14.86794497140644	14.028140881560795	15.574292468043204	14.97374541925689	14.230524779896987	0.8398040898456447	0.7432206393599028	0.7915123646027737
1185	18.379209993806555	16.983651833780677	15.455118672072983	13.861631735659186	16.764759680648357	15.649074615421608	14.031591003617788	1.5934869364137967	1.61748361180382	1.6054852741088084
1186										
1187	17.765485628910863	17.023401780366264	15.560088793558474	13.783611300224067	17.18975749136066	15.906573950584779	13.974841016070545	1.7764774933344079	1.9317329345142333	1.8541052139243206
1188	18.526604583684037	16.256844899544546	15.024251427916004	13.692030480301852	16.808608933751195	15.19340664065196	13.907713805700087	1.332220947614152	1.2856928349518721	1.308956891283012
1189										
1190	17.492114566466554	15.844426971416752	14.895345379999924	13.896651588559736	15.962161322081933	15.013969147950188	14.032339883193908	0.9986937914401874	0.9816292647562808	0.9901615280982341
1191	19.734785341232953		16.176664572111534	13.572711403107315	20.5994617689819	16.49735915593319	13.792113758041605	2.6039531690042192	2.7052453978915842	2.6545992834479017
