star	x_fwhm	y_fwhm	avg_fwhm
1131	3.1226	3.30585	3.30585
1132	4.50465	3.54375	3.54375
1133	3.457	3.259	3.259
1134	3.5693	6.0913	6.0913
1135	0.0	0.0	0.0
1136	0.0	0.0	0.0
1137	3.7487	2.7456	2.7456
1138	2.815	0.54435	0.54435
1139	0.0	0.0	0.0
1140	4.88555	5.2411	5.2411
1141	3.7016999999999998	3.9637	3.9637
1142	3.5169	3.3065	3.3065
1143	3.5448	0.0	0.0
1144	4.1461	2.78355	2.78355
1145	2.6466	4.22	4.22
1146	2.10515	1.8521999999999998	1.8521999999999998
1147	4.54895	3.57375	3.57375
1148	4.6256	3.7956	3.7956
1149	3.2837	2.4398999999999997	2.4398999999999997
1150	3.4558	3.5515	3.5515
1151	4.6256	3.7928	3.7928
1152	2.9731	1.5274	1.5274
1153	3.4908	3.4771	3.4771
1154	4.0629	3.8011	3.8011
1155	4.5423	3.5431	3.5431
1156	3.85865	5.94855	5.94855
1157	2.0845	2.8873	2.8873
1158	5.2092	4.2326999999999995	4.2326999999999995
1159	3.1011	3.9050000000000002	3.9050000000000002
1160	2.469	2.3168	2.3168
1161	4.94725	4.6524	4.6524
1162	2.5168	2.6501	2.6501
1163	2.872	4.6027	4.6027
1164	0.0	0.0	0.0
1165	1.5126	4.60365	4.60365
1166	2.872	4.6027	4.6027
1167	5.0632	6.3622	6.3622
1168	4.5896	3.6795999999999998	3.6795999999999998
1169	4.0824	4.26	4.26
1170	4.6423	4.65435	4.65435
1171	4.2679	4.5008	4.5008
1172	3.6943	2.6079	2.6079
1173	4.2163	3.8887	3.8887
1174	2.92675	3.89515	3.89515
1175	4.5229	4.2749500000000005	4.2749500000000005
1176	2.5962500000000004	2.5758	2.5758
1177	4.177	4.4408	4.4408
1178	0.0	0.0	0.0
1179	4.2464	6.7009	6.7009
1180	3.5159	2.5723	2.5723
1181	4.177	4.4526	4.4526
1182	3.32935	2.5312	2.5312
1183	5.035	6.3622	6.3622
1184	3.2157999999999998	3.59815	3.59815
1185	5.5089	5.6193	5.6193
1186	0.0	0.0	0.0
1187	5.06135	4.5889	4.5889
1188	2.8441	4.08455	4.08455
1189	0.0	0.0	0.0
1190	3.27965	2.9669	2.9669
1191	3.0504499999999997	2.8204	2.8204
1192	4.0288	3.27445	3.27445
1193	7.3349	3.26	3.26
1194	4.599	3.1425	3.1425
1195	3.0782	3.5984	3.5984
1196	0.0	0.0	0.0
1197	3.4499	2.8392999999999997	2.8392999999999997
1198	0.0	0.0	0.0
1199	0.0	0.0	0.0
1200	3.5201	1.964	1.964
1201	3.7971	4.0079	4.0079
1202	6.2051	2.7626	2.7626
1203	0.0	0.0	0.0
1204	3.0667	3.5777	3.5777
1205	0.0	0.0	0.0
1206	4.7759	2.8532	2.8532
1207	0.0	0.0	0.0
1208	0.0	0.0	0.0
1209	4.4986	3.3485	3.3485
1210	3.3323	4.3602	4.3602
1211	4.114	2.9307499999999997	2.9307499999999997
1212	3.7088	2.82235	2.82235
1213	4.9278	3.751	3.751
1214	2.7902	2.37	2.37
1215	3.6765	2.9395	2.9395
1216	2.68865	4.1261	4.1261
1217	3.1656	2.61745	2.61745
1218	4.2884	4.0185	4.0185
1219	4.39205	4.2629	4.2629
1220	2.4259	2.0088	2.0088
1221	5.0302	4.4431	4.4431
1222	3.4375	3.4115	3.4115
1223	3.38565	3.4235	3.4235
1224	4.5587	2.912	2.912
1225	3.0597	3.6082	3.6082
1226	4.0859	2.3846	2.3846
1227	3.5685	3.0894	3.0894
1228	0.0	0.0	0.0
1229	0.0	0.0	0.0
1230	4.284	2.9129	2.9129
1231	4.065	4.2875	4.2875
1232	0.0	0.0	0.0
1233	3.6128	3.4166	3.4166
1234	4.6528	4.9866	4.9866
1235	3.8514	2.6562	2.6562
1236	4.5367	5.908	5.908
1237	3.6759	4.5082	4.5082
1238	3.866	2.4881	2.4881
1239	4.2068	3.6399	3.6399
1240	3.6944999999999997	2.7728	2.7728
1241	4.1692	4.1031	4.1031
1242	5.2357499999999995	3.8746	3.8746
1243	4.164	3.7438	3.7438
1244	3.3039500000000004	2.8505	2.8505
1245	0.0	0.0	0.0
1246	0.0	0.0	0.0
1247	0.0	0.0	0.0
1248	0.0	0.0	0.0
1249	0.0	0.0	0.0
1250	2.8158	4.5387	4.5387
1251	7.01475	5.0895	5.0895
1252	3.7894	4.5075	4.5075
1253	3.755	2.8641	2.8641
1254	3.30365	3.2345	3.2345
1255	2.3428	2.6334999999999997	2.6334999999999997
1256	3.9782	1.2857	1.2857
1257	5.16565	3.1071	3.1071
1258	5.0191	2.9648	2.9648
1259	2.2713	1.4011	1.4011
1260	0.0	0.0	0.0
1261	4.2132	4.1541999999999994	4.1541999999999994
1262	4.5745	4.0677	4.0677
1263	3.584	4.0814	4.0814
1264	4.044	3.5287	3.5287
1265	7.18575	5.0895	5.0895
1266	7.18575	5.0895	5.0895
1267	2.7991	2.9186	2.9186
1268	0.0	0.0	0.0
1269	2.2098500000000003	2.3613	2.3613
1270	3.9202	2.295	2.295
1271	4.03405	3.8584500000000004	3.8584500000000004
1272	5.2715	4.1646	4.1646
1273	0.0	0.0	0.0
1274	4.74115	4.1772	4.1772
1275	4.1685	2.75755	2.75755
1276	4.17385	3.8594	3.8594
1277	2.4021	2.8028	2.8028
1278	5.2925	3.597	3.597
1279	5.0482	4.8032	4.8032
1280	3.815	3.3703	3.3703
1281	0.0	0.0	0.0
1282	2.52155	2.5249	2.5249
1283	3.6426	0.0	0.0
1284	3.6345	2.8777	2.8777
1285	0.62365	0.49415	0.49415
1286	0.0	0.0	0.0
1287	0.0	0.0	0.0
1288	0.0	0.0	0.0
1289	2.7292	3.3354	3.3354
1290	3.8801	3.3742	3.3742
1291	4.3205	3.8388999999999998	3.8388999999999998
1292	4.9839	1.4211	1.4211
1293	5.1964500000000005	3.1873500000000003	3.1873500000000003
1294	3.061	2.458	2.458
1295	3.945	3.2527	3.2527
1296	3.9649	3.2316	3.2316
1297	3.1581	4.4784	4.4784
1298	4.1352	5.07625	5.07625
1299	4.2326	3.0068	3.0068
1300	4.6495	3.8718500000000002	3.8718500000000002
1301	2.9419	2.1356	2.1356
1302	2.354	1.9924	1.9924
1303	0.0	0.0	0.0
1304	4.2326	3.0046	3.0046
1305	3.3902	3.1941	3.1941
1306	3.9175	4.5468	4.5468
1307	0.0	0.0	0.0
1308	3.5852	3.1756	3.1756
1309	3.4764999999999997	2.8364	2.8364
1310	3.5465	2.0498	2.0498
1311	3.2431	2.2879	2.2879
1312	4.586	5.55875	5.55875
1313	0.0	0.0	0.0
1314	3.967	2.801	2.801
1315	3.02405	3.2806	3.2806
1316	5.1618	4.8128	4.8128
1317	0.0	1.05445	1.05445
1318	3.3099	3.11745	3.11745
1319	3.6014	4.259	4.259
1320	4.9999	4.2003	4.2003
1321	0.0	0.0	0.0
1322	4.500500000000001	5.5429	5.5429
1323	3.4942	1.35965	1.35965
1324	3.5458499999999997	5.71125	5.71125
1325	0.0	0.0	0.0
1326	3.0996	2.92965	2.92965
1327	4.2773	4.25675	4.25675
1328	3.782	2.1619	2.1619
1329	3.01215	3.4758	3.4758
1330	3.588	5.619	5.619
1331	2.9136	2.5577	2.5577
1332	2.5725	2.4064	2.4064
1333	2.6982	3.9509999999999996	3.9509999999999996
1334	4.8708	6.5448	6.5448
1335	4.4858	5.7021	5.7021
1336	5.5753	4.0415	4.0415
1337	6.2652	3.9035	3.9035
1338	4.2155000000000005	4.3638	4.3638
1339	0.0	0.0	0.0
1340	3.7434	2.107	2.107
1341	4.4511	7.6485	7.6485
1342	3.0037	1.4788999999999999	1.4788999999999999
1343	5.5753	3.9309	3.9309
1344	4.1452	4.7742	4.7742
1345	5.14	3.6816	3.6816
1346	2.6138500000000002	3.4213	3.4213
1347	4.6008	4.8016000000000005	4.8016000000000005
1348	5.888999999999999	4.0496	4.0496
1349	2.4306	2.0759499999999997	2.0759499999999997
1350	6.5889	8.305399999999999	8.305399999999999
1351	1.8498	1.544	1.544
1352	3.64445	2.5812	2.5812
1353	6.2161	4.0539	4.0539
1354	3.9669499999999998	4.4333	4.4333
1355	4.406599999999999	4.8306	4.8306
1356	4.2463	1.9717	1.9717
1357	1.8648	3.5439	3.5439
1358	3.7106	2.79695	2.79695
1359	3.9324	7.28295	7.28295
1360	6.6743	4.0309	4.0309
1361	0.0	0.0	0.0
1362	0.0	0.0	0.0
1363	4.1539	2.9938	2.9938
1364	2.5822	3.2697	3.2697
1365	4.46455	5.5016	5.5016
1366	0.0	0.0	0.0
1367	0.0	0.0	0.0
1368	0.0	0.0	0.0
1369	3.5185	3.8153	3.8153
1370	3.4889	4.1157	4.1157
1371	2.9764	3.1836	3.1836
1372	3.5105	2.9338	2.9338
1373	0.0	0.0	0.0
1374	1.87275	0.0	0.0
1375	4.3328	4.2285	4.2285
1376	4.9659	5.6774	5.6774
1377	0.0	0.0	0.0
1378	3.80015	2.3916	2.3916
1379	3.9756	1.5508	1.5508
1380	0.0	0.0	0.0
1381	4.5189	1.3927	1.3927
1382	3.3663	3.583	3.583
1383	3.7628500000000003	1.0168	1.0168
1384	0.0	0.0	0.0
1385	0.0	0.0	0.0
1386	3.00555	1.7263	1.7263
1387	3.4166	5.3474	5.3474
1388	2.4294	1.8316	1.8316
1389	3.08595	3.1912	3.1912
1390	3.6104	3.3914	3.3914
1391	4.1876	4.4328	4.4328
1392	4.2371	2.6238	2.6238
1393	3.8385	2.7055	2.7055
1394	0.0	0.0	0.0
1395	4.5892	4.9976	4.9976
1396	3.2196	3.3102	3.3102
1397	0.0	0.0	0.0
1398	3.0568	1.7967	1.7967
1399	1.777	0.85505	0.85505
1400	5.6659	4.85175	4.85175
1401	4.244949999999999	4.12085	4.12085
1402	2.5904	2.5012499999999998	2.5012499999999998
1403	3.55	3.6242	3.6242
1404	2.30915	1.5612	1.5612
1405	3.5661	3.6242	3.6242
1406	2.7352999999999996	2.99335	2.99335
1407	3.9128	3.9061	3.9061
1408	2.012	4.7824	4.7824
1409	4.1747	4.192	4.192
1410	3.64525	0.8844	0.8844
1411	3.4918	4.772349999999999	4.772349999999999
1412	2.0022	4.78185	4.78185
1413	4.6519	3.7681	3.7681
1414	3.9083	0.5291	0.5291
1415	2.7209	7.8246	7.8246
1416	4.1473	4.0088	4.0088
1417	3.8749	3.9793	3.9793
1418	0.0	0.0	0.0
1419	3.2894	1.7159	1.7159
1420	4.2109000000000005	3.7531	3.7531
1421	3.5942499999999997	0.8843	0.8843
1422	3.4395	3.1643	3.1643
1423	0.0	0.0	0.0
1424	3.9673	2.4472	2.4472
1425	3.3615	0.8141	0.8141
1426	5.2459	2.7234499999999997	2.7234499999999997
1427	3.82515	3.3207	3.3207
1428	0.0	0.0	0.0
1429	3.91115	1.7009	1.7009
1430	0.0	0.0	0.0
1431	4.6905	3.5684	3.5684
1432	3.9205	4.1276	4.1276
1433	0.0	0.0	0.0
1434	1.339	2.6839500000000003	2.6839500000000003
1435	4.0028	3.6314	3.6314
1436	4.0405	4.3519000000000005	4.3519000000000005
1437	4.2871	2.9686500000000002	2.9686500000000002
1438	2.8944	2.0728999999999997	2.0728999999999997
1439	4.6545	5.4594	5.4594
1440	1.9605	1.7536	1.7536
1441	4.54835	4.2387	4.2387
1442	1.3728	2.6839500000000003	2.6839500000000003
1443	3.5926	2.6853	2.6853
1444	4.6567	3.8318	3.8318
1445	4.2717	3.6453	3.6453
1446	4.0224	5.9535	5.9535
1447	1.9508	0.0	0.0
1448	4.7004	3.7039999999999997	3.7039999999999997
1449	3.0619	6.832	6.832
1450	3.0653	2.99005	2.99005
1451	2.73	3.9211	3.9211
1452	4.4404	5.0359	5.0359
1453	2.7012	2.8981	2.8981
1454	1.8559	3.0598	3.0598
1455	4.0184	6.03905	6.03905
1456	3.1348	5.403449999999999	5.403449999999999
1457	2.0872	4.2926	4.2926
1458	4.3165	3.1851000000000003	3.1851000000000003
1459	4.787850000000001	1.6752	1.6752
1460	4.3713	3.77315	3.77315
1461	4.05125	4.8253	4.8253
1462	1.7052	1.5299	1.5299
1463	2.6064	6.7224	6.7224
1464	3.4758	5.7927	5.7927
1465	2.085	1.8314	1.8314
1466	4.05125	4.8251	4.8251
1467	2.7910000000000004	2.6678	2.6678
1468	2.5675999999999997	4.2587	4.2587
1469	0.0	0.0	0.0
1470	4.1164	4.6797	4.6797
1471	0.0	0.0	0.0
1472	3.1847	3.7453	3.7453
1473	4.8598	3.7962	3.7962
1474	2.352	4.2414	4.2414
1475	3.2201	2.5169	2.5169
1476	2.4721	5.6617999999999995	5.6617999999999995
1477	2.5675999999999997	4.2587	4.2587
1478	3.7796	3.4464	3.4464
1479	2.1111	2.3224	2.3224
1480	6.4894	3.9257	3.9257
1481	4.1471	3.1863	3.1863
1482	4.1194	3.9940499999999997	3.9940499999999997
1483	2.4441	3.4381	3.4381
1484	3.8855	2.9474	2.9474
1485	2.89235	3.9174	3.9174
1486	3.647	4.8825	4.8825
1487	2.886	2.2923	2.2923
1488	4.8649000000000004	1.70905	1.70905
1489	1.8263	3.6822	3.6822
1490	3.0410500000000003	3.6131	3.6131
1491	3.236	3.4797	3.4797
1492	4.1194	3.9940499999999997	3.9940499999999997
1493	4.025	6.1492	6.1492
1494	4.2303	3.5179	3.5179
1495	3.6798	2.5635	2.5635
1496	3.6175	3.45545	3.45545
1497	3.6798	2.5635	2.5635
1498	4.2987	3.1403	3.1403
1499	3.967	3.0458	3.0458
1500	4.5546	3.0595	3.0595
1501	2.7121	3.962	3.962
1502	4.7479	3.3741	3.3741
1503	7.191	5.6547	5.6547
1504	3.2425	3.7376500000000004	3.7376500000000004
1505	3.4151	3.3001	3.3001
1506	2.0845	2.6965	2.6965
1507	0.0	0.0	0.0
1508	2.3585	3.79695	3.79695
1509	2.7121	3.9654999999999996	3.9654999999999996
1510	3.2238	3.6977	3.6977
1511	3.97635	4.6525	4.6525
1512	0.0	0.0	0.0
1513	4.1814	3.374	3.374
1514	3.4824	3.011	3.011
1515	0.0	0.0	0.0
1516	3.0618	2.8411	2.8411
1517	3.4824	3.0262	3.0262
1518	4.0433	2.7613	2.7613
1519	4.0585	3.08255	3.08255
1520	2.9607	3.36365	3.36365
1521	0.0	0.0	0.0
1522	2.5619	0.8829	0.8829
1523	3.5721	4.176	4.176
1524	4.15945	0.0	0.0
1525	3.4105499999999997	3.0742	3.0742
1526	2.5023	2.0234	2.0234
1527	4.22845	3.5337	3.5337
1528	0.0	0.0	0.0
1529	5.6541999999999994	3.5475	3.5475
1530	3.9259	3.0392	3.0392
1531	3.60815	3.4267	3.4267
1532	2.0697	3.4492	3.4492
1533	3.9692	3.3072	3.3072
1534	4.3348	1.2751	1.2751
1535	2.472	2.8132	2.8132
1536	2.9175	4.4524	4.4524
1537	4.207700000000001	6.1873000000000005	6.1873000000000005
1538	3.7708000000000004	5.553699999999999	5.553699999999999
1539	6.7076	4.01085	4.01085
1540	2.0982	3.6536	3.6536
1541	2.2019	4.4652	4.4652
1542	2.9222	2.6963	2.6963
1543	3.1202	2.5023	2.5023
1544	0.0	0.0	0.0
1545	0.0	0.0	0.0
1546	3.9854000000000003	5.3303	5.3303
1547	4.2329	5.7553	5.7553
1548	4.22845	3.5337	3.5337
1549	2.667	3.6163	3.6163
1550	0.0	0.0	0.0
1551	0.0	0.0	0.0
1552	0.0	0.0	0.0
1553	4.31515	4.855650000000001	4.855650000000001
1554	3.5216	2.9644	2.9644
1555	3.00445	1.683	1.683
1556	5.2183	3.7684	3.7684
1557	3.6924	2.5487	2.5487
1558	0.0	0.0	0.0
1559	3.61	2.716	2.716
1560	2.9662	2.7708500000000003	2.7708500000000003
1561	0.0	0.0	0.0
1562	4.3175	2.7503	2.7503
1563	0.0	1.52455	1.52455
1564	2.0455	2.8344	2.8344
1565	2.0937	2.8169	2.8169
1566	2.5801	2.9895500000000004	2.9895500000000004
1567	0.0	0.0	0.0
1568	0.0	0.0	0.0
1569	2.6209	5.7588	5.7588
1570	5.7188	3.618	3.618
1571	0.0	0.0	0.0
1572	4.0353	2.61115	2.61115
1573	2.5511	2.4985999999999997	2.4985999999999997
1574	2.5208	3.452	3.452
1575	3.76435	2.54725	2.54725
1576	2.6861	1.6936499999999999	1.6936499999999999
1577	0.0	0.0	0.0
1578	4.091950000000001	5.6742	5.6742
1579	0.0	0.0	0.0
1580	0.0	0.0	0.0
1581	1.9228	3.6729000000000003	3.6729000000000003
1582	2.6619	3.2672	3.2672
1583	3.8646	3.3178	3.3178
1584	5.23545	3.475	3.475
1585	4.875	2.2491	2.2491
1586	4.0994	4.7392	4.7392
1587	4.0542	2.7454	2.7454
1588	3.45265	1.70635	1.70635
1589	2.5275999999999996	1.3184	1.3184
1590	3.4369	2.1882	2.1882
1591	1.71555	1.8449	1.8449
1592	3.9532	4.9187	4.9187
1593	3.98	2.157	2.157
1594	0.0	3.2767999999999997	3.2767999999999997
1595	2.7417	2.11735	2.11735
1596	4.13565	4.1623	4.1623
1597	4.2538	4.3539	4.3539
1598	4.1537	3.4304	3.4304
1599	5.2533	2.5667	2.5667
1600	3.6197	2.09755	2.09755
1601	0.0	4.8495	4.8495
1602	5.293749999999999	4.0384	4.0384
1603	2.4295999999999998	3.1951	3.1951
1604	3.6543	4.5063	4.5063
1605	4.4542	5.46555	5.46555
1606	2.2843999999999998	1.8063500000000001	1.8063500000000001
1607	2.7862	1.6188	1.6188
1608	0.0	0.0	0.0
1609	0.0	0.0	0.0
1610	0.0	0.0	0.0
1611	4.449249999999999	3.7605500000000003	3.7605500000000003
1612	4.1277	6.0669	6.0669
1613	3.779	2.0823	2.0823
1614	1.945	3.6582	3.6582
1615	2.4827	2.0476	2.0476
1616	3.88165	4.2081	4.2081
1617	2.9872	2.7458	2.7458
1618	4.0366	2.4511	2.4511
1619	2.7929	2.0999	2.0999
1620	1.11355	0.0	0.0
1621	0.0	0.0	0.0
1622	4.5943	1.0913	1.0913
1623	3.17565	3.4668	3.4668
1624	4.79795	3.7605500000000003	3.7605500000000003
1625	3.3831	3.64185	3.64185
1626	4.4838	4.2503	4.2503
1627	4.4619	3.8845	3.8845
1628	3.5096499999999997	3.58335	3.58335
1629	4.5245	0.8498	0.8498
1630	4.6845	4.2041	4.2041
1631	3.175	3.3175	3.3175
1632	4.4972	1.0265	1.0265
1633	0.0	0.0	0.0
1634	3.5913	3.56355	3.56355
1635	4.5054	0.4982	0.4982
1636	0.0	0.0	0.0
1637	1.8743	1.8331	1.8331
1638	4.165150000000001	3.1105	3.1105
1639	3.7005	2.7635	2.7635
1640	4.3134	3.9156500000000003	3.9156500000000003
1641	2.8726	3.5328	3.5328
1642	0.0	0.0	0.0
1643	4.109	4.5516	4.5516
1644	4.407	3.9094	3.9094
1645	0.0	0.0	0.0
1646	4.80405	3.9654	3.9654
1647	5.0969	4.2558	4.2558
1648	0.0	0.0	0.0
1649	3.6144	1.3107	1.3107
1650	2.13385	3.0772	3.0772
1651	0.0	0.0	0.0
1652	1.9063	3.0628	3.0628
1653	3.9203	2.8445	2.8445
1654	3.12605	3.205	3.205
1655	3.3508	2.5315	2.5315
1656	3.2415	3.1857	3.1857
1657	0.0	0.0	0.0
1658	4.6447	0.0	0.0
1659	6.9952000000000005	2.1454500000000003	2.1454500000000003
1660	3.5944000000000003	3.6285499999999997	3.6285499999999997
1661	6.2243	3.9065	3.9065
1662	4.0742	4.9283	4.9283
1663	3.2194	1.7575	1.7575
1664	6.2243	3.9062	3.9062
1665	2.4185499999999998	0.0	0.0
1666	4.8701	4.267	4.267
1667	0.0	0.0	0.0
1668	0.0	0.0	0.0
1669	3.33355	1.6596	1.6596
1670	2.72955	4.7262	4.7262
1671	2.4748	2.4543	2.4543
1672	3.8555	2.7121	2.7121
1673	2.2109	1.2054	1.2054
1674	0.0	0.0	0.0
1675	2.8624	2.1443	2.1443
1676	2.2469	3.59585	3.59585
1677	0.0	0.0	0.0
1678	0.0	0.0	0.0
1679	3.7824	0.0	0.0
1680	0.0	0.0	0.0
1681	4.67975	3.52385	3.52385
1682	3.9814	4.0481	4.0481
1683	3.3223	1.1694	1.1694
1684	3.9046000000000003	5.3503	5.3503
1685	0.0	0.0	0.0
1686	3.0458	3.6519	3.6519
1687	4.8004	4.5049	4.5049
1688	0.0	0.0	0.0
1689	4.6066	4.6758	4.6758
1690	4.04895	4.6551	4.6551
1691	2.969	3.5671	3.5671
1692	0.0	0.0	0.0
1693	3.9727	1.57305	1.57305
1694	2.814	2.7318	2.7318
1695	2.1678	1.49655	1.49655
1696	1.94775	0.0	0.0
1697	3.2801	3.9114	3.9114
1698	0.0	0.0	0.0
1699	4.1068	1.96425	1.96425
1700	3.9044	1.8555000000000001	1.8555000000000001
1701	5.12255	4.1612	4.1612
1702	4.7998	3.88195	3.88195
1703	3.6416	3.7060500000000003	3.7060500000000003
1704	1.1901	6.6908	6.6908
1705	3.5326	3.2761	3.2761
1706	3.5929	2.0908	2.0908
1707	3.6228499999999997	3.6047	3.6047
1708	0.0	0.0	0.0
1709	4.8584	5.7865	5.7865
1710	0.0	0.0	0.0
1711	2.6662	3.99705	3.99705
1712	2.9048	3.8737500000000002	3.8737500000000002
1713	0.0	0.0	0.0
1714	0.0	0.0	0.0
1715	3.3021	1.6698	1.6698
1716	3.2815000000000003	2.2702	2.2702
1717	4.7645	3.6651	3.6651
1718	2.68695	2.2157	2.2157
1719	3.78025	5.59415	5.59415
1720	0.0	1.0707	1.0707
1721	5.4313	0.0	0.0
1722	3.0032	4.073	4.073
1723	3.1022	4.5397	4.5397
1724	0.0	0.0	0.0
1725	2.7118	2.2177	2.2177
1726	0.0	0.0	0.0
1727	3.9554	5.6764	5.6764
1728	3.2574	3.4626	3.4626
1729	3.6513	0.94265	0.94265
1730	4.101100000000001	5.1137	5.1137
1731	2.5734500000000002	2.9509	2.9509
1732	4.0093	4.23485	4.23485
1733	2.9601	1.6423999999999999	1.6423999999999999
1734	0.0	0.0	0.0
1735	4.2519	4.1292	4.1292
1736	0.0	0.0	0.0
1737	0.0	0.0	0.0
1738	3.3627	1.7169500000000002	1.7169500000000002
1739	0.0	1.4758	1.4758
1740	0.0	0.0	0.0
1741	3.637	0.0	0.0
1742	3.6863	3.0857	3.0857
1743	2.9000500000000002	4.802	4.802
1744	3.7793	2.777	2.777
1745	3.4003	0.8188	0.8188
1746	3.801	2.422	2.422
1747	0.0	0.0	0.0
1748	3.2341	3.1329	3.1329
1749	3.81365	3.58965	3.58965
1750	4.0712	2.0207	2.0207
1751	1.506	0.0	0.0
1752	0.0	0.0	0.0
1753	0.6496	6.8603000000000005	6.8603000000000005
1754	2.0594	3.9143	3.9143
1755	4.00305	2.4861	2.4861
1756	2.0628	2.2859	2.2859
1757	2.263	3.3672500000000003	3.3672500000000003
1758	3.0987	1.3534	1.3534
1759	3.4314	3.8717	3.8717
1760	0.0	0.0	0.0
1761	0.0	0.0	0.0
1762	4.0447	2.6514	2.6514
1763	4.9488	4.1941	4.1941
1764	4.0192499999999995	3.9504	3.9504
1765	4.2652	4.4471	4.4471
1766	4.5647	6.0629	6.0629
1767	2.9661999999999997	3.3916	3.3916
1768	0.0	0.0	0.0
1769	4.294499999999999	3.0635	3.0635
1770	4.1117	1.1165	1.1165
1771	3.1562	0.0	0.0
1772	5.1754	6.4608	6.4608
1773	0.0	0.0	0.0
1774	3.3334	3.8369	3.8369
1775	3.6403	3.02105	3.02105
1776	4.051	0.0	0.0
1777	4.15685	3.4996	3.4996
1778	4.6637	4.3908	4.3908
1779	3.043	3.6892	3.6892
1780	5.24705	0.0	0.0
1781	0.0	0.0	0.0
1782	3.6204	0.50305	0.50305
1783	3.1889	2.3502	2.3502
1784	2.1957	3.3612	3.3612
1785	3.537	2.8431	2.8431
1786	0.0	0.0	0.0
1787	0.0	0.0	0.0
1788	0.0	0.0	0.0
1789	3.1147	3.4038	3.4038
1790	2.8466	1.5565	1.5565
1791	2.9394	2.8801	2.8801
1792	0.0	0.0	0.0
1793	4.43625	4.3872	4.3872
1794	2.9989	1.3255	1.3255
1795	2.3688000000000002	5.0721	5.0721
1796	0.0	0.0	0.0
1797	0.0	0.0	0.0
1798	0.0	1.9647	1.9647
1799	0.0	0.0	0.0
1800	3.7493	1.6468	1.6468
1801	2.2138999999999998	1.4354	1.4354
1802	1.6439	6.1601	6.1601
1803	3.8568	3.3897	3.3897
1804	4.5578	5.4305	5.4305
1805	0.0	0.0	0.0
1806	2.3507	0.0	0.0
1807	4.3212	2.78485	2.78485
1808	4.6137	4.5267	4.5267
1809	3.1919	4.8696	4.8696
1810	0.0	1.097	1.097
1811	2.9744	1.4804	1.4804
1812	3.8945	4.184	4.184
1813	3.9743	3.7891	3.7891
1814	3.5144	3.91735	3.91735
1815	2.6276	5.51405	5.51405
1816	0.0	0.0	0.0
1817	3.47845	2.6257	2.6257
1818	3.9059	3.8987	3.8987
1819	2.4233	3.5825	3.5825
1820	2.08025	2.7662	2.7662
1821	4.4594	3.0703	3.0703
1822	0.0	0.0	0.0
1823	0.0	0.0	0.0
1824	1.4886	6.0684	6.0684
1825	1.26055	0.0	0.0
1826	3.0393	3.1278499999999996	3.1278499999999996
1827	4.4101	3.4309	3.4309
1828	0.0	0.0	0.0
1829	4.5282	3.1187	3.1187
1830	4.0728	4.9591	4.9591
1831	2.98505	2.3762	2.3762
1832	1.94405	5.7857	5.7857
1833	3.8366	3.3693	3.3693
1834	2.4124	3.55985	3.55985
1835	2.92075	0.0	0.0
1836	0.0	0.0	0.0
1837	4.79775	4.0656	4.0656
1838	3.888	3.5694999999999997	3.5694999999999997
1839	3.6708999999999996	4.7717	4.7717
1840	3.6558	2.35045	2.35045
1841	4.727	2.6302	2.6302
1842	3.3762499999999998	2.8067	2.8067
1843	5.6214	3.32245	3.32245
1844	3.6335	3.9024	3.9024
1845	2.3953	0.0	0.0
1846	5.66155	4.116899999999999	4.116899999999999
1847	2.783	2.78815	2.78815
1848	4.7517	3.1175	3.1175
1849	3.7472	2.9884	2.9884
1850	3.2222	6.7618	6.7618
1851	4.7401	0.0	0.0
1852	0.0	0.0	0.0
1853	3.3323	0.8116	0.8116
1854	0.0	0.0	0.0
1855	2.97925	2.2075	2.2075
1856	2.6699	2.0791	2.0791
1857	3.5896	0.0	0.0
1858	3.9084000000000003	3.69585	3.69585
1859	0.0	0.0	0.0
1860	0.0	0.0	0.0
1861	0.0	0.0	0.0
1862	0.0	0.0	0.0
1863	6.7626	3.5869	3.5869
1864	3.7662	2.8919	2.8919
1865	2.3474	3.4528	3.4528
1866	0.4999	5.816	5.816
1867	3.7691	2.88985	2.88985
1868	3.836	5.51915	5.51915
1869	2.9388	3.8862	3.8862
1870	4.4281	4.3326	4.3326
1871	3.4783	3.00425	3.00425
1872	3.0906000000000002	4.7574	4.7574
1873	4.5726	3.6314	3.6314
1874	2.2682	3.0415	3.0415
1875	0.0	0.0	0.0
1876	4.5313	2.079	2.079
1877	1.8285	4.3433	4.3433
1878	1.5758	3.4845	3.4845
1879	2.0284	1.1148	1.1148
1880	1.8093	2.88345	2.88345
1881	3.9475	4.1818	4.1818
1882	0.0	0.0	0.0
1883	1.7897	0.0	0.0
1884	2.9076	3.1791	3.1791
1885	3.8335	5.5881	5.5881
1886	5.7096	5.7721	5.7721
1887	4.5691	3.5231000000000003	3.5231000000000003
1888	6.019	2.5066	2.5066
1889	0.0	0.0	0.0
1890	2.7497	2.1037	2.1037
1891	2.6853499999999997	2.1138500000000002	2.1138500000000002
1892	3.9194	2.5039	2.5039
1893	5.2469	1.4703	1.4703
1894	5.6175	3.4628	3.4628
1895	2.43285	1.2645	1.2645
1896	2.7871	2.1887	2.1887
1897	3.7277	3.0148	3.0148
1898	1.5365	5.8529	5.8529
1899	0.0	0.0	0.0
1900	4.7056	4.2609	4.2609
