star	x_fwhm	y_fwhm	avg_fwhm
175	3.3078000000000003	3.024025	3.024025
176	2.9780249999999997	2.664025	2.664025
177	0.0	0.0	0.0
178	3.221275	3.154575	3.154575
179	0.0	0.0	0.0
180	3.0945	2.90815	2.90815
181	3.092775	2.979425	2.979425
182	3.2036499999999997	3.13285	3.13285
183	0.0	0.0	0.0
184	3.3253	2.9516999999999998	2.9516999999999998
185	3.2871	3.2220750000000002	3.2220750000000002
186	2.96835	2.7988999999999997	2.7988999999999997
187	3.254275	3.136825	3.136825
188	2.8174	2.316325	2.316325
189	3.29195	2.95615	2.95615
190	3.20575	3.5619	3.5619
191	0.0	0.0	0.0
192	0.0	0.0	0.0
193	3.16425	3.1388999999999996	3.1388999999999996
194	2.9487	3.26945	3.26945
195	2.972525	4.605675	4.605675
196	3.19985	3.1798	3.1798
197	3.3954	2.8290249999999997	2.8290249999999997
198	3.175225	3.1049499999999997	3.1049499999999997
199	3.1060250000000003	2.911175	2.911175
200	0.0	0.0	0.0
201	3.3396999999999997	3.383675	3.383675
202	3.4458	2.9173999999999998	2.9173999999999998
203	3.14705	3.027125	3.027125
204	3.220325	2.93705	2.93705
205	4.19595	3.0439499999999997	3.0439499999999997
206	0.0	0.0	0.0
207	4.207050000000001	3.1632999999999996	3.1632999999999996
208	2.9061500000000002	2.5065749999999998	2.5065749999999998
209	3.178825	3.242475	3.242475
210	0.0	0.0	0.0
211	2.930675	2.900575	2.900575
212	3.21115	3.080625	3.080625
213	3.20695	3.003175	3.003175
214	0.0	0.0	0.0
215	3.178325	3.083775	3.083775
216	3.2832999999999997	3.099025	3.099025
217	3.20275	3.4086250000000002	3.4086250000000002
218	3.076425	2.681375	2.681375
219	3.17705	3.04715	3.04715
220	3.10095	3.0523999999999996	3.0523999999999996
221	3.4955249999999998	3.61965	3.61965
222	3.2729	3.1927000000000003	3.1927000000000003
223	3.119125	3.2824	3.2824
224	3.0046	2.94625	2.94625
225	3.325025	3.998525	3.998525
226	3.2636	3.3785	3.3785
227	2.96405	2.93015	2.93015
228	3.3117	3.1099750000000004	3.1099750000000004
229	3.668375	2.84775	2.84775
230	3.4835000000000003	3.03055	3.03055
231	2.69975	2.6020499999999998	2.6020499999999998
232	2.707775	2.9632	2.9632
233	2.6121	0.0	0.0
234	2.7079	2.925175	2.925175
235	3.26875	3.039025	3.039025
236	3.03845	3.0050749999999997	3.0050749999999997
237	3.283	3.2744999999999997	3.2744999999999997
238	3.186425	3.0633250000000003	3.0633250000000003
239	3.5973499999999996	3.37755	3.37755
240	3.363775	3.6415499999999996	3.6415499999999996
241	3.477275	3.0984499999999997	3.0984499999999997
242	3.035625	2.9436	2.9436
243	3.270875	2.942525	2.942525
244	2.9959249999999997	2.917225	2.917225
245	3.23865	3.0108	3.0108
246	3.5638	3.381675	3.381675
247	2.99305	3.206225	3.206225
248	3.112625	3.2112	3.2112
249	2.9109249999999998	2.9163499999999996	2.9163499999999996
250	2.916125	3.024875	3.024875
251	3.0031999999999996	3.139925	3.139925
252	3.0004999999999997	3.0435	3.0435
253	2.9728499999999998	2.9114500000000003	2.9114500000000003
254	3.0481499999999997	3.2100500000000003	3.2100500000000003
255	3.5182	3.1354500000000005	3.1354500000000005
256	3.5084	3.129125	3.129125
257	3.33345	3.1371	3.1371
258	2.909125	2.786925	2.786925
259	2.9442000000000004	3.061975	3.061975
260	3.1521999999999997	3.18065	3.18065
261	3.6822	2.71945	2.71945
262	3.0355	2.9444749999999997	2.9444749999999997
263	3.613525	2.8790999999999998	2.8790999999999998
264	0.0	0.0	0.0
265	3.6332500000000003	4.311624999999999	4.311624999999999
266	3.20115	3.2513250000000005	3.2513250000000005
267	3.1008	2.898225	2.898225
268	3.59215	2.8770249999999997	2.8770249999999997
269	3.14145	3.319025	3.319025
270	3.2521750000000003	3.14255	3.14255
271	3.34015	2.83525	2.83525
272	3.1324500000000004	2.699625	2.699625
273	2.63865	2.78965	2.78965
274	2.6396249999999997	2.8141	2.8141
275	0.0	0.0	0.0
276	3.147225	3.404675	3.404675
277	3.028075	3.26255	3.26255
278	0.0	0.0	0.0
279	3.1004500000000004	2.7496	2.7496
280	3.5002	5.55645	5.55645
281	2.98275	2.6955999999999998	2.6955999999999998
282	3.03095	2.875025	2.875025
283	3.817675	3.0599499999999997	3.0599499999999997
284	3.1498	3.1959	3.1959
285	4.72575	3.412775	3.412775
286	1.14195	3.0511	3.0511
287	3.116325	3.19895	3.19895
288	2.93985	2.73685	2.73685
289	3.029	2.874	2.874
290	2.9664	3.0258000000000003	3.0258000000000003
291	3.13895	2.975575	2.975575
292	3.156525	2.92305	2.92305
293	0.0	0.0	0.0
294	2.8577	2.75535	2.75535
295	0.0	0.0	0.0
296	4.02885	3.3638500000000002	3.3638500000000002
297	3.23735	3.1346499999999997	3.1346499999999997
298	3.3103749999999996	3.845475	3.845475
299	3.5002	5.9376	5.9376
300	3.31635	3.13645	3.13645
301	3.447425	3.2698	3.2698
302	0.0	0.0	0.0
303	3.11185	2.8865499999999997	2.8865499999999997
304	4.1282	2.95585	2.95585
305	2.82415	2.967925	2.967925
306	3.0166	3.25985	3.25985
307	3.9026	2.95025	2.95025
308	3.6723749999999997	2.960025	2.960025
309	0.0	0.0	0.0
310	2.091725	1.515925	1.515925
311	4.27815	3.711825	3.711825
312	0.0	0.0	0.0
313	3.2888	3.1756	3.1756
314	0.0	0.0	0.0
315	3.407	2.90045	2.90045
316	3.00385	3.27345	3.27345
317	3.82875	4.017025	4.017025
318	3.135475	3.1296749999999998	3.1296749999999998
319	2.697875	2.8495999999999997	2.8495999999999997
320	3.193125	3.0838	3.0838
321	2.8256750000000004	3.11675	3.11675
322	3.400925	3.99315	3.99315
323	3.45675	3.0161499999999997	3.0161499999999997
324	0.0	0.0	0.0
325	3.3393499999999996	3.063275	3.063275
326	3.620025	3.1109	3.1109
327	4.1682500000000005	3.14815	3.14815
328	0.0	0.0	0.0
329	3.194975	3.1174749999999998	3.1174749999999998
330	3.1554	2.933275	2.933275
331	3.2709	3.040575	3.040575
332	2.9243750000000004	2.6955999999999998	2.6955999999999998
333	3.6731749999999996	3.390525	3.390525
334	2.711075	2.2710749999999997	2.2710749999999997
335	3.2116	2.78445	2.78445
336	0.0	0.0	0.0
337	2.6060999999999996	2.79105	2.79105
338	3.08675	2.988775	2.988775
339	3.240775	2.7281500000000003	2.7281500000000003
340	3.3486000000000002	3.04295	3.04295
341	2.87575	2.8539	2.8539
342	3.12555	2.72285	2.72285
343	2.96375	2.8498	2.8498
344	3.0108499999999996	3.3543	3.3543
345	3.4447	3.2653	3.2653
346	0.0	0.0	0.0
347	3.2463499999999996	2.7193	2.7193
348	3.042625	2.773325	2.773325
349	3.805975	3.0810750000000002	3.0810750000000002
350	3.0195	2.7654	2.7654
351	3.37135	2.8705499999999997	2.8705499999999997
352	3.34545	3.123425	3.123425
353	3.67675	2.7445500000000003	2.7445500000000003
354	2.8474500000000003	2.81405	2.81405
355	3.14195	3.34875	3.34875
356	2.415725	3.017475	3.017475
357	3.447075	3.7926	3.7926
358	2.7113	2.607775	2.607775
359	3.0367999999999995	3.2029750000000003	3.2029750000000003
360	3.6841	3.5344249999999997	3.5344249999999997
361	0.0	0.0	0.0
362	3.40555	3.1076750000000004	3.1076750000000004
363	3.42585	2.75265	2.75265
364	3.1204	2.9297750000000002	2.9297750000000002
365	2.899875	3.028975	3.028975
366	2.9833499999999997	3.42325	3.42325
367	3.0622	3.133075	3.133075
368	2.8758749999999997	3.041375	3.041375
369	3.34895	3.627875	3.627875
370	0.0	0.0	0.0
371	2.9815250000000004	3.1007749999999996	3.1007749999999996
372	3.210775	2.6906999999999996	2.6906999999999996
373	3.512	3.1555999999999997	3.1555999999999997
374	0.0	0.0	0.0
375	3.10065	2.61375	2.61375
376	2.9578249999999997	2.932725	2.932725
377	2.91495	2.7771999999999997	2.7771999999999997
378	4.639375	2.785775	2.785775
379	2.8166	2.76455	2.76455
380	2.9544	2.93375	2.93375
381	2.79145	2.28895	2.28895
382	3.1105	3.1803	3.1803
383	3.3841	3.290325	3.290325
384	4.33045	4.393	4.393
385	3.281625	3.557675	3.557675
386	3.1467	2.9800500000000003	2.9800500000000003
387	3.0076	3.13995	3.13995
388	0.0	0.0	0.0
389	0.0	0.0	0.0
390	3.13865	2.917775	2.917775
391	2.7137000000000002	3.3968	3.3968
392	2.9934000000000003	3.622875	3.622875
393	3.0335	3.066725	3.066725
394	0.0	0.0	0.0
395	3.2308250000000003	3.2907	3.2907
396	3.6866	3.36665	3.36665
397	3.2606	4.4794	4.4794
398	4.0026	2.985975	2.985975
399	3.2874499999999998	3.76	3.76
400	2.98485	3.3785999999999996	3.3785999999999996
401	1.1143	0.0	0.0
402	2.8333000000000004	2.8399	2.8399
403	3.251825	2.7913	2.7913
404	2.602875	3.405675	3.405675
405	3.112425	2.72325	2.72325
406	2.5486500000000003	3.4682000000000004	3.4682000000000004
407	2.9585	2.633025	2.633025
408	0.0	0.0	0.0
409	3.23705	2.9167249999999996	2.9167249999999996
410	3.468425	3.2041250000000003	3.2041250000000003
411	3.691775	3.359925	3.359925
412	3.484575	3.1978999999999997	3.1978999999999997
413	0.0	0.0	0.0
414	3.0943	2.9917000000000002	2.9917000000000002
415	0.0	0.0	0.0
416	2.872875	3.3360250000000002	3.3360250000000002
417	0.0	0.0	0.0
418	4.4060500000000005	2.9265	2.9265
419	0.0	0.0	0.0
420	5.36995	4.98475	4.98475
421	3.4394	3.425725	3.425725
422	5.10125	2.98585	2.98585
423	3.62	4.72315	4.72315
424	0.0	0.0	0.0
425	0.0	0.0	0.0
426	0.0	0.0	0.0
427	0.0	0.0	0.0
428	3.163675	3.3321	3.3321
429	4.581075	2.95675	2.95675
430	3.1595500000000003	3.142875	3.142875
431	0.0	0.0	0.0
432	5.378724999999999	4.9343	4.9343
433	0.0	0.0	0.0
434	5.436225	5.03195	5.03195
435	0.0	0.0	0.0
436	3.162825	3.03805	3.03805
437	3.0577	3.512075	3.512075
438	3.4000000000000004	2.9014750000000005	2.9014750000000005
439	3.1552249999999997	3.33725	3.33725
440	3.494575	3.8106	3.8106
441	2.8828	2.808675	2.808675
442	5.164949999999999	3.601625	3.601625
443	3.653875	2.9953	2.9953
444	2.8911	3.4678	3.4678
445	5.1617999999999995	3.593775	3.593775
446	3.011875	3.18555	3.18555
447	0.0	0.0	0.0
448	0.0	0.0	0.0
449	2.94795	3.201625	3.201625
450	3.1331499999999997	3.0695	3.0695
451	3.29175	2.8184750000000003	2.8184750000000003
452	4.2796	2.9777750000000003	2.9777750000000003
453	3.104225	3.106	3.106
454	3.8945499999999997	3.77835	3.77835
455	3.20235	2.82355	2.82355
456	3.477925	2.8042	2.8042
457	5.010875	2.871775	2.871775
458	0.0	0.0	0.0
459	5.1895	3.5957999999999997	3.5957999999999997
460	3.8065249999999997	2.984825	2.984825
461	3.0627	3.6233750000000002	3.6233750000000002
462	3.2033	3.8580750000000004	3.8580750000000004
463	3.5029500000000002	3.377475	3.377475
464	0.0	0.0	0.0
465	3.243225	2.9551250000000002	2.9551250000000002
466	3.553275	4.5934	4.5934
467	3.262425	4.108474999999999	4.108474999999999
468	3.3684250000000002	2.67165	2.67165
469	0.0	0.0	0.0
470	3.569375	3.349475	3.349475
471	0.0	0.0	0.0
472	3.637425	2.7773	2.7773
473	0.62835	1.03095	1.03095
474	4.7383750000000004	3.12115	3.12115
475	3.1546	2.9094499999999996	2.9094499999999996
476	3.20295	3.8204000000000002	3.8204000000000002
477	3.1013	2.950625	2.950625
478	3.853825	3.238425	3.238425
479	3.47635	4.959825	4.959825
480	3.11845	3.055675	3.055675
481	3.1117	3.335275	3.335275
482	2.90595	2.873775	2.873775
483	0.0	0.0	0.0
484	3.2058	3.5174	3.5174
485	3.0757000000000003	2.97975	2.97975
486	2.7817999999999996	2.7051	2.7051
487	3.682525	0.0	0.0
488	4.36235	3.0542	3.0542
489	2.9637000000000002	2.743175	2.743175
490	3.395	2.87275	2.87275
491	3.30795	3.4322999999999997	3.4322999999999997
492	0.0	0.0	0.0
493	3.1335	4.223675	4.223675
494	3.6999750000000002	0.0	0.0
495	3.65845	3.37305	3.37305
496	3.29895	3.06335	3.06335
497	3.00695	2.9525	2.9525
498	3.491	3.289675	3.289675
499	2.208725	2.372475	2.372475
500	2.94015	2.56855	2.56855
501	3.50185	3.611875	3.611875
502	0.0	0.0	0.0
503	3.467675	3.88535	3.88535
504	3.5582249999999997	7.700125	7.700125
505	3.0199249999999997	2.726	2.726
506	3.12865	4.3255	4.3255
507	0.0	0.0	0.0
508	2.926375	2.87065	2.87065
509	4.2369	3.5298249999999998	3.5298249999999998
510	4.1408000000000005	3.5905750000000003	3.5905750000000003
511	3.30415	3.3097000000000003	3.3097000000000003
512	3.3119750000000003	3.12175	3.12175
513	0.0	0.0	0.0
514	3.01875	3.690225	3.690225
515	0.0	0.0	0.0
516	0.0	0.0	0.0
517	2.86415	4.410175	4.410175
518	2.9978	3.753625	3.753625
519	3.017325	2.4908	2.4908
520	3.364	4.442	4.442
521	0.0	0.0	0.0
522	4.55565	2.941525	2.941525
523	0.0	0.0	0.0
524	5.63735	3.48395	3.48395
525	0.0	0.0	0.0
526	3.61865	2.545	2.545
527	2.901125	4.876250000000001	4.876250000000001
528	3.108275	2.879275	2.879275
529	3.4280749999999998	3.1361499999999998	3.1361499999999998
530	3.3781499999999998	2.71745	2.71745
531	5.755850000000001	3.3649	3.3649
532	4.5846	3.1189	3.1189
533	3.02775	2.5457	2.5457
534	5.836425	3.3649	3.3649
535	2.88915	3.99615	3.99615
536	0.0	0.0	0.0
537	1.9028	0.0	0.0
538	4.7978749999999994	2.917825	2.917825
539	5.584875	5.33215	5.33215
540	3.6106999999999996	3.446825	3.446825
541	3.30585	3.0687499999999996	3.0687499999999996
542	2.6875	2.2826500000000003	2.2826500000000003
543	2.995025	3.24045	3.24045
544	2.464525	2.14405	2.14405
545	3.313275	2.954225	2.954225
546	5.3132	4.624275000000001	4.624275000000001
547	3.8432500000000003	2.7114	2.7114
548	3.405475	3.358075	3.358075
549	2.8876	5.0428999999999995	5.0428999999999995
550	3.05295	6.963025	6.963025
551	2.830575	5.169449999999999	5.169449999999999
552	3.66015	4.185325	4.185325
553	0.0	0.0	0.0
554	2.825425	5.3004750000000005	5.3004750000000005
555	2.816	3.59495	3.59495
556	4.4955	2.78715	2.78715
557	0.0	0.0	0.0
558	2.8421000000000003	2.64005	2.64005
559	3.03015	2.8832750000000003	2.8832750000000003
560	2.9968	3.694675	3.694675
561	0.0	0.0	0.0
562	3.09525	3.053175	3.053175
563	3.366175	3.4865250000000003	3.4865250000000003
564	3.01975	2.5261750000000003	2.5261750000000003
565	4.574175	3.32475	3.32475
566	3.01975	2.5261750000000003	2.5261750000000003
567	3.09815	3.7504	3.7504
568	0.0	0.0	0.0
569	3.0309	2.7901249999999997	2.7901249999999997
570	3.1125499999999997	2.552775	2.552775
571	0.0	0.0	0.0
572	3.1294	3.68365	3.68365
573	4.003775	3.18155	3.18155
574	3.3427499999999997	3.2598000000000003	3.2598000000000003
575	2.8826	2.4618	2.4618
576	5.22635	3.661575	3.661575
577	2.839525	2.5553	2.5553
578	2.4640250000000004	3.2142999999999997	3.2142999999999997
579	2.695525	2.4872500000000004	2.4872500000000004
580	2.8427249999999997	2.9320250000000003	2.9320250000000003
581	3.289275	3.306875	3.306875
582	2.89355	2.9463749999999997	2.9463749999999997
583	3.7619	3.132175	3.132175
584	3.075275	3.0507999999999997	3.0507999999999997
585	2.8122499999999997	2.693525	2.693525
586	3.246075	5.771100000000001	5.771100000000001
587	5.22335	3.599425	3.599425
588	3.2256	2.581725	2.581725
589	3.170125	2.9858000000000002	2.9858000000000002
590	0.0	0.0	0.0
591	2.96615	2.60935	2.60935
592	2.9199	3.2342500000000003	3.2342500000000003
593	3.24345	2.903775	2.903775
594	0.0	0.0	0.0
595	0.0	0.0	0.0
596	3.102125	3.9853000000000005	3.9853000000000005
597	0.0	0.0	0.0
598	3.1501	3.457525	3.457525
599	3.4133	2.9621500000000003	2.9621500000000003
600	3.383525	2.76325	2.76325
601	2.53895	2.6290750000000003	2.6290750000000003
602	4.3286	2.8442749999999997	2.8442749999999997
603	4.80575	2.7498750000000003	2.7498750000000003
604	3.24695	3.32945	3.32945
605	2.7891500000000002	2.9122500000000002	2.9122500000000002
606	3.3534499999999996	3.06035	3.06035
607	0.0	0.0	0.0
608	3.0534499999999998	3.4206250000000002	3.4206250000000002
609	3.962225	3.07705	3.07705
610	0.0	0.0	0.0
611	3.167975	3.482425	3.482425
612	2.877	2.4621500000000003	2.4621500000000003
613	3.19695	2.4730499999999997	2.4730499999999997
614	2.669225	2.84255	2.84255
615	4.87055	2.5973750000000004	2.5973750000000004
616	4.05745	5.171775	5.171775
617	0.0	0.0	0.0
618	0.0	0.0	0.0
619	2.9194	3.1458500000000003	3.1458500000000003
620	3.1393	2.708075	2.708075
621	3.1271	3.368875	3.368875
622	0.0	0.0	0.0
623	4.817774999999999	2.6140999999999996	2.6140999999999996
624	3.25005	2.836075	2.836075
625	4.66455	2.944775	2.944775
626	2.979075	2.560925	2.560925
627	3.82315	2.8555	2.8555
628	3.570075	6.179675	6.179675
629	3.14325	3.0574000000000003	3.0574000000000003
630	3.67555	3.347525	3.347525
631	3.516875	6.179675	6.179675
632	1.204425	0.0	0.0
633	0.0	0.0	0.0
634	2.874	2.9251	2.9251
635	3.8108	3.988725	3.988725
636	2.820925	3.27405	3.27405
637	5.1775	2.470325	2.470325
638	3.2577	3.4507	3.4507
639	4.8207249999999995	4.3483	4.3483
640	3.26825	3.60015	3.60015
641	3.353675	3.2849250000000003	3.2849250000000003
642	3.2798499999999997	3.5418250000000002	3.5418250000000002
643	3.66075	3.434525	3.434525
644	0.0	0.0	0.0
645	3.82815	2.7150749999999997	2.7150749999999997
646	2.89555	2.7201500000000003	2.7201500000000003
647	0.0	0.0	0.0
648	4.05895	3.409225	3.409225
649	3.2047999999999996	2.4613750000000003	2.4613750000000003
650	3.22025	3.2481	3.2481
651	4.2357	3.5148	3.5148
652	0.0	0.88375	0.88375
653	2.836	4.9336	4.9336
654	4.162050000000001	3.2415	3.2415
655	0.76325	2.57475	2.57475
656	2.977175	6.250975	6.250975
657	3.0965	3.79615	3.79615
658	0.76325	2.57475	2.57475
659	0.0	0.0	0.0
660	0.0	0.0	0.0
661	3.4182750000000004	4.51	4.51
662	0.0	0.0	0.0
663	3.411625	4.53725	4.53725
664	4.760375	4.94985	4.94985
665	3.2167	3.33205	3.33205
666	3.7098500000000003	4.17215	4.17215
667	3.4109249999999998	3.424575	3.424575
668	3.5065	2.4930499999999998	2.4930499999999998
669	3.4687	3.55865	3.55865
670	2.59245	2.709375	2.709375
671	0.0	0.0	0.0
672	2.9304750000000004	4.7158750000000005	4.7158750000000005
673	3.432675	4.4662	4.4662
674	0.0	0.0	0.0
675	2.962375	3.9968500000000002	3.9968500000000002
676	2.44795	2.5757	2.5757
677	4.48235	3.2981	3.2981
678	3.2671	3.5441	3.5441
679	2.93945	4.716775	4.716775
680	3.31245	2.7262500000000003	2.7262500000000003
681	3.043025	2.4307	2.4307
682	2.926	3.145925	3.145925
683	4.5686	5.1233	5.1233
684	3.6639	3.474425	3.474425
685	2.774725	3.029575	3.029575
686	3.090225	2.9055999999999997	2.9055999999999997
687	5.1386	3.33985	3.33985
688	3.090225	2.9055999999999997	2.9055999999999997
689	4.1579999999999995	3.2757	3.2757
690	3.69085	2.719025	2.719025
691	4.288325	3.2487500000000002	3.2487500000000002
692	2.951275	4.126925	4.126925
693	3.9200749999999998	2.998275	2.998275
694	3.453225	2.8462750000000003	2.8462750000000003
695	4.07595	3.2605	3.2605
696	3.05145	4.658175	4.658175
697	3.718	3.13115	3.13115
698	2.8729	2.72195	2.72195
699	2.80405	2.8641	2.8641
700	0.0	0.0	0.0
701	2.784725	2.658	2.658
702	0.0	0.0	0.0
703	2.6864000000000003	2.8294749999999995	2.8294749999999995
704	3.39995	3.097875	3.097875
705	2.79	2.706875	2.706875
706	3.07035	2.5787250000000004	2.5787250000000004
707	2.9079499999999996	2.893325	2.893325
708	4.303075	3.7627249999999997	3.7627249999999997
709	2.9776499999999997	2.693625	2.693625
710	3.0708	2.79235	2.79235
711	0.0	0.0	0.0
712	6.093500000000001	3.5279	3.5279
713	0.0	0.0	0.0
714	3.2854	4.6294249999999995	4.6294249999999995
715	0.0	0.0	0.0
716	6.115575	3.59605	3.59605
717	3.080725	4.4033999999999995	4.4033999999999995
718	3.1917	3.012575	3.012575
719	5.441800000000001	3.3423249999999998	3.3423249999999998
720	3.260675	2.489825	2.489825
721	3.0698749999999997	3.452725	3.452725
722	4.305925	2.9162999999999997	2.9162999999999997
723	6.582425000000001	2.98785	2.98785
724	3.456525	2.8449999999999998	2.8449999999999998
725	4.2951250000000005	2.9162999999999997	2.9162999999999997
