star	x_fwhm	y_fwhm	avg_fwhm
172	2.9986	2.6559999999999997	2.6559999999999997
173	3.0419	2.906	2.906
174	3.0022	3.5909	3.5909
175	3.15605	2.8967	2.8967
176	2.7463	2.5363499999999997	2.5363499999999997
177	0.0	0.0	0.0
178	2.71155	2.8199	2.8199
179	0.0	0.0	0.0
180	2.8156	2.7921	2.7921
181	2.8454	2.8938	2.8938
182	2.7999	2.8018	2.8018
183	0.0	0.0	0.0
184	3.0567	2.7577	2.7577
185	2.8081	2.9076	2.9076
186	2.6582999999999997	2.6233	2.6233
187	2.8371	2.86585	2.86585
188	0.0	0.0	0.0
189	2.8734	2.7125	2.7125
190	2.7918	3.2494	3.2494
191	0.0	0.0	0.0
192	0.0	0.0	0.0
193	2.6429	2.8449999999999998	2.8449999999999998
194	2.5739	3.0692500000000003	3.0692500000000003
195	2.7016	4.14325	4.14325
196	2.73445	2.97285	2.97285
197	3.1548499999999997	2.5506	2.5506
198	2.66395	2.83595	2.83595
199	2.725	2.6592	2.6592
200	0.0	0.0	0.0
201	2.8709	2.9286	2.9286
202	3.3931	2.72465	2.72465
203	2.6766	2.6656	2.6656
204	3.1675500000000003	2.7350000000000003	2.7350000000000003
205	3.5943	2.65955	2.65955
206	0.0	0.0	0.0
207	3.68045	2.8609999999999998	2.8609999999999998
208	0.0	0.0	0.0
209	2.66205	3.047	3.047
210	0.0	0.0	0.0
211	2.5565	2.7282	2.7282
212	2.7266	2.7752499999999998	2.7752499999999998
213	2.7316	2.82385	2.82385
214	0.0	0.0	0.0
215	2.6974	2.7888	2.7888
216	2.7445500000000003	2.7332	2.7332
217	2.7925	3.2515	3.2515
218	0.0	1.7957	1.7957
219	2.6984	2.7817	2.7817
220	2.7418	2.7975	2.7975
221	3.25045	3.4469	3.4469
222	2.8516500000000002	2.8238000000000003	2.8238000000000003
223	2.61585	2.8813	2.8813
224	2.6183	2.6959	2.6959
225	2.8486	3.8328499999999996	3.8328499999999996
226	2.7334	2.9025	2.9025
227	2.651	2.7544	2.7544
228	2.8395	2.7218999999999998	2.7218999999999998
229	3.52445	2.7489	2.7489
230	2.97485	2.7180999999999997	2.7180999999999997
231	2.4138	2.40755	2.40755
232	2.5118	2.7579000000000002	2.7579000000000002
233	2.4458	2.3982	2.3982
234	2.509	2.7031	2.7031
235	2.75035	2.6698	2.6698
236	2.7215	2.83675	2.83675
237	2.77875	2.9514	2.9514
238	2.8404	2.7754	2.7754
239	3.2496	3.2069	3.2069
240	2.9806	3.2426500000000003	3.2426500000000003
241	2.9958	2.7721	2.7721
242	2.633	2.7462	2.7462
243	2.86145	2.6527	2.6527
244	2.58955	2.7097	2.7097
245	2.7791	2.8574	2.8574
246	3.1199	3.0452	3.0452
247	2.6112	2.8984	2.8984
248	2.6496	2.91975	2.91975
249	2.6622	2.77265	2.77265
250	2.56575	2.837	2.837
251	2.7144000000000004	2.9409	2.9409
252	2.7161	2.9019	2.9019
253	2.60335	2.6015	2.6015
254	2.73025	3.018	3.018
255	2.8185	2.8164	2.8164
256	3.4177	2.9913	2.9913
257	2.7958	2.79525	2.79525
258	2.7342	2.72075	2.72075
259	2.6697	2.9251	2.9251
260	2.7247	2.9705	2.9705
261	3.5486500000000003	2.6757	2.6757
262	2.5236	2.6472	2.6472
263	3.4063	2.7634999999999996	2.7634999999999996
264	2.0302499999999997	2.4246	2.4246
265	3.3165	4.2317	4.2317
266	2.9789	3.0904	3.0904
267	2.6927000000000003	2.6902999999999997	2.6902999999999997
268	3.2052	2.7243	2.7243
269	2.874	3.0929	3.0929
270	2.7157	2.8686	2.8686
271	2.92285	2.7049	2.7049
272	1.36215	2.1434	2.1434
273	2.4556	2.5543	2.5543
274	2.45695	2.5676	2.5676
275	0.0	0.0	0.0
276	2.92335	3.1782	3.1782
277	2.6886	3.1497	3.1497
278	0.0	0.0	0.0
279	2.6414	2.5319	2.5319
280	3.3131	4.922	4.922
281	2.8598999999999997	2.5748	2.5748
282	2.647	2.5907999999999998	2.5907999999999998
283	3.6906	2.9347	2.9347
284	2.575	2.72025	2.72025
285	4.3962	3.0095	3.0095
286	2.9044	2.8836	2.8836
287	2.511	2.7546	2.7546
288	2.5993	2.6044	2.6044
289	2.7235	2.72615	2.72615
290	2.7422	2.9089	2.9089
291	2.7433	2.7513	2.7513
292	2.7091000000000003	2.74725	2.74725
293	0.0	0.0	0.0
294	2.63225	2.5411	2.5411
295	0.0	0.0	0.0
296	3.7154	3.4283	3.4283
297	2.7094	2.8843	2.8843
298	2.8359	3.4994	3.4994
299	3.3131	5.2385	5.2385
300	2.7419	2.8129	2.8129
301	3.1567	3.07065	3.07065
302	0.0	0.0	0.0
303	2.7164	2.63335	2.63335
304	3.8386	2.6422499999999998	2.6422499999999998
305	2.4101	2.4241	2.4241
306	2.5913000000000004	2.9066	2.9066
307	3.7499	2.744	2.744
308	3.379	2.7413	2.7413
309	0.0	0.0	0.0
310	2.2606	0.0	0.0
311	4.217	3.6605499999999997	3.6605499999999997
312	0.0	0.0	0.0
313	2.6332	2.62105	2.62105
314	0.0	0.0	0.0
315	3.1236499999999996	2.52035	2.52035
316	2.61515	3.0055	3.0055
317	3.4237	3.7073	3.7073
318	2.6662	2.8042	2.8042
319	2.4551999999999996	2.6535	2.6535
320	2.7075	2.92185	2.92185
321	2.67055	3.01795	3.01795
322	3.104	3.8049	3.8049
323	3.1804	2.8023	2.8023
324	1.99435	2.2606	2.2606
325	3.029	2.8797	2.8797
326	3.0431	2.641	2.641
327	4.0797	3.0441	3.0441
328	0.0	0.0	0.0
329	2.63155	2.7684	2.7684
330	2.7932	2.7355	2.7355
331	2.7954	2.6793	2.6793
332	2.6937	2.49055	2.49055
333	3.1373	3.0376	3.0376
334	0.0	0.0	0.0
335	0.0	0.0	0.0
336	0.0	0.0	0.0
337	0.0	0.0	0.0
338	2.6133	2.6032	2.6032
339	3.1021	2.579	2.579
340	3.07845	2.6917	2.6917
341	0.0	0.0	0.0
342	2.6068499999999997	2.3895	2.3895
343	0.0	0.0	0.0
344	2.83225	3.3269	3.3269
345	2.8674	2.7882	2.7882
346	0.0	0.0	0.0
347	2.8697	2.4794	2.4794
348	2.6776	2.6106	2.6106
349	3.4307	2.7456	2.7456
350	2.4901	2.3965	2.3965
351	3.0624000000000002	2.66195	2.66195
352	2.9388	2.7723	2.7723
353	3.34685	2.6055	2.6055
354	0.0	0.0	0.0
355	2.7801	3.0951	3.0951
356	2.1215	2.9622	2.9622
357	2.8678	3.60215	3.60215
358	2.591	2.5161	2.5161
359	2.7931	2.99775	2.99775
360	3.4879	3.29585	3.29585
361	0.0	0.0	0.0
362	3.09875	3.0627	3.0627
363	3.15655	2.5091	2.5091
364	3.1092	2.8024	2.8024
365	2.5814	2.7191	2.7191
366	2.5011	3.14765	3.14765
367	2.7327500000000002	2.7708	2.7708
368	2.49905	3.0090500000000002	3.0090500000000002
369	2.9566	3.0567	3.0567
370	0.0	0.0	0.0
371	2.80635	3.0405	3.0405
372	2.91675	2.5846999999999998	2.5846999999999998
373	3.0005499999999996	2.6622000000000003	2.6622000000000003
374	0.0	0.0	0.0
375	2.7895	2.51545	2.51545
376	2.724	2.8478	2.8478
377	2.95825	2.6683	2.6683
378	4.62055	2.5848	2.5848
379	2.5117	2.5821	2.5821
380	2.7204	2.83415	2.83415
381	0.0	0.0	0.0
382	2.8474	3.09225	3.09225
383	2.7543	2.8379	2.8379
384	4.0833	4.3334	4.3334
385	2.66205	3.2369	3.2369
386	2.6414	2.6608	2.6608
387	2.7433500000000004	2.7782999999999998	2.7782999999999998
388	0.0	5.588150000000001	5.588150000000001
389	0.0	0.0	0.0
390	2.6335	2.6288	2.6288
391	2.61455	3.3232	3.3232
392	2.63845	3.3278999999999996	3.3278999999999996
393	2.7854	2.90035	2.90035
394	0.0	5.8643	5.8643
395	2.6719	2.9686	2.9686
396	3.1867	2.9418	2.9418
397	2.9758	4.3932	4.3932
398	3.2746	2.8022	2.8022
399	2.7224	3.2075	3.2075
400	2.7904	3.21	3.21
401	0.0	0.0	0.0
402	2.47895	2.7203999999999997	2.7203999999999997
403	3.0505	2.6591	2.6591
404	2.4368	3.33875	3.33875
405	0.0	0.0	0.0
406	2.4438	3.3498	3.3498
407	2.5684	2.4701500000000003	2.4701500000000003
408	0.0	0.0	0.0
409	2.71245	2.6125499999999997	2.6125499999999997
410	3.33695	2.9629	2.9629
411	3.1929	2.91195	2.91195
412	3.2542	2.94465	2.94465
413	2.284	2.33075	2.33075
414	2.6323	2.6112	2.6112
415	0.0	0.0	0.0
416	2.7879	3.22755	3.22755
417	2.13655	2.0056	2.0056
418	4.1335	2.7848	2.7848
419	0.0	0.0	0.0
420	4.7738	4.845	4.845
421	3.1255	3.3106999999999998	3.3106999999999998
422	5.058	2.8324	2.8324
423	3.4708	4.64795	4.64795
424	0.0	0.0	0.0
425	0.0	7.28895	7.28895
426	0.0	0.0	0.0
427	0.0	7.3741	7.3741
428	2.7163	3.3209999999999997	3.3209999999999997
429	0.0	0.0	0.0
430	2.7395500000000004	2.88645	2.88645
431	0.0	0.0	0.0
432	4.779	4.7527	4.7527
433	0.0	0.0	0.0
434	4.8356	4.9108	4.9108
435	0.0	0.0	0.0
436	2.6549	2.6174	2.6174
437	2.7945	3.216	3.216
438	2.9868	2.7143499999999996	2.7143499999999996
439	2.60725	2.9605	2.9605
440	2.9184	3.3486	3.3486
441	2.6021	2.5487	2.5487
442	5.14745	3.1381	3.1381
443	3.2504	2.7164	2.7164
444	2.5428	3.24395	3.24395
445	5.10175	3.1309	3.1309
446	2.50975	2.69275	2.69275
447	0.0	0.0	0.0
448	0.0	0.0	0.0
449	2.61045	2.99985	2.99985
450	2.79285	2.8848	2.8848
451	2.81785	2.5553	2.5553
452	3.6994	2.3707	2.3707
453	2.7286	2.8341	2.8341
454	3.6217	3.44665	3.44665
455	2.9427	2.6926	2.6926
456	3.268	2.6386	2.6386
457	5.1835	2.8014	2.8014
458	0.0	0.0	0.0
459	5.1919	3.12315	3.12315
460	3.78325	2.72515	2.72515
461	2.561	3.3268	3.3268
462	2.6681	3.37035	3.37035
463	2.809	2.79135	2.79135
464	0.0	3.14425	3.14425
465	2.76835	2.5534	2.5534
466	2.9762	3.6633	3.6633
467	2.5625999999999998	3.5258	3.5258
468	3.24435	2.54345	2.54345
469	0.0	0.0	0.0
470	3.07865	3.1530500000000004	3.1530500000000004
471	0.0	0.0	0.0
472	3.3967	2.6015	2.6015
473	0.0	0.0	0.0
474	4.3365	2.93335	2.93335
475	2.8499499999999998	2.6623	2.6623
476	2.66675	3.22905	3.22905
477	2.9802	2.7374	2.7374
478	3.5610999999999997	2.92725	2.92725
479	3.21115	4.251	4.251
480	2.7443	2.7608	2.7608
481	2.6006	3.02765	3.02765
482	2.61655	2.6957	2.6957
483	0.0	0.0	0.0
484	2.8564	3.3874500000000003	3.3874500000000003
485	2.6383	2.6144	2.6144
486	2.761	2.5660999999999996	2.5660999999999996
487	0.0	0.0	0.0
488	0.0	0.0	0.0
489	2.5469	2.5919	2.5919
490	2.9101	2.5876	2.5876
491	2.7423	3.0112	3.0112
492	0.0	0.0	0.0
493	2.81625	3.762	3.762
494	0.0	0.0	0.0
495	3.2324	2.9363	2.9363
496	2.70575	2.5923	2.5923
497	2.7904	2.795	2.795
498	2.846	2.9367	2.9367
499	2.2478499999999997	2.25135	2.25135
500	2.529	2.29925	2.29925
501	2.9958	3.2433	3.2433
502	0.0	0.0	0.0
503	3.2702	3.73095	3.73095
504	3.2732	6.90025	6.90025
505	2.5654	2.44515	2.44515
506	2.80945	3.8382	3.8382
507	0.0	0.0	0.0
508	2.6663	2.6778	2.6778
509	3.8234	2.9722	2.9722
510	4.1243	3.5876	3.5876
511	2.71585	2.8828	2.8828
512	3.1265	3.01315	3.01315
513	0.0	0.0	0.0
514	2.6009	3.3005	3.3005
515	0.0	0.0	0.0
516	0.0	0.0	0.0
517	2.3276	4.1163	4.1163
518	2.58265	3.3918	3.3918
519	2.6385	2.3584	2.3584
520	3.03655	4.0907	4.0907
521	0.0	0.0	0.0
522	4.4415	2.6241	2.6241
523	0.0	0.0	0.0
524	5.7371	3.3080499999999997	3.3080499999999997
525	0.0	0.0	0.0
526	3.1732	2.2796	2.2796
527	2.52705	5.0131499999999996	5.0131499999999996
528	2.8426	2.678	2.678
529	2.9064	2.6879	2.6879
530	3.3596	2.6265	2.6265
531	5.8606	3.147	3.147
532	4.46595	2.8998	2.8998
533	2.9062	2.47755	2.47755
534	5.964	3.1471	3.1471
535	2.6183	4.11515	4.11515
536	0.0	0.0	0.0
537	0.0	0.0	0.0
538	4.45965	2.84235	2.84235
539	5.5691500000000005	5.4315999999999995	5.4315999999999995
540	3.3545	3.2612	3.2612
541	2.90525	2.7927	2.7927
542	0.0	0.0	0.0
543	2.7748	3.1676	3.1676
544	2.14955	2.01275	2.01275
545	3.0379500000000004	2.8311	2.8311
546	5.48645	4.7002	4.7002
547	3.5425	2.4092	2.4092
548	2.8474	3.0331	3.0331
549	2.5132000000000003	5.1904	5.1904
550	2.72	6.4421	6.4421
551	2.4714	5.3172	5.3172
552	3.3698	4.0729	4.0729
553	0.0	0.0	0.0
554	2.47075	5.45125	5.45125
555	2.6739	3.4498499999999996	3.4498499999999996
556	3.9883	2.5115	2.5115
557	0.0	0.0	0.0
558	2.3666	2.3678999999999997	2.3678999999999997
559	2.7731	2.7801	2.7801
560	2.644	3.2585499999999996	3.2585499999999996
561	0.0	0.0	0.0
562	2.8074	2.8888	2.8888
563	3.1654	3.31	3.31
564	2.7455	2.0866499999999997	2.0866499999999997
565	4.5183	3.0387	3.0387
566	2.7455	2.0866499999999997	2.0866499999999997
567	2.5887	3.3104	3.3104
568	0.0	0.0	0.0
569	2.4971	2.52795	2.52795
570	2.9084	2.3908	2.3908
571	0.0	0.0	0.0
572	2.74415	3.1671	3.1671
573	3.5871	2.7571000000000003	2.7571000000000003
574	2.8012	2.84125	2.84125
575	2.43335	2.20745	2.20745
576	5.0794	3.39115	3.39115
577	2.631	2.3882	2.3882
578	2.2931	2.61005	2.61005
579	2.55335	2.3206	2.3206
580	2.4339	2.76075	2.76075
581	2.7806	2.90405	2.90405
582	2.4829999999999997	2.63525	2.63525
583	3.0797	2.7723	2.7723
584	2.85515	2.9817	2.9817
585	2.58425	2.5992	2.5992
586	2.7197	5.3204	5.3204
587	5.0759	3.29225	3.29225
588	0.0	0.0	0.0
589	3.1018	2.83365	2.83365
590	0.0	0.0	0.0
591	2.627	2.4691	2.4691
592	2.6055	2.93855	2.93855
593	3.0774	2.8091	2.8091
594	0.0	0.0	0.0
595	0.0	0.0	0.0
596	2.7099	3.9447	3.9447
597	3.08155	2.6556	2.6556
598	2.7451	3.0433	3.0433
599	3.0324	2.745	2.745
600	3.1987	2.5038	2.5038
601	2.36075	2.2634	2.2634
602	4.2471	2.7775	2.7775
603	4.6227	2.4271	2.4271
604	2.6727	2.9284	2.9284
605	2.5169	2.5362	2.5362
606	3.23405	2.8754	2.8754
607	0.0	0.0	0.0
608	2.7983000000000002	3.28185	3.28185
609	3.43985	2.718	2.718
610	0.0	0.0	0.0
611	3.0561	3.296	3.296
612	2.75405	2.3314	2.3314
613	0.0	0.0	0.0
614	2.5452	2.4474	2.4474
615	4.6389	2.5073499999999997	2.5073499999999997
616	4.144	5.1337	5.1337
617	0.0	0.0	0.0
618	0.0	0.0	0.0
619	2.3586	2.8084	2.8084
620	2.788	2.3769	2.3769
621	2.6940999999999997	2.7952500000000002	2.7952500000000002
622	0.0	0.0	0.0
623	4.5802	2.5068	2.5068
624	3.02625	2.6137	2.6137
625	4.16385	2.66365	2.66365
626	2.83995	2.4606	2.4606
627	3.4612	2.6097	2.6097
628	3.0883	5.3424	5.3424
629	2.6702000000000004	2.7676499999999997	2.7676499999999997
630	3.522	3.2382	3.2382
631	3.0397	5.3424	5.3424
632	0.0	0.0	0.0
633	0.0	0.0	0.0
634	2.6612	2.84895	2.84895
635	3.553	3.7356	3.7356
636	2.4855	2.9576	2.9576
637	5.087	2.2575000000000003	2.2575000000000003
638	2.7223499999999996	3.1387	3.1387
639	4.799799999999999	4.2909	4.2909
640	3.1340000000000003	3.5131	3.5131
641	2.80265	2.8777	2.8777
642	3.1435000000000004	3.4591	3.4591
643	3.5163	3.3294499999999996	3.3294499999999996
644	0.0	0.0	0.0
645	3.69325	2.4576	2.4576
646	2.6464	2.5653	2.5653
647	0.0	0.0	0.0
648	3.87465	3.16305	3.16305
649	2.8059	2.2485	2.2485
650	3.1137	3.1423	3.1423
651	4.1248	3.3893	3.3893
652	2.5013	2.7767	2.7767
653	2.325	5.015750000000001	5.015750000000001
654	3.60095	2.7722	2.7722
655	0.0	0.0	0.0
656	2.7955	5.8858999999999995	5.8858999999999995
657	2.5486	3.5989	3.5989
658	0.0	0.0	0.0
659	0.0	0.0	0.0
660	0.0	0.0	0.0
661	3.22485	4.2397	4.2397
662	2.76405	0.0	0.0
663	3.2142	4.2666	4.2666
664	4.4241	4.8327	4.8327
665	2.7124	2.9803	2.9803
666	3.4691	3.9903	3.9903
667	3.21655	3.1132	3.1132
668	3.3759	2.3849	2.3849
669	3.1729	3.3579	3.3579
670	2.1513	2.5993000000000004	2.5993000000000004
671	0.0	0.0	0.0
672	2.71915	4.3043	4.3043
673	3.13395	4.31315	4.31315
674	0.0	0.0	0.0
675	2.6421	3.9031000000000002	3.9031000000000002
676	2.38805	2.4876500000000004	2.4876500000000004
677	4.3925	2.8662	2.8662
678	3.0318	3.29	3.29
679	2.7041000000000004	4.306649999999999	4.306649999999999
680	3.06895	2.5214	2.5214
681	2.7343	2.2994	2.2994
682	2.5776	3.0336	3.0336
683	4.444649999999999	4.93145	4.93145
684	3.5144	3.3203	3.3203
685	2.3293	2.8451	2.8451
686	2.9052	2.712	2.712
687	4.9864	3.26695	3.26695
688	2.9052	2.712	2.712
689	4.0563	3.1799999999999997	3.1799999999999997
690	3.4208499999999997	2.498	2.498
691	4.0194	3.0587	3.0587
692	2.4739	4.0957	4.0957
693	3.8055000000000003	2.7741499999999997	2.7741499999999997
694	3.10515	2.6851	2.6851
695	3.62745	3.02445	3.02445
696	2.70215	4.7395499999999995	4.7395499999999995
697	3.4835	2.97175	2.97175
698	2.5096	2.5072	2.5072
699	2.6369	2.79875	2.79875
700	0.0	0.0	0.0
701	2.4866	2.4281	2.4281
702	0.0	0.0	0.0
703	2.3975999999999997	2.6615	2.6615
704	3.0277	2.8226500000000003	2.8226500000000003
705	2.4889	2.5812	2.5812
706	2.8923	2.4148	2.4148
707	2.5468	2.62995	2.62995
708	3.8589	3.4424	3.4424
709	2.6641000000000004	2.5642500000000004	2.5642500000000004
710	2.6248	2.4808	2.4808
711	0.0	0.0	0.0
712	5.8678	3.1706	3.1706
713	0.0	0.0	0.0
714	3.3993	4.2818000000000005	4.2818000000000005
715	0.0	0.0	0.0
716	5.894500000000001	3.2206	3.2206
717	2.6174	3.9889	3.9889
718	2.58795	2.6454	2.6454
719	5.2828	3.1345	3.1345
720	3.05115	2.2939	2.2939
721	2.9793	3.44915	3.44915
722	4.208	2.8486	2.8486
723	6.5477	3.0302	3.0302
724	3.27	2.731	2.731
725	4.19775	2.8486	2.8486
726	2.5542	2.9933	2.9933
727	2.6066	3.1661	3.1661
728	2.9191000000000003	2.5604	2.5604
729	2.7917	2.1025	2.1025
730	4.0434	2.92195	2.92195
731	0.0	0.0	0.0
732	2.6296	2.626	2.626
733	3.9149000000000003	4.1867	4.1867
734	3.6676	2.6228	2.6228
735	3.4001	2.9101	2.9101
736	3.1502	2.80145	2.80145
737	2.83055	3.1003	3.1003
738	0.0	0.0	0.0
739	3.252	2.6121999999999996	2.6121999999999996
740	4.0834	2.92155	2.92155
741	4.125500000000001	3.2723	3.2723
742	3.38315	3.0300000000000002	3.0300000000000002
743	2.4809	2.49085	2.49085
744	2.9978	3.3438	3.3438
745	0.0	0.0	0.0
746	2.4496	2.5689	2.5689
747	3.10285	3.20435	3.20435
748	2.449	2.225	2.225
749	2.8108	3.2801	3.2801
750	6.56545	2.97125	2.97125
751	2.532	3.0464	3.0464
752	3.0289	3.3355	3.3355
753	3.62155	3.5331	3.5331
754	2.46585	2.8056	2.8056
755	3.5141	2.6772	2.6772
756	0.0	0.0	0.0
757	0.0	0.0	0.0
758	0.0	0.0	0.0
759	2.86005	3.2829	3.2829
760	2.9928999999999997	3.70065	3.70065
761	3.46495	2.72565	2.72565
762	2.2840499999999997	2.96455	2.96455
763	2.182	2.94855	2.94855
764	2.74845	2.39665	2.39665
765	3.6564500000000004	3.7413	3.7413
766	2.4376	2.78055	2.78055
767	2.6297	2.7225	2.7225
768	2.9703	2.349	2.349
769	3.41355	4.4513	4.4513
770	3.3682	2.3387	2.3387
771	0.0	0.0	0.0
772	3.0420999999999996	1.7264	1.7264
773	2.78005	2.8237	2.8237
774	3.4063499999999998	2.4339	2.4339
775	2.2792	2.8369999999999997	2.8369999999999997
776	2.60335	2.8777	2.8777
777	5.9472	3.1318	3.1318
778	3.1187	4.93145	4.93145
779	2.4731	2.8322	2.8322
780	0.0	0.0	0.0
781	3.1914	2.78895	2.78895
782	3.29955	2.5253500000000004	2.5253500000000004
783	0.0	0.0	0.0
784	0.0	0.0	0.0
785	0.0	0.0	0.0
786	2.8539	2.225	2.225
787	2.35105	2.85805	2.85805
788	3.32305	2.329	2.329
789	2.996	3.2201	3.2201
790	4.79055	3.26265	3.26265
791	2.199	2.1839	2.1839
792	2.61245	2.8442	2.8442
793	2.8897500000000003	2.6654	2.6654
794	2.5077	3.7138	3.7138
795	3.0294499999999998	2.2405	2.2405
796	2.327	4.45575	4.45575
797	2.5246	2.7839	2.7839
